2021-02-09 21:09:08.448 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 21:09:28.388 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:57788.
2021-02-09 21:09:28.607 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:60889.
2021-02-09 21:09:28.877 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:51148.
2021-02-09 21:09:35.521 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:60889. Player ID assigned: 2. Auth token serial number: dNzQdUDb60BXFCDL
2021-02-09 21:09:35.555 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하냥.
2021-02-09 21:09:35.560 +09:00 | Connection update   | Permissions    | 하냥 (76561199112849985@steam) has been assigned to group 서버2인자(관리자).
2021-02-09 21:09:36.044 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:57788. Player ID assigned: 3. Auth token serial number: aO8iLBM9Y400fJk9
2021-02-09 21:09:36.094 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 사랑해요 댕댕씨.
2021-02-09 21:09:36.098 +09:00 | Connection update   | Permissions    | 사랑해요 댕댕씨 (76561198956540241@steam) has been assigned to group 고위 관리자.
2021-02-09 21:09:40.343 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:51148. Player ID assigned: 4. Auth token serial number: D88qYzEPmuT1xp4T
2021-02-09 21:09:40.394 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 21:09:40.398 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 21:09:58.924 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-09 21:09:59.934 +09:00 | Game Event          | Class change   | 하냥 (76561199112849985@steam) spawned as Class-D Personnel.
2021-02-09 21:09:59.934 +09:00 | Game Event          | Class change   | 사랑해요 댕댕씨 (76561198956540241@steam) spawned as SCP-049.
2021-02-09 21:09:59.934 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Facility Guard.
2021-02-09 21:09:59.937 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-09 21:09:59.953 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp049 | FacilityGuard | 
2021-02-09 21:10:05.399 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the give command (ID: 24) on 2. players.
2021-02-09 21:10:10.347 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the bring command on 4. players.
2021-02-09 21:10:12.091 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Facility Guard has been killed by 하냥 (76561199112849985@steam) using Logicier playing as Class-D Personnel.
2021-02-09 21:10:21.917 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the god command (new status: 1) on 2. players.
2021-02-09 21:10:48.059 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the bypass mode command (new status: 1) on 2. players.
2021-02-09 21:11:20.513 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the bring command on 4. players.
2021-02-09 21:11:23.201 +09:00 | Remote Admin        | Class change   | 하냥 (76561199112849985@steam) ran the forceclass command (ID: 14 - Tutorial) on 4. players.
