2021-02-09 20:11:04.488 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 20:11:22.878 +09:00 | Connection update   | Networking     | 76561199008173793@steam preauthenticated from endpoint 39.124.14.26:49454.
2021-02-09 20:11:22.911 +09:00 | Connection update   | Networking     | 76561198971793383@steam preauthenticated from endpoint 124.53.42.15:36532.
2021-02-09 20:11:23.019 +09:00 | Connection update   | Networking     | 76561199062019912@steam preauthenticated from endpoint 1.242.246.5:65438.
2021-02-09 20:11:23.064 +09:00 | Connection update   | Networking     | 76561199111942612@steam preauthenticated from endpoint 118.223.179.163:60636.
2021-02-09 20:11:23.149 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52453.
2021-02-09 20:11:23.198 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:50583.
2021-02-09 20:11:23.302 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:49069.
2021-02-09 20:11:30.581 +09:00 | Connection update   | Networking     | 76561198971793383@steam authenticated from endpoint 124.53.42.15:36532. Player ID assigned: 2. Auth token serial number: hNLnNp75fhLWjzrp
2021-02-09 20:11:30.603 +09:00 | Connection update   | Networking     | 76561199008173793@steam authenticated from endpoint 39.124.14.26:49454. Player ID assigned: 3. Auth token serial number: rhO2iMqFYlEuEu8V
2021-02-09 20:11:30.615 +09:00 | Connection update   | Networking     | Nickname of 76561198971793383@steam is now ges125.
2021-02-09 20:11:30.648 +09:00 | Connection update   | Networking     | Nickname of 76561199008173793@steam is now 파파랏 엘라.
2021-02-09 20:11:31.153 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:50583. Player ID assigned: 4. Auth token serial number: DadsucEsqNjdTIBa
2021-02-09 20:11:31.185 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-09 20:11:31.187 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group 관리자.
2021-02-09 20:11:31.753 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:52453. Player ID assigned: 5. Auth token serial number: acDidQqAlszaEypH
2021-02-09 20:11:31.782 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 20:11:31.784 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 20:11:32.255 +09:00 | Connection update   | Networking     | 76561199062019912@steam authenticated from endpoint 1.242.246.5:65438. Player ID assigned: 7. Auth token serial number: C8dOEqeCQ1nbJF9W
2021-02-09 20:11:32.304 +09:00 | Connection update   | Networking     | Nickname of 76561199062019912@steam is now 바견.
2021-02-09 20:11:32.340 +09:00 | Connection update   | Networking     | 76561199111942612@steam authenticated from endpoint 118.223.179.163:60636. Player ID assigned: 6. Auth token serial number: UklPmS8roMCJtq8k
2021-02-09 20:11:32.380 +09:00 | Connection update   | Networking     | Nickname of 76561199111942612@steam is now SCP-배고파.
2021-02-09 20:11:36.452 +09:00 | Connection update   | Networking     | 76561199104262415@steam authenticated from endpoint 182.209.41.17:49069. Player ID assigned: 8. Auth token serial number: 5Jx6RcocS53L0fkA
2021-02-09 20:11:36.833 +09:00 | Connection update   | Networking     | Nickname of 76561199104262415@steam is now 콩순이 남편.
2021-02-09 20:11:37.390 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) opened door 173_GATE.
