2021-02-08 15:54:46.996 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 15:55:06.969 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:60489.
2021-02-08 15:55:10.749 +09:00 | Connection update   | Networking     | 76561199044017038@steam preauthenticated from endpoint 112.158.107.38:61675.
2021-02-08 15:55:14.778 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:60489. Player ID assigned: 2. Auth token serial number: OtTeNpiUep3BzAa/
2021-02-08 15:55:14.812 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-08 15:55:14.815 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-08 15:55:35.029 +09:00 | Connection update   | Networking     | 76561199044017038@steam authenticated from endpoint 112.158.107.38:61675. Player ID assigned: 3. Auth token serial number: oAcKh5tSp5JVyx/O
2021-02-08 15:55:35.145 +09:00 | Connection update   | Networking     | Nickname of 76561199044017038@steam is now 새.
2021-02-08 15:55:55.705 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-08 15:55:56.715 +09:00 | Game Event          | Class change   | 새 (76561199044017038@steam) spawned as Class-D Personnel.
2021-02-08 15:55:56.715 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as SCP-106.
2021-02-08 15:55:56.718 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-08 15:55:56.724 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp106 | 
2021-02-08 15:56:18.494 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the goto command on 3 players.
2021-02-08 15:56:38.745 +09:00 | Connection update   | Networking     | 76561199073424187@steam preauthenticated from endpoint 222.232.222.56:51630.
2021-02-08 15:56:44.447 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 15:56:45.438 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 15:56:46.047 +09:00 | Connection update   | Networking     | 76561199073424187@steam authenticated from endpoint 222.232.222.56:51630. Player ID assigned: 4. Auth token serial number: pUJA7zLo9jnwN0YX
2021-02-08 15:56:46.097 +09:00 | Connection update   | Networking     | Nickname of 76561199073424187@steam is now 음아잇.
2021-02-08 15:56:48.927 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 0 - SCP-173) on 4. players.
2021-02-08 15:56:49.997 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 0 - SCP-173) on 3. players.
2021-02-08 15:56:51.078 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 0 - SCP-173) on 2. players.
2021-02-08 15:57:03.461 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) closed door 173_GATE.
2021-02-08 15:57:05.366 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) locked door 173_GATE.
