2021-02-09 16:24:03.711 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 16:24:22.213 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:65333.
2021-02-09 16:24:22.246 +09:00 | Connection update   | Networking     | 76561199035906994@steam preauthenticated from endpoint 182.213.66.8:50932.
2021-02-09 16:24:22.432 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53378.
2021-02-09 16:24:22.443 +09:00 | Connection update   | Networking     | 76561199070035492@steam preauthenticated from endpoint 218.146.128.138:50660.
2021-02-09 16:24:22.462 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:52495.
2021-02-09 16:24:22.615 +09:00 | Connection update   | Networking     | 76561199073424187@steam preauthenticated from endpoint 222.232.222.56:53147.
2021-02-09 16:24:23.110 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:48226.
2021-02-09 16:24:29.364 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:65333. Player ID assigned: 2. Auth token serial number: QEHzmTDdQ10oyLsV
2021-02-09 16:24:29.400 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하고찡.
2021-02-09 16:24:29.402 +09:00 | Connection update   | Permissions    | 하고찡 (76561199112849985@steam) has been assigned to group 서버2인자(관리자).
2021-02-09 16:24:29.743 +09:00 | Connection update   | Networking     | 76561199035906994@steam authenticated from endpoint 182.213.66.8:50932. Player ID assigned: 4. Auth token serial number: iH1/OZVw66e3Ae0e
2021-02-09 16:24:29.773 +09:00 | Connection update   | Networking     | Nickname of 76561199035906994@steam is now 또수(마이크 고침).
2021-02-09 16:24:29.908 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:52495. Player ID assigned: 3. Auth token serial number: KLvQCGu3lGHbM1x9
2021-02-09 16:24:29.943 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-09 16:24:30.329 +09:00 | Connection update   | Networking     | 76561199070035492@steam authenticated from endpoint 218.146.128.138:50660. Player ID assigned: 5. Auth token serial number: uxJx1seg33SDa82W
2021-02-09 16:24:30.364 +09:00 | Connection update   | Networking     | Nickname of 76561199070035492@steam is now 학살자.
2021-02-09 16:24:30.940 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:53378. Player ID assigned: 7. Auth token serial number: sC18DAn3NODtSVkf
2021-02-09 16:24:30.974 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 16:24:30.976 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 16:24:33.465 +09:00 | Connection update   | Networking     | 76561199073424187@steam authenticated from endpoint 222.232.222.56:53147. Player ID assigned: 6. Auth token serial number: 0A1Fw5MmWYqtlP/Z
2021-02-09 16:24:33.532 +09:00 | Connection update   | Networking     | Nickname of 76561199073424187@steam is now 음아잇.
2021-02-09 16:24:34.712 +09:00 | Connection update   | Networking     | 76561199104262415@steam authenticated from endpoint 182.209.41.17:48226. Player ID assigned: 8. Auth token serial number: O8YY0B8SILKOVKEX
2021-02-09 16:24:34.763 +09:00 | Connection update   | Networking     | Nickname of 76561199104262415@steam is now 콩순이 남편.
2021-02-09 16:25:02.442 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the DoorTp command (Door: 173_GATE) on 2. players.
2021-02-09 16:25:04.764 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the DoorTp command (Door: 173_GATE) on 6. players.
2021-02-09 16:25:05.970 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the DoorTp command (Door: 173_GATE) on 7. players.
2021-02-09 16:25:07.102 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the DoorTp command (Door: 173_GATE) on 5. players.
2021-02-09 16:25:09.221 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the DoorTp command (Door: 173_GATE) on 3. players.
2021-02-09 16:25:11.240 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the DoorTp command (Door: 173_GATE) on 4. players.
2021-02-09 16:25:12.555 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) opened door **.
2021-02-09 16:25:14.082 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced a server event: DETONATION_START
2021-02-09 16:25:14.082 +09:00 | Game Event          | Warhead        | Countdown started.
2021-02-09 16:25:27.449 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the bring command on 8. players.
2021-02-09 16:25:57.992 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-09 16:25:59.008 +09:00 | Game Event          | Class change   | DSJ154 (76561199049341214@steam) spawned as Class-D Personnel.
2021-02-09 16:25:59.008 +09:00 | Game Event          | Class change   | 하고찡 (76561199112849985@steam) spawned as SCP-096.
2021-02-09 16:25:59.008 +09:00 | Game Event          | Class change   | 콩순이 남편 (76561199104262415@steam) spawned as Facility Guard.
2021-02-09 16:25:59.008 +09:00 | Game Event          | Class change   | 또수(마이크 고침) (76561199035906994@steam) spawned as Class-D Personnel.
