2021-02-07 14:29:48.915 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 14:29:54.983 +09:00 | Connection update   | Networking     | 76561198862536750@steam preauthenticated from endpoint 125.128.133.49:57068.
2021-02-07 14:29:55.031 +09:00 | Connection update   | Networking     | 76561198373102943@steam preauthenticated from endpoint 211.50.77.37:58549.
2021-02-07 14:29:55.099 +09:00 | Connection update   | Networking     | 76561199044409090@steam preauthenticated from endpoint 121.184.27.209:57011.
2021-02-07 14:29:55.438 +09:00 | Connection update   | Networking     | 76561199071968537@steam preauthenticated from endpoint 116.46.185.49:65029.
2021-02-07 14:29:55.459 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:51005.
2021-02-07 14:29:55.552 +09:00 | Connection update   | Networking     | 76561198979297897@steam preauthenticated from endpoint 125.128.133.50:57154.
2021-02-07 14:29:55.635 +09:00 | Connection update   | Networking     | 76561198442615270@steam preauthenticated from endpoint 175.120.255.122:64946.
2021-02-07 14:29:55.686 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:60548.
2021-02-07 14:29:55.719 +09:00 | Connection update   | Networking     | 76561199105780029@steam preauthenticated from endpoint 175.197.1.196:49984.
2021-02-07 14:29:55.753 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:55459.
2021-02-07 14:30:02.526 +09:00 | Connection update   | Networking     | 76561198373102943@steam authenticated from endpoint 211.50.77.37:58549. Player ID assigned: 2. Auth token serial number: eb6OiVp3b1j79hAh
2021-02-07 14:30:02.559 +09:00 | Connection update   | Networking     | Nickname of 76561198373102943@steam is now shiny7stars.
2021-02-07 14:30:02.559 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 211.50.77.37 sent Do Not Track signal.
2021-02-07 14:30:02.804 +09:00 | Connection update   | Networking     | 76561198862536750@steam authenticated from endpoint 125.128.133.49:57068. Player ID assigned: 5. Auth token serial number: 8im5gyPvCqPlMzDZ
2021-02-07 14:30:02.858 +09:00 | Connection update   | Networking     | Nickname of 76561198862536750@steam is now sktws1.
2021-02-07 14:30:02.897 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:51005. Player ID assigned: 4. Auth token serial number: acYdB5aZWwspzNrE
2021-02-07 14:30:02.924 +09:00 | Connection update   | Networking     | 76561199044409090@steam authenticated from endpoint 121.184.27.209:57011. Player ID assigned: 3. Auth token serial number: ObkMD1Rzrf6w0gut
2021-02-07 14:30:02.942 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-07 14:30:02.979 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:60548. Player ID assigned: 9. Auth token serial number: mQd2ACIqcZWQ4T11
2021-02-07 14:30:02.983 +09:00 | Connection update   | Networking     | Nickname of 76561199044409090@steam is now Benedit.
2021-02-07 14:30:03.032 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 사과.
2021-02-07 14:30:03.037 +09:00 | Connection update   | Permissions    | 사과 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-07 14:30:03.159 +09:00 | Connection update   | Networking     | 76561198979297897@steam authenticated from endpoint 125.128.133.50:57154. Player ID assigned: 6. Auth token serial number: 3j74uor5TACY9Ndh
2021-02-07 14:30:03.189 +09:00 | Connection update   | Networking     | Nickname of 76561198979297897@steam is now 메이드(ESP사용중).
2021-02-07 14:30:03.940 +09:00 | Connection update   | Networking     | 76561198442615270@steam authenticated from endpoint 175.120.255.122:64946. Player ID assigned: 8. Auth token serial number: 6wRyNJ8jS4J6S1Ht
2021-02-07 14:30:03.991 +09:00 | Connection update   | Networking     | Nickname of 76561198442615270@steam is now (0ω0).
2021-02-07 14:30:04.625 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:55459. Player ID assigned: 10. Auth token serial number: WV9Fcvfr5R8yaQ7h
2021-02-07 14:30:04.655 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 14:30:04.658 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 14:30:04.784 +09:00 | Connection update   | Networking     | 76561199071968537@steam authenticated from endpoint 116.46.185.49:65029. Player ID assigned: 7. Auth token serial number: AaoWNtwxlIRqRfJN
2021-02-07 14:30:04.850 +09:00 | Connection update   | Networking     | Nickname of 76561199071968537@steam is now (korea )D-1269.
2021-02-07 14:30:06.617 +09:00 | Connection update   | Networking     | 76561199105780029@steam authenticated from endpoint 175.197.1.196:49984. Player ID assigned: 11. Auth token serial number: IAFQpFN8/muXjYY8
2021-02-07 14:30:06.686 +09:00 | Connection update   | Networking     | Nickname of 76561199105780029@steam is now cho49457972.
2021-02-07 14:30:28.398 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 14:30:29.412 +09:00 | Game Event          | Class change   | 사과 (76561198956540241@steam) spawned as Class-D Personnel.
2021-02-07 14:30:29.412 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as SCP-939-89.
2021-02-07 14:30:29.412 +09:00 | Game Event          | Class change   | POMXC (76561198986042822@steam) spawned as Facility Guard.
2021-02-07 14:30:29.413 +09:00 | Game Event          | Class change   | 메이드(ESP사용중) (76561198979297897@steam) spawned as Class-D Personnel.
2021-02-07 14:30:29.413 +09:00 | Game Event          | Class change   | (korea )D-1269 (76561199071968537@steam) spawned as Scientist.
2021-02-07 14:30:29.413 +09:00 | Game Event          | Class change   | sktws1 (76561198862536750@steam) spawned as Facility Guard.
2021-02-07 14:30:29.413 +09:00 | Game Event          | Class change   | cho49457972 (76561199105780029@steam) spawned as Class-D Personnel.
2021-02-07 14:30:29.413 +09:00 | Game Event          | Class change   | (0ω0) (76561198442615270@steam) spawned as SCP-079.
2021-02-07 14:30:29.413 +09:00 | Game Event          | Class change   | Benedit (76561199044409090@steam) spawned as Scientist.
2021-02-07 14:30:29.413 +09:00 | Game Event          | Class change   | shiny7stars (76561198373102943@steam) spawned as Facility Guard.
2021-02-07 14:30:29.417 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 14:30:29.474 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93989 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | Scp079 | Scientist | FacilityGuard | 
2021-02-07 14:30:52.553 +09:00 | Connection update   | Networking     | 76561198453742569@steam preauthenticated from endpoint 221.167.63.66:55211.
2021-02-07 14:30:55.294 +09:00 | Kill                | Class change   | POMXC (76561198986042822@steam) playing as Facility Guard has been killed by DISCONNECT using WALL.
2021-02-07 14:30:55.316 +09:00 | Connection update   | Networking     | POMXC 76561198986042822@steam disconnected from IP address 59.22.246.228. Last class: Spectator (Spectator)
2021-02-07 14:31:10.398 +09:00 | Connection update   | Networking     | 76561198453742569@steam authenticated from endpoint 221.167.63.66:55211. Player ID assigned: 12. Auth token serial number: R1fH7d5UY7eNLqMx
2021-02-07 14:31:10.409 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
