2021-02-05 21:50:47.186 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-05 21:50:51.199 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52202.
2021-02-05 21:50:58.335 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:52202. Player ID assigned: 2. Auth token serial number: x2bnNl1H/IFpVHnT
2021-02-05 21:50:58.382 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 21:50:58.448 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 21:51:59.775 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-05 21:51:59.775 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced round start.
2021-02-05 21:52:00.036 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-05 21:52:00.038 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-05 21:52:00.045 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | 
2021-02-05 21:52:06.216 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 5 - SCP-049) on 2. players.
2021-02-05 21:52:20.487 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 9 - SCP-096) on 2. players.
2021-02-05 21:52:23.043 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 10 - SCP-049-2) on 2. players.
2021-02-05 21:52:24.649 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 7 - SCP-079) on 2. players.
2021-02-05 21:52:26.551 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 5 - SCP-049) on 2. players.
2021-02-05 21:52:29.360 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 3 - SCP-106) on 2. players.
2021-02-05 21:52:31.127 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 0 - SCP-173) on 2. players.
2021-02-05 21:52:34.055 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as SCP-173 has been killed by DISCONNECT using WALL.
2021-02-05 21:52:34.066 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
