2021-02-08 14:35:15.811 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 14:35:33.865 +09:00 | Connection update   | Networking     | 76561199113067055@steam preauthenticated from endpoint 119.197.27.92:58646.
2021-02-08 14:35:33.914 +09:00 | Connection update   | Networking     | 76561198842100926@steam preauthenticated from endpoint 49.166.247.19:60382.
2021-02-08 14:35:33.982 +09:00 | Connection update   | Networking     | 76561199057938163@steam preauthenticated from endpoint 121.173.26.47:61877.
2021-02-08 14:35:34.115 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:64753.
2021-02-08 14:35:34.143 +09:00 | Connection update   | Networking     | 76561199053868330@steam preauthenticated from endpoint 125.185.109.151:53085.
2021-02-08 14:35:34.195 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:58749.
2021-02-08 14:35:34.365 +09:00 | Connection update   | Networking     | 76561199117410133@steam preauthenticated from endpoint 220.84.120.225:50707.
2021-02-08 14:35:41.051 +09:00 | Connection update   | Networking     | 76561199113067055@steam authenticated from endpoint 119.197.27.92:58646. Player ID assigned: 3. Auth token serial number: /I4tId79r6HALMHm
2021-02-08 14:35:41.085 +09:00 | Connection update   | Networking     | Nickname of 76561199113067055@steam is now 박채영.
2021-02-08 14:35:41.571 +09:00 | Connection update   | Networking     | 76561198842100926@steam authenticated from endpoint 49.166.247.19:60382. Player ID assigned: 2. Auth token serial number: 37D9Dvi4U1v5COSt
2021-02-08 14:35:41.624 +09:00 | Connection update   | Networking     | Nickname of 76561198842100926@steam is now thermall.
2021-02-08 14:35:41.874 +09:00 | Connection update   | Networking     | 76561199057938163@steam authenticated from endpoint 121.173.26.47:61877. Player ID assigned: 4. Auth token serial number: Q7XUo1UkIjw1n8ng
2021-02-08 14:35:41.909 +09:00 | Connection update   | Networking     | Nickname of 76561199057938163@steam is now 붕까까.
2021-02-08 14:35:42.246 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:64753. Player ID assigned: 5. Auth token serial number: ZiED8KzOTxbiq4x/
2021-02-08 14:35:42.279 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-08 14:35:42.282 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-08 14:35:43.673 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:58749. Player ID assigned: 6. Auth token serial number: KrCsKsCV13uMd09J
2021-02-08 14:35:43.739 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-08 14:35:43.742 +09:00 | Connection update   | Permissions    | 반란 Восстание (76561199074813952@steam) has been assigned to group ADMIN.
2021-02-08 14:35:43.808 +09:00 | Connection update   | Networking     | 76561199053868330@steam authenticated from endpoint 125.185.109.151:53085. Player ID assigned: 7. Auth token serial number: VBoxkt7GUD/ngwvU
2021-02-08 14:35:43.848 +09:00 | Connection update   | Networking     | Nickname of 76561199053868330@steam is now 달.
2021-02-08 14:35:45.514 +09:00 | Connection update   | Networking     | 76561199117410133@steam authenticated from endpoint 220.84.120.225:50707. Player ID assigned: 8. Auth token serial number: 4aBBYvg0GEM9idYQ
2021-02-08 14:35:45.585 +09:00 | Connection update   | Networking     | Nickname of 76561199117410133@steam is now leemj10082009.
2021-02-08 14:36:07.447 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-08 14:36:08.455 +09:00 | Game Event          | Class change   | 반란 Восстание (76561199074813952@steam) spawned as Class-D Personnel.
2021-02-08 14:36:08.455 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as SCP-939-53.
2021-02-08 14:36:08.455 +09:00 | Game Event          | Class change   | leemj10082009 (76561199117410133@steam) spawned as Facility Guard.
2021-02-08 14:36:08.455 +09:00 | Game Event          | Class change   | 박채영 (76561199113067055@steam) spawned as Class-D Personnel.
2021-02-08 14:36:08.455 +09:00 | Game Event          | Class change   | thermall (76561198842100926@steam) spawned as Scientist.
2021-02-08 14:36:08.455 +09:00 | Game Event          | Class change   | 달 (76561199053868330@steam) spawned as Facility Guard.
2021-02-08 14:36:08.455 +09:00 | Game Event          | Class change   | 붕까까 (76561199057938163@steam) spawned as Class-D Personnel.
2021-02-08 14:36:08.458 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-08 14:36:08.500 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93953 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | 
2021-02-08 14:36:24.077 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 5 - SCP-049) on 5. players.
2021-02-08 14:36:32.601 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 5 - SCP-049) on 5. players.
2021-02-08 14:37:03.041 +09:00 | Connection update   | Networking     | 76561199047950312@steam preauthenticated from endpoint 58.235.99.158:60831.
2021-02-08 14:37:12.082 +09:00 | Game Event          | Warhead        | leemj10082009 (76561199117410133@steam) set the Alpha Warhead status to True.
2021-02-08 14:37:16.003 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 14:37:16.493 +09:00 | Connection update   | Networking     | 76561199047950312@steam authenticated from endpoint 58.235.99.158:60831. Player ID assigned: 9. Auth token serial number: KAtORndE37vmYqXp
2021-02-08 14:37:16.528 +09:00 | Connection update   | Networking     | Nickname of 76561199047950312@steam is now qksfks.
2021-02-08 14:38:10.914 +09:00 | Kill                | Class change   | 붕까까 (76561199057938163@steam) playing as Class-D Personnel has been killed by Goldmilk777 (76561198254130933@steam) using SCP-049 playing as SCP-049.
2021-02-08 14:38:49.152 +09:00 | Kill                | Class change   | 달 (76561199053868330@steam) playing as Facility Guard has been killed by Goldmilk777 (76561198254130933@steam) using SCP-049 playing as SCP-049.
2021-02-08 14:39:45.214 +09:00 | Game Event          | Logger         | Player 반란 Восстание (76561199074813952@steam) threw a frag grenade.
2021-02-08 14:39:49.959 +09:00 | Game Event          | Logger         | Player 반란 Восстание (76561199074813952@steam)'s frag grenade exploded.
2021-02-08 14:39:49.960 +09:00 | Kill                | Class change   | 달 (76561199053868330@steam) playing as SCP-049-2 has been killed by 반란 Восстание (76561199074813952@steam) using GRENADE playing as Class-D Personnel.
2021-02-08 14:39:52.297 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:53120.
2021-02-08 14:39:56.331 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:63603.
2021-02-08 14:40:03.888 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 14:40:04.544 +09:00 | Connection update   | Networking     | 76561198857629393@steam authenticated from endpoint 221.141.217.143:53120. Player ID assigned: 10. Auth token serial number: uYtkFl/WfE/SVFkW
2021-02-08 14:40:04.593 +09:00 | Connection update   | Networking     | Nickname of 76561198857629393@steam is now 크리.
2021-02-08 14:40:04.601 +09:00 | Connection update   | Permissions    | 크리 (76561198857629393@steam) has been assigned to group ADMIN.
2021-02-08 14:40:08.123 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 14:40:09.131 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
