2021-02-05 23:38:40.240 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-05 23:38:45.236 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:55278.
2021-02-05 23:38:53.922 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:55278. Player ID assigned: 2. Auth token serial number: TcpyKOKm4cN4JY9Y
2021-02-05 23:38:53.971 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 23:38:54.038 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 23:39:04.779 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-05 23:39:04.779 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced round start.
2021-02-05 23:39:05.612 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-05 23:39:05.615 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-05 23:39:05.622 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | 
2021-02-05 23:39:07.431 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 3 - SCP-106) on  players.
2021-02-05 23:39:09.215 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 3 - SCP-106) on 2. players.
2021-02-05 23:39:11.405 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as SCP-106 has been killed by DISCONNECT using WALL.
2021-02-05 23:39:11.415 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
