2021-02-08 14:11:19.744 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 14:11:39.841 +09:00 | Connection update   | Networking     | 76561199061752679@steam preauthenticated from endpoint 39.124.100.80:57702.
2021-02-08 14:11:39.945 +09:00 | Connection update   | Networking     | 76561199062293441@steam preauthenticated from endpoint 117.53.203.194:53810.
2021-02-08 14:11:39.969 +09:00 | Connection update   | Networking     | 76561199120350243@steam preauthenticated from endpoint 220.122.243.142:56241.
2021-02-08 14:11:40.114 +09:00 | Connection update   | Networking     | 76561198886433658@steam preauthenticated from endpoint 221.164.61.4:56025.
2021-02-08 14:11:40.186 +09:00 | Connection update   | Networking     | 76561199095867920@steam preauthenticated from endpoint 119.198.123.49:59112.
2021-02-08 14:11:40.250 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:60435.
2021-02-08 14:11:40.298 +09:00 | Connection update   | Networking     | 76561199130004604@steam preauthenticated from endpoint 59.26.47.81:57249.
2021-02-08 14:11:40.379 +09:00 | Connection update   | Networking     | 76561198821465008@steam preauthenticated from endpoint 180.66.36.139:56266.
2021-02-08 14:11:40.401 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:58718.
2021-02-08 14:11:40.427 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:59841.
2021-02-08 14:11:40.467 +09:00 | Connection update   | Networking     | 76561199112011688@steam preauthenticated from endpoint 125.130.124.154:58971.
2021-02-08 14:11:40.549 +09:00 | Connection update   | Networking     | 76561199099057757@steam preauthenticated from endpoint 59.11.191.194:51970.
2021-02-08 14:11:40.634 +09:00 | Connection update   | Networking     | 76561199104929451@steam preauthenticated from endpoint 116.126.89.251:53005.
2021-02-08 14:11:40.639 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:57284.
2021-02-08 14:11:43.907 +09:00 | Connection update   | Networking     | 76561199114210484@steam preauthenticated from endpoint 211.213.169.105:62191.
2021-02-08 14:11:46.930 +09:00 | Connection update   | Networking     | 76561198857629393@steam authenticated from endpoint 221.141.217.143:59841. Player ID assigned: 5. Auth token serial number: KEWaBzRHsq92wv1Y
2021-02-08 14:11:46.980 +09:00 | Connection update   | Networking     | Nickname of 76561198857629393@steam is now 크리.
2021-02-08 14:11:46.983 +09:00 | Connection update   | Permissions    | 크리 (76561198857629393@steam) has been assigned to group ADMIN.
2021-02-08 14:11:47.233 +09:00 | Connection update   | Networking     | 76561199061752679@steam authenticated from endpoint 39.124.100.80:57702. Player ID assigned: 2. Auth token serial number: 1wPv5G2hG7tOSWa1
2021-02-08 14:11:47.266 +09:00 | Connection update   | Networking     | Nickname of 76561199061752679@steam is now shsjhh.
2021-02-08 14:11:47.538 +09:00 | Connection update   | Networking     | 76561199062293441@steam authenticated from endpoint 117.53.203.194:53810. Player ID assigned: 3. Auth token serial number: Am99y49VWlHHLIL2
2021-02-08 14:11:47.588 +09:00 | Connection update   | Networking     | Nickname of 76561199062293441@steam is now Marshall Lee.
2021-02-08 14:11:47.588 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 117.53.203.194 sent Do Not Track signal.
2021-02-08 14:11:47.832 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:58718. Player ID assigned: 4. Auth token serial number: uTAOaKBtHzSgtRyE
2021-02-08 14:11:47.866 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-08 14:11:48.204 +09:00 | Connection update   | Networking     | 76561198821465008@steam authenticated from endpoint 180.66.36.139:56266. Player ID assigned: 6. Auth token serial number: jpu5BuEZOJzm8FmV
2021-02-08 14:11:48.237 +09:00 | Connection update   | Networking     | Nickname of 76561198821465008@steam is now 구링.
2021-02-08 14:11:48.729 +09:00 | Connection update   | Networking     | 76561199130004604@steam authenticated from endpoint 59.26.47.81:57249. Player ID assigned: 8. Auth token serial number: qp00FP/fhg9iFaYZ
2021-02-08 14:11:48.777 +09:00 | Connection update   | Networking     | Nickname of 76561199130004604@steam is now train1ho.
2021-02-08 14:11:49.016 +09:00 | Connection update   | Networking     | 76561199120350243@steam authenticated from endpoint 220.122.243.142:56241. Player ID assigned: 11. Auth token serial number: wDaT4IqJ96vO1xRX
2021-02-08 14:11:49.068 +09:00 | Connection update   | Networking     | Nickname of 76561199120350243@steam is now shzhshjbsxish.
2021-02-08 14:11:49.165 +09:00 | Connection update   | Networking     | 76561199095867920@steam authenticated from endpoint 119.198.123.49:59112. Player ID assigned: 10. Auth token serial number: JzdEUhKLzGfwZXA8
2021-02-08 14:11:49.185 +09:00 | Connection update   | Networking     | 76561199112011688@steam authenticated from endpoint 125.130.124.154:58971. Player ID assigned: 7. Auth token serial number: 2ncYSLWDc/aJ1EbC
2021-02-08 14:11:49.216 +09:00 | Connection update   | Networking     | Nickname of 76561199095867920@steam is now gimgeonleol.
2021-02-08 14:11:49.233 +09:00 | Connection update   | Networking     | Nickname of 76561199112011688@steam is now 땅콩이 장인(마이크X).
2021-02-08 14:11:49.384 +09:00 | Connection update   | Networking     | 76561198886433658@steam authenticated from endpoint 221.164.61.4:56025. Player ID assigned: 9. Auth token serial number: irbKTkczHDoP/s3c
2021-02-08 14:11:49.449 +09:00 | Connection update   | Networking     | Nickname of 76561198886433658@steam is now suya2835.
2021-02-08 14:11:50.591 +09:00 | Connection update   | Networking     | 76561199104929451@steam authenticated from endpoint 116.126.89.251:53005. Player ID assigned: 14. Auth token serial number: S6GyBPURyFTjFmfW
2021-02-08 14:11:50.671 +09:00 | Connection update   | Networking     | Nickname of 76561199104929451@steam is now sch070130.
2021-02-08 14:11:50.711 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:57284. Player ID assigned: 12. Auth token serial number: KP0TdPeIJkOeE7dd
2021-02-08 14:11:50.798 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-08 14:11:50.803 +09:00 | Connection update   | Permissions    | 반란 Восстание (76561199074813952@steam) has been assigned to group ADMIN.
2021-02-08 14:11:51.178 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:60435. Player ID assigned: 13. Auth token serial number: kgpXQ3ODsFoy6keD
2021-02-08 14:11:51.194 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-08 14:11:51.198 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-08 14:11:54.449 +09:00 | Connection update   | Networking     | 76561199099057757@steam authenticated from endpoint 59.11.191.194:51970. Player ID assigned: 15. Auth token serial number: pBRzu38G/nXMWDPB
2021-02-08 14:11:54.521 +09:00 | Connection update   | Networking     | Nickname of 76561199099057757@steam is now 프로틴.
2021-02-08 14:11:57.059 +09:00 | Connection update   | Networking     | 76561199114210484@steam authenticated from endpoint 211.213.169.105:62191. Player ID assigned: 16. Auth token serial number: ouxilqBG18Ff4sWo
2021-02-08 14:11:57.092 +09:00 | Connection update   | Networking     | Nickname of 76561199114210484@steam is now fu4dufy.
2021-02-08 14:11:59.104 +09:00 | Connection update   | Networking     | 프로틴 76561199099057757@steam disconnected from IP address 59.11.191.194. Last class: Scp106 (SCP-106)
2021-02-08 14:12:03.988 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on 13. players.
2021-02-08 14:12:17.401 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | DSJ154 (76561199049341214@steam) spawned as Class-D Personnel.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | gimgeonleol (76561199095867920@steam) spawned as SCP-049.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Facility Guard.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | shsjhh (76561199061752679@steam) spawned as Class-D Personnel.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | 땅콩이 장인(마이크X) (76561199112011688@steam) spawned as Scientist.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | suya2835 (76561198886433658@steam) spawned as Facility Guard.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | sch070130 (76561199104929451@steam) spawned as Class-D Personnel.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | shzhshjbsxish (76561199120350243@steam) spawned as SCP-939-53.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | train1ho (76561199130004604@steam) spawned as Scientist.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | 반란 Восстание (76561199074813952@steam) spawned as Facility Guard.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | 크리 (76561198857629393@steam) spawned as Class-D Personnel.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | fu4dufy (76561199114210484@steam) spawned as Class-D Personnel.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | 구링 (76561198821465008@steam) spawned as Facility Guard.
2021-02-08 14:12:18.414 +09:00 | Game Event          | Class change   | Marshall Lee (76561199062293441@steam) spawned as Class-D Personnel.
2021-02-08 14:12:18.418 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-08 14:12:18.484 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp049 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | Scp93953 | Scientist | FacilityGuard | ClassD | ClassD | FacilityGuard | ClassD | 
2021-02-08 14:12:49.472 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: FacilityGuard (Facility Guard)
2021-02-08 14:13:36.307 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53683.
2021-02-08 14:13:45.525 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 14:13:45.930 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:53683. Player ID assigned: 17. Auth token serial number: cQJW84IUz5YTsSbn
2021-02-08 14:13:45.964 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-08 14:13:45.968 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-08 14:14:08.955 +09:00 | Kill                | Class change   | 구링 (76561198821465008@steam) playing as Facility Guard has been killed by gimgeonleol (76561199095867920@steam) using SCP-049 playing as SCP-049.
2021-02-08 14:14:28.527 +09:00 | Game Event          | Logger         | Player suya2835 (76561198886433658@steam) threw a flash grenade.
2021-02-08 14:14:31.526 +09:00 | Game Event          | Logger         | Player suya2835 (76561198886433658@steam)'s flash grenade exploded.
2021-02-08 14:14:41.896 +09:00 | Kill                | Class change   | suya2835 (76561198886433658@steam) playing as Facility Guard has been killed by shzhshjbsxish (76561199120350243@steam) using SCP-939 playing as SCP-939-53.
2021-02-08 14:14:56.957 +09:00 | Connection update   | Networking     | suya2835 76561198886433658@steam disconnected from IP address 221.164.61.4. Last class: Spectator (Spectator)
2021-02-08 14:15:19.214 +09:00 | Kill                | Class change   | 반란 Восстание (76561199074813952@steam) playing as SCP-049-2 has been killed by 땅콩이 장인(마이크X) (76561199112011688@steam) using MP7 playing as Scientist.
2021-02-08 14:16:34.869 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on 17. players.
2021-02-08 14:16:41.970 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 9 - SCP-096) on 17. players.
2021-02-08 14:16:45.211 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 17. players.
2021-02-08 14:16:48.698 +09:00 | Connection update   | Networking     | shsjhh 76561199061752679@steam disconnected from IP address 39.124.100.80. Last class: Scp0492 (SCP-049-2)
2021-02-08 14:17:44.468 +09:00 | Kill                | Class change   | Marshall Lee (76561199062293441@steam) playing as Class-D Personnel has been killed by shzhshjbsxish (76561199120350243@steam) using SCP-939 playing as SCP-939-53.
2021-02-08 14:17:47.666 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as NtfCommander.
2021-02-08 14:17:47.671 +09:00 | Game Event          | Class change   | Player Marshall Lee (76561199062293441@steam) respawned as NtfLieutenant.
2021-02-08 14:17:47.671 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as NineTailedFox!
2021-02-08 14:17:50.142 +09:00 | Connection update   | Networking     | Marshall Lee 76561199062293441@steam disconnected from IP address 117.53.203.194. Last class: NtfLieutenant (Nine-Tailed Fox Lieutenant)
2021-02-08 14:19:43.951 +09:00 | Kill                | Class change   | DSJ154 (76561199049341214@steam) playing as SCP-049-2 has been killed by sch070130 (76561199104929451@steam) using P90 playing as Class-D Personnel.
2021-02-08 14:19:44.824 +09:00 | Kill                | Class change   | 땅콩이 장인(마이크X) (76561199112011688@steam) playing as Scientist has been killed by 크리 (76561198857629393@steam) using E11 Standard Rifle playing as Class-D Personnel.
2021-02-08 14:19:58.036 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Nine-Tailed Fox Commander has been killed by 크리 (76561198857629393@steam) using E11 Standard Rifle playing as Class-D Personnel.
2021-02-08 14:20:31.169 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) opened door **.
2021-02-08 14:20:39.314 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 7 | Chaos: 1 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 0
