2021-02-06 00:55:11.223 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 00:55:46.902 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:59809.
2021-02-06 00:55:55.212 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:59809. Player ID assigned: 2. Auth token serial number: BHM0JjUGJA5RJOQT
2021-02-06 00:55:55.242 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 00:55:55.314 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 00:55:58.602 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-06 00:55:58.602 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced round start.
2021-02-06 00:55:58.694 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-06 00:55:58.697 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-06 00:55:58.703 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | 
2021-02-06 00:56:01.813 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 2. players.
2021-02-06 00:56:05.860 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 9 - SCP-096) on 2. players.
2021-02-06 00:57:09.458 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 2. players.
2021-02-06 00:57:15.286 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
