2021-02-04 01:14:11.075 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-04 01:14:15.512 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 127.0.0.1:53400.
2021-02-04 01:14:24.113 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 127.0.0.1:53400. Player ID assigned: 2. Auth token serial number: uUeQl5v9gPWOuxww
2021-02-04 01:14:24.178 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-04 01:14:24.183 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-04 01:14:24.844 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Spectator has been killed by DISCONNECT using WALL.
2021-02-04 01:14:24.852 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 127.0.0.1. Last class: Spectator (Spectator)
2021-02-04 01:14:48.363 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 127.0.0.1:59599.
2021-02-04 01:14:57.465 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 127.0.0.1:59599. Player ID assigned: 3. Auth token serial number: /wihU06mNf2v6usM
2021-02-04 01:14:57.494 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-04 01:14:57.496 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-04 01:14:58.986 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Spectator has been killed by DISCONNECT using WALL.
2021-02-04 01:14:58.986 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 127.0.0.1. Last class: Spectator (Spectator)
2021-02-04 01:15:10.528 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 127.0.0.1:59611.
2021-02-04 01:15:19.675 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 127.0.0.1:59611. Player ID assigned: 4. Auth token serial number: m8SqLPqXIJHqAOIg
2021-02-04 01:15:19.690 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-04 01:15:19.692 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-04 01:15:33.299 +09:00 | Game Event          | Logger         | Round has been started.
