2021-02-07 08:08:48.178 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 08:09:22.080 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:54610.
2021-02-07 08:09:33.536 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:54610. Player ID assigned: 2. Auth token serial number: wHdbzoNLAJSvOWLs
2021-02-07 08:09:33.610 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 08:09:33.858 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 08:09:38.572 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 08:09:38.572 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced round start.
2021-02-07 08:09:39.003 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-07 08:09:39.012 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 08:09:39.086 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | 
2021-02-07 08:09:42.147 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) opened door **.
2021-02-07 08:09:47.345 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 13 - Nine-Tailed Fox Cadet) on 2. players.
2021-02-07 08:09:51.527 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) disarmed Goldmilk777 (76561198254130933@steam) with DISARM command.
2021-02-07 08:10:11.937 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Nine-Tailed Fox Cadet has been killed by DISCONNECT using WALL.
2021-02-07 08:10:11.953 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
