2021-02-09 14:13:25.399 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 14:13:39.554 +09:00 | Connection update   | Networking     | 76561198936334438@steam preauthenticated from endpoint 180.71.177.70:63833.
2021-02-09 14:13:39.573 +09:00 | Connection update   | Networking     | 76561198951918211@steam preauthenticated from endpoint 123.215.152.252:61574.
2021-02-09 14:13:39.589 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:57471.
2021-02-09 14:13:39.622 +09:00 | Connection update   | Networking     | 76561199138960500@steam preauthenticated from endpoint 58.124.210.102:57925.
2021-02-09 14:13:39.706 +09:00 | Connection update   | Networking     | 76561199086276567@steam preauthenticated from endpoint 110.15.127.205:64576.
2021-02-09 14:13:39.808 +09:00 | Connection update   | Networking     | 76561198844880539@steam preauthenticated from endpoint 175.126.85.85:56690.
2021-02-09 14:13:39.826 +09:00 | Connection update   | Networking     | 76561199070035492@steam preauthenticated from endpoint 218.146.128.138:64121.
2021-02-09 14:13:39.845 +09:00 | Connection update   | Networking     | 76561198308894853@steam preauthenticated from endpoint 220.92.149.178:50575.
2021-02-09 14:13:39.909 +09:00 | Connection update   | Networking     | 76561199093352805@steam preauthenticated from endpoint 211.37.72.148:53469.
2021-02-09 14:13:39.942 +09:00 | Connection update   | Networking     | 76561199105044479@steam preauthenticated from endpoint 218.158.10.8:61083.
2021-02-09 14:13:39.976 +09:00 | Connection update   | Networking     | 76561198833412638@steam preauthenticated from endpoint 220.124.177.3:54746.
2021-02-09 14:13:40.009 +09:00 | Connection update   | Networking     | 76561199030621092@steam preauthenticated from endpoint 175.121.239.113:54522.
2021-02-09 14:13:40.026 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:54576.
2021-02-09 14:13:40.029 +09:00 | Connection update   | Networking     | 76561199080675570@steam preauthenticated from endpoint 58.226.222.157:54462.
2021-02-09 14:13:40.095 +09:00 | Connection update   | Networking     | 76561198446660881@steam preauthenticated from endpoint 218.50.197.3:52394.
2021-02-09 14:13:40.163 +09:00 | Connection update   | Networking     | 76561199030511132@steam preauthenticated from endpoint 220.122.162.118:49613.
2021-02-09 14:13:40.166 +09:00 | Connection update   | Networking     | 76561198393744510@steam preauthenticated from endpoint 1.240.112.10:63270.
