2021-02-06 17:01:07.461 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 17:01:17.666 +09:00 | Connection update   | Networking     | 76561198947166953@steam preauthenticated from endpoint 123.215.190.37:52812.
2021-02-06 17:01:17.669 +09:00 | Connection update   | Networking     | 76561199070531434@steam preauthenticated from endpoint 121.147.228.219:56373.
2021-02-06 17:01:17.682 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:56251.
2021-02-06 17:01:17.856 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:62660.
2021-02-06 17:01:18.080 +09:00 | Connection update   | Networking     | 76561198865520484@steam preauthenticated from endpoint 218.54.19.23:53976.
2021-02-06 17:01:18.280 +09:00 | Connection update   | Networking     | 76561199011047974@steam preauthenticated from endpoint 14.45.112.252:60816.
2021-02-06 17:01:18.666 +09:00 | Connection update   | Networking     | 76561198861785153@steam preauthenticated from endpoint 115.143.63.49:63222.
2021-02-06 17:01:25.202 +09:00 | Connection update   | Networking     | 76561199070531434@steam authenticated from endpoint 121.147.228.219:56373. Player ID assigned: 2. Auth token serial number: P/Bsk/46tlojcTLW
2021-02-06 17:01:25.253 +09:00 | Connection update   | Networking     | Nickname of 76561199070531434@steam is now seohyeongwo.
2021-02-06 17:01:26.847 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:56251. Player ID assigned: 3. Auth token serial number: Vd9XCd79mYajRv6K
2021-02-06 17:01:26.878 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 17:01:26.881 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 17:01:28.800 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:62660. Player ID assigned: 4. Auth token serial number: FgpQEpx354Mc9V7h
2021-02-06 17:01:28.850 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-06 17:01:31.372 +09:00 | Connection update   | Networking     | 76561198947166953@steam authenticated from endpoint 123.215.190.37:52812. Player ID assigned: 5. Auth token serial number: STq96Y2AVbD4NmsU
2021-02-06 17:01:31.404 +09:00 | Connection update   | Networking     | Nickname of 76561198947166953@steam is now magiclcc.
2021-02-06 17:01:34.314 +09:00 | Connection update   | Networking     | 76561199011047974@steam authenticated from endpoint 14.45.112.252:60816. Player ID assigned: 7. Auth token serial number: K8dBEyjcvItb7tzg
2021-02-06 17:01:34.383 +09:00 | Connection update   | Networking     | Nickname of 76561199011047974@steam is now 유판.
2021-02-06 17:01:34.792 +09:00 | Connection update   | Networking     | 76561198861785153@steam authenticated from endpoint 115.143.63.49:63222. Player ID assigned: 6. Auth token serial number: 5oua8yHjP6ZcCX4t
2021-02-06 17:01:34.858 +09:00 | Connection update   | Networking     | Nickname of 76561198861785153@steam is now ymo8220.
2021-02-06 17:01:37.127 +09:00 | Connection update   | Networking     | 76561198865520484@steam authenticated from endpoint 218.54.19.23:53976. Player ID assigned: 8. Auth token serial number: xGOGju7RPAtKprUY
2021-02-06 17:01:37.179 +09:00 | Connection update   | Networking     | Nickname of 76561198865520484@steam is now 크에늬.
2021-02-06 17:01:37.179 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 218.54.19.23 sent Do Not Track signal.
2021-02-06 17:01:57.948 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-06 17:01:58.955 +09:00 | Game Event          | Class change   | magiclcc (76561198947166953@steam) spawned as Class-D Personnel.
2021-02-06 17:01:58.955 +09:00 | Game Event          | Class change   | seohyeongwo (76561199070531434@steam) spawned as SCP-106.
2021-02-06 17:01:58.955 +09:00 | Game Event          | Class change   | 크에늬 (76561198865520484@steam) spawned as Facility Guard.
2021-02-06 17:01:58.955 +09:00 | Game Event          | Class change   | 유판 (76561199011047974@steam) spawned as Class-D Personnel.
2021-02-06 17:01:58.955 +09:00 | Game Event          | Class change   | Science Yasuo (76561198392832602@steam) spawned as Scientist.
2021-02-06 17:01:58.955 +09:00 | Game Event          | Class change   | ymo8220 (76561198861785153@steam) spawned as Facility Guard.
2021-02-06 17:01:58.955 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-06 17:01:58.958 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-06 17:01:58.991 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp106 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | 
2021-02-06 17:02:00.196 +09:00 | Connection update   | Networking     | 76561199078902404@steam preauthenticated from endpoint 61.79.53.234:49672.
2021-02-06 17:02:17.067 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 17:02:17.221 +09:00 | Connection update   | Networking     | 76561199078902404@steam authenticated from endpoint 61.79.53.234:49672. Player ID assigned: 9. Auth token serial number: vhByNDHkc3Qo1QCJ
2021-02-06 17:02:17.270 +09:00 | Connection update   | Networking     | Nickname of 76561199078902404@steam is now Mint_o.
2021-02-06 17:04:56.560 +09:00 | Kill                | Class change   | magiclcc (76561198947166953@steam) playing as Class-D Personnel has been killed by WORLD using POCKET.
2021-02-06 17:05:10.298 +09:00 | Connection update   | Networking     | 76561198860449982@steam preauthenticated from endpoint 61.255.249.53:64020.
2021-02-06 17:05:19.845 +09:00 | Kill                | Class change   | Mint_o (76561199078902404@steam) playing as Class-D Personnel has been killed by WORLD using POCKET.
2021-02-06 17:05:25.210 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 17:05:26.216 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 17:05:27.230 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 17:05:27.821 +09:00 | Connection update   | Networking     | 76561198860449982@steam authenticated from endpoint 61.255.249.53:64020. Player ID assigned: 10. Auth token serial number: zZ1aYS3x2jpWzT6W
2021-02-06 17:05:27.854 +09:00 | Connection update   | Networking     | Nickname of 76561198860449982@steam is now 고요한 오케스트라.
2021-02-06 17:05:27.854 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 61.255.249.53 sent Do Not Track signal.
2021-02-06 17:05:49.997 +09:00 | Game Event          | Warhead        | Goldmilk777 (76561198254130933@steam) set the Alpha Warhead status to True.
2021-02-06 17:06:19.338 +09:00 | Kill                | Class change   | ymo8220 (76561198861785153@steam) playing as Facility Guard has been killed by WORLD using POCKET.
2021-02-06 17:07:07.093 +09:00 | Game Event          | Warhead        | 유판 (76561199011047974@steam) started the Alpha Warhead detonation.
2021-02-06 17:07:36.255 +09:00 | Game Event          | Class change   | Player ymo8220 (76561198861785153@steam) respawned as ChaosInsurgency.
2021-02-06 17:07:36.260 +09:00 | Game Event          | Class change   | Player Mint_o (76561199078902404@steam) respawned as ChaosInsurgency.
2021-02-06 17:07:36.266 +09:00 | Game Event          | Class change   | Player 고요한 오케스트라 (76561198860449982@steam) respawned as ChaosInsurgency.
2021-02-06 17:07:36.272 +09:00 | Game Event          | Class change   | Player magiclcc (76561198947166953@steam) respawned as ChaosInsurgency.
2021-02-06 17:07:36.272 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 4 players as ChaosInsurgency!
2021-02-06 17:07:46.745 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 27) on 3. players.
2021-02-06 17:08:23.211 +09:00 | Kill                | Class change   | 고요한 오케스트라 (76561198860449982@steam) playing as Chaos Insurgency has been killed by WORLD using POCKET.
2021-02-06 17:08:23.866 +09:00 | Game Event          | Logger         | Player Science Yasuo (76561198392832602@steam) threw a frag grenade.
2021-02-06 17:08:28.611 +09:00 | Game Event          | Logger         | Player Science Yasuo (76561198392832602@steam)'s frag grenade exploded.
2021-02-06 17:08:29.945 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by WORLD using POCKET.
2021-02-06 17:08:48.180 +09:00 | Game Event          | Warhead        | Warhead detonated.
2021-02-06 17:08:48.180 +09:00 | Remote Admin        | Administrative | LCZ decontamination has been disabled by detonation of the Alpha Warhead.
2021-02-06 17:08:48.184 +09:00 | Kill                | Class change   | Science Yasuo (76561198392832602@steam) playing as Nine-Tailed Fox Scientist has been killed by WORLD using NUKE.
2021-02-06 17:09:04.342 +09:00 | Kill                | Class change   | 크에늬 (76561198865520484@steam) playing as Facility Guard has been killed by 유판 (76561199011047974@steam) using Logicier playing as Chaos Insurgency.
2021-02-06 17:09:04.385 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 1 | Chaos: 4 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
