2021-02-09 15:20:53.080 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 15:21:02.765 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:55029.
2021-02-09 15:21:02.815 +09:00 | Connection update   | Networking     | 76561198862536750@steam preauthenticated from endpoint 125.128.133.5:51672.
2021-02-09 15:21:02.832 +09:00 | Connection update   | Networking     | 76561199138317886@steam preauthenticated from endpoint 122.47.253.247:60916.
2021-02-09 15:21:03.052 +09:00 | Connection update   | Networking     | 76561198914616018@steam preauthenticated from endpoint 58.235.135.46:51454.
2021-02-09 15:21:03.058 +09:00 | Connection update   | Networking     | 76561198170721385@steam preauthenticated from endpoint 210.103.45.119:55213.
2021-02-09 15:21:03.151 +09:00 | Connection update   | Networking     | 76561198308894853@steam preauthenticated from endpoint 220.92.149.178:57364.
2021-02-09 15:21:03.168 +09:00 | Connection update   | Networking     | 76561199073424187@steam preauthenticated from endpoint 222.232.222.56:56694.
2021-02-09 15:21:03.369 +09:00 | Connection update   | Networking     | 76561199059970572@steam preauthenticated from endpoint 116.33.28.133:61644.
2021-02-09 15:21:03.386 +09:00 | Connection update   | Networking     | 76561198281606871@steam preauthenticated from endpoint 125.179.206.183:56945.
2021-02-09 15:21:03.604 +09:00 | Connection update   | Networking     | 76561198168110147@steam preauthenticated from endpoint 58.228.8.152:65270.
2021-02-09 15:21:03.706 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:61423.
2021-02-09 15:21:10.210 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:55029. Player ID assigned: 3. Auth token serial number: bTAhcCzCyClv30pm
2021-02-09 15:21:10.240 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-09 15:21:10.645 +09:00 | Connection update   | Networking     | 76561198862536750@steam authenticated from endpoint 125.128.133.5:51672. Player ID assigned: 7. Auth token serial number: WuQQBcfwfSCu85er
2021-02-09 15:21:10.675 +09:00 | Connection update   | Networking     | Nickname of 76561198862536750@steam is now sktws1.
2021-02-09 15:21:10.729 +09:00 | Connection update   | Networking     | (null) (no ID) disconnected from IP address 122.47.253.247. Last class: None (NOT SPAWNED)
2021-02-09 15:21:11.041 +09:00 | Connection update   | Networking     | 76561198308894853@steam authenticated from endpoint 220.92.149.178:57364. Player ID assigned: 6. Auth token serial number: o/fn983Kn7ps/VIz
2021-02-09 15:21:11.054 +09:00 | Connection update   | Networking     | 76561198170721385@steam authenticated from endpoint 210.103.45.119:55213. Player ID assigned: 10. Auth token serial number: gwUwyhI1hLbv0Z1K
2021-02-09 15:21:11.071 +09:00 | Connection update   | Networking     | 76561198281606871@steam authenticated from endpoint 125.179.206.183:56945. Player ID assigned: 8. Auth token serial number: RcUMarBePt84U394
2021-02-09 15:21:11.084 +09:00 | Connection update   | Networking     | Nickname of 76561198308894853@steam is now 눈누난나.
2021-02-09 15:21:11.089 +09:00 | Connection update   | Networking     | 76561199073424187@steam authenticated from endpoint 222.232.222.56:56694. Player ID assigned: 5. Auth token serial number: BIBMOL0K28s192dR
2021-02-09 15:21:11.092 +09:00 | Connection update   | Networking     | Nickname of 76561198170721385@steam is now 래핑.
2021-02-09 15:21:11.102 +09:00 | Connection update   | Networking     | Nickname of 76561198281606871@steam is now 절레절레.
2021-02-09 15:21:11.136 +09:00 | Connection update   | Networking     | Nickname of 76561199073424187@steam is now 음아잇.
2021-02-09 15:21:12.053 +09:00 | Connection update   | Networking     | 76561198914616018@steam authenticated from endpoint 58.235.135.46:51454. Player ID assigned: 9. Auth token serial number: a4gmQEVtDkeFzVUr
2021-02-09 15:21:12.103 +09:00 | Connection update   | Networking     | Nickname of 76561198914616018@steam is now KiKiyo.
2021-02-09 15:21:12.103 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 58.235.135.46 sent Do Not Track signal.
2021-02-09 15:21:13.297 +09:00 | Connection update   | Networking     | 76561198168110147@steam authenticated from endpoint 58.228.8.152:65270. Player ID assigned: 12. Auth token serial number: npvQSWp96Jknc5K1
2021-02-09 15:21:13.300 +09:00 | Connection update   | Networking     | 76561199059970572@steam authenticated from endpoint 116.33.28.133:61644. Player ID assigned: 11. Auth token serial number: dBrIhjPJWJwu3F67
2021-02-09 15:21:13.330 +09:00 | Connection update   | Networking     | Nickname of 76561199059970572@steam is now 김병만.
2021-02-09 15:21:13.353 +09:00 | Connection update   | Networking     | Nickname of 76561198168110147@steam is now 어쩌라는거지.
