2021-02-08 13:05:07.644 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 13:05:22.737 +09:00 | Connection update   | Networking     | 76561199104929451@steam preauthenticated from endpoint 116.126.89.251:60967.
2021-02-08 13:05:24.231 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:55891.
2021-02-08 13:05:24.416 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:50437.
2021-02-08 13:05:24.560 +09:00 | Connection update   | Networking     | 76561199110281734@steam preauthenticated from endpoint 121.151.147.83:52867.
2021-02-08 13:05:24.590 +09:00 | Connection update   | Networking     | 76561198308894853@steam preauthenticated from endpoint 220.92.149.178:62998.
2021-02-08 13:05:24.938 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:53176.
2021-02-08 13:05:25.090 +09:00 | Connection update   | Networking     | 76561199138508923@steam preauthenticated from endpoint 14.42.132.217:57733.
2021-02-08 13:05:25.174 +09:00 | Connection update   | Networking     | 76561198821465008@steam preauthenticated from endpoint 180.66.36.139:61671.
2021-02-08 13:05:25.225 +09:00 | Connection update   | Networking     | 76561199138794390@steam preauthenticated from endpoint 1.237.8.112:52354.
2021-02-08 13:05:25.594 +09:00 | Connection update   | Networking     | 76561198886433658@steam preauthenticated from endpoint 221.164.61.4:52342.
2021-02-08 13:05:25.723 +09:00 | Connection update   | Networking     | 76561199138103056@steam preauthenticated from endpoint 219.250.167.61:52153.
2021-02-08 13:05:25.800 +09:00 | Connection update   | Networking     | 76561199139320833@steam preauthenticated from endpoint 1.237.8.111:50013.
2021-02-08 13:05:25.803 +09:00 | Connection update   | Networking     | 76561199112011688@steam preauthenticated from endpoint 125.130.124.154:52324.
2021-02-08 13:05:25.816 +09:00 | Connection update   | Networking     | 76561198989486305@steam preauthenticated from endpoint 222.121.210.3:63756.
2021-02-08 13:05:26.085 +09:00 | Connection update   | Networking     | 76561198845313485@steam preauthenticated from endpoint 221.143.67.237:64784.
2021-02-08 13:05:26.491 +09:00 | Connection update   | Networking     | 76561199102794914@steam preauthenticated from endpoint 219.240.106.249:59738.
2021-02-08 13:05:26.693 +09:00 | Connection update   | Networking     | 76561198798739458@steam preauthenticated from endpoint 219.249.156.172:49781.
2021-02-08 13:05:26.879 +09:00 | Connection update   | Networking     | 76561198799571219@steam preauthenticated from endpoint 118.216.191.208:52403.
2021-02-08 13:05:27.112 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53100.
2021-02-08 13:05:27.242 +09:00 | Connection update   | Networking     | 76561199048022950@steam preauthenticated from endpoint 222.121.210.41:57647.
2021-02-08 13:05:31.262 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:55891. Player ID assigned: 2. Auth token serial number: hqPhkb0j54Ybps4Y
2021-02-08 13:05:31.314 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-08 13:05:31.610 +09:00 | Connection update   | Networking     | 76561199110281734@steam authenticated from endpoint 121.151.147.83:52867. Player ID assigned: 4. Auth token serial number: UEtOEs4bwFtAx1Dj
2021-02-08 13:05:31.676 +09:00 | Connection update   | Networking     | Nickname of 76561199110281734@steam is now SOON두부.
2021-02-08 13:05:31.676 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 121.151.147.83 sent Do Not Track signal.
2021-02-08 13:05:32.053 +09:00 | Connection update   | Networking     | 76561198857629393@steam authenticated from endpoint 221.141.217.143:50437. Player ID assigned: 3. Auth token serial number: OS4TlieJGYICssE5
2021-02-08 13:05:32.105 +09:00 | Connection update   | Networking     | Nickname of 76561198857629393@steam is now 크리.
2021-02-08 13:05:32.108 +09:00 | Connection update   | Permissions    | 크리 (76561198857629393@steam) has been assigned to group ADMIN.
2021-02-08 13:05:32.710 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:53176. Player ID assigned: 5. Auth token serial number: IWw88KrmI3x63voF
2021-02-08 13:05:32.761 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하고하고.
2021-02-08 13:05:32.764 +09:00 | Connection update   | Permissions    | 하고하고 (76561199112849985@steam) has been assigned to group ADMIN.
2021-02-08 13:05:33.013 +09:00 | Connection update   | Networking     | 76561198821465008@steam authenticated from endpoint 180.66.36.139:61671. Player ID assigned: 8. Auth token serial number: R0fwiWAVhrHvWZpm
2021-02-08 13:05:33.052 +09:00 | Connection update   | Networking     | Nickname of 76561198821465008@steam is now 구링.
2021-02-08 13:05:33.200 +09:00 | Connection update   | Networking     | 76561199138508923@steam authenticated from endpoint 14.42.132.217:57733. Player ID assigned: 7. Auth token serial number: npVPjNLogNkSmD6T
2021-02-08 13:05:33.234 +09:00 | Connection update   | Networking     | Nickname of 76561199138508923@steam is now SCP 재단 보호.
2021-02-08 13:05:33.285 +09:00 | Connection update   | Networking     | 76561198308894853@steam authenticated from endpoint 220.92.149.178:62998. Player ID assigned: 6. Auth token serial number: CsghmcicV80ORvvH
2021-02-08 13:05:33.345 +09:00 | Connection update   | Networking     | Nickname of 76561198308894853@steam is now 눈누난나.
2021-02-08 13:05:33.612 +09:00 | Connection update   | Networking     | 76561199138794390@steam authenticated from endpoint 1.237.8.112:52354. Player ID assigned: 9. Auth token serial number: bZNNOx3GmAczAMhu
2021-02-08 13:05:33.663 +09:00 | Connection update   | Networking     | Nickname of 76561199138794390@steam is now a01087465906.
2021-02-08 13:05:34.058 +09:00 | Connection update   | Networking     | 76561199112011688@steam authenticated from endpoint 125.130.124.154:52324. Player ID assigned: 10. Auth token serial number: gIY4CGdYGbI3gNLd
