2021-02-07 15:13:15.273 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 15:13:20.204 +09:00 | Connection update   | Networking     | 76561199122304501@steam preauthenticated from endpoint 1.228.5.194:54748.
2021-02-07 15:13:20.217 +09:00 | Connection update   | Networking     | 76561199105332937@steam preauthenticated from endpoint 211.252.34.215:50846.
2021-02-07 15:13:20.223 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53027.
2021-02-07 15:13:20.240 +09:00 | Connection update   | Networking     | 76561199058256631@steam preauthenticated from endpoint 222.102.99.142:65089.
2021-02-07 15:13:20.522 +09:00 | Connection update   | Networking     | 76561198962762118@steam preauthenticated from endpoint 121.145.80.125:52985.
2021-02-07 15:13:20.687 +09:00 | Connection update   | Networking     | 76561199044409090@steam preauthenticated from endpoint 121.184.27.209:63743.
2021-02-07 15:13:22.328 +09:00 | Connection update   | Networking     | 76561198143460199@steam preauthenticated from endpoint 222.97.234.207:61262.
2021-02-07 15:13:28.203 +09:00 | Connection update   | Networking     | 76561199044409090@steam authenticated from endpoint 121.184.27.209:63743. Player ID assigned: 3. Auth token serial number: vX3BrqTYuKP0LPsR
2021-02-07 15:13:28.235 +09:00 | Connection update   | Networking     | Nickname of 76561199044409090@steam is now Benedit.
2021-02-07 15:13:28.308 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:53027. Player ID assigned: 4. Auth token serial number: uvru2Jp7nmTN4npU
2021-02-07 15:13:28.328 +09:00 | Connection update   | Networking     | 76561199122304501@steam authenticated from endpoint 1.228.5.194:54748. Player ID assigned: 2. Auth token serial number: US8evvU7MGigYnM1
2021-02-07 15:13:28.370 +09:00 | Connection update   | Networking     | 76561198962762118@steam authenticated from endpoint 121.145.80.125:52985. Player ID assigned: 5. Auth token serial number: bLA2wISm9rFN4Zfa
2021-02-07 15:13:28.373 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 15:13:28.379 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 15:13:28.383 +09:00 | Connection update   | Networking     | Nickname of 76561199122304501@steam is now scp OOOO.
2021-02-07 15:13:28.426 +09:00 | Connection update   | Networking     | Nickname of 76561198962762118@steam is now bosung6332.
2021-02-07 15:13:28.997 +09:00 | Connection update   | Networking     | 76561199058256631@steam authenticated from endpoint 222.102.99.142:65089. Player ID assigned: 6. Auth token serial number: xwclhwPEH6uMDxQf
2021-02-07 15:13:29.030 +09:00 | Connection update   | Networking     | Nickname of 76561199058256631@steam is now 임정민.
2021-02-07 15:13:30.649 +09:00 | Connection update   | Networking     | 76561199105332937@steam authenticated from endpoint 211.252.34.215:50846. Player ID assigned: 7. Auth token serial number: tS7365axlDjzuZ2S
2021-02-07 15:13:30.706 +09:00 | Connection update   | Networking     | Nickname of 76561199105332937@steam is now 재단학과 소속 NTF는무능.
2021-02-07 15:13:35.156 +09:00 | Connection update   | Networking     | 76561198143460199@steam authenticated from endpoint 222.97.234.207:61262. Player ID assigned: 8. Auth token serial number: bAc9jOFAeB9PjoMW
2021-02-07 15:13:35.204 +09:00 | Connection update   | Networking     | Nickname of 76561198143460199@steam is now dreams138.
2021-02-07 15:13:47.392 +09:00 | Connection update   | Networking     | dreams138 76561198143460199@steam disconnected from IP address 222.97.234.207. Last class: Tutorial (Tutorial)
2021-02-07 15:13:54.776 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 15:13:55.786 +09:00 | Game Event          | Class change   | 임정민 (76561199058256631@steam) spawned as Class-D Personnel.
2021-02-07 15:13:55.786 +09:00 | Game Event          | Class change   | bosung6332 (76561198962762118@steam) spawned as SCP-939-53.
2021-02-07 15:13:55.786 +09:00 | Game Event          | Class change   | Benedit (76561199044409090@steam) spawned as Facility Guard.
2021-02-07 15:13:55.787 +09:00 | Game Event          | Class change   | 재단학과 소속 NTF는무능 (76561199105332937@steam) spawned as Class-D Personnel.
2021-02-07 15:13:55.787 +09:00 | Game Event          | Class change   | scp OOOO (76561199122304501@steam) spawned as Scientist.
2021-02-07 15:13:55.787 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Facility Guard.
2021-02-07 15:13:55.791 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 15:13:55.826 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93953 | FacilityGuard | ClassD | Scientist | FacilityGuard | 
2021-02-07 15:14:30.741 +09:00 | Connection update   | Networking     | 76561198143460199@steam preauthenticated from endpoint 222.97.234.207:59427.
2021-02-07 15:14:37.319 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:14:38.180 +09:00 | Connection update   | Networking     | 76561198143460199@steam authenticated from endpoint 222.97.234.207:59427. Player ID assigned: 9. Auth token serial number: q8RqXM9WrGCwAxzn
2021-02-07 15:14:38.223 +09:00 | Connection update   | Networking     | Nickname of 76561198143460199@steam is now dreams138.
2021-02-07 15:14:46.776 +09:00 | Connection update   | Networking     | dreams138 76561198143460199@steam disconnected from IP address 222.97.234.207. Last class: Spectator (Spectator)
2021-02-07 15:14:48.107 +09:00 | Kill                | Class change   | 재단학과 소속 NTF는무능 (76561199105332937@steam) playing as Class-D Personnel has been killed by scp OOOO (76561199122304501@steam) using Com15 playing as Scientist.
2021-02-07 15:15:36.012 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Facility Guard has been killed by DISCONNECT using WALL.
2021-02-07 15:15:36.018 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
2021-02-07 15:15:38.960 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:49651.
2021-02-07 15:15:46.866 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:15:47.879 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:15:47.985 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:49651. Player ID assigned: 10. Auth token serial number: UJX9BWzQoguB/IwD
2021-02-07 15:15:48.018 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 15:15:48.022 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 15:16:32.648 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the heal command on 2. players.
2021-02-07 15:16:54.309 +09:00 | Kill                | Class change   | scp OOOO (76561199122304501@steam) playing as Scientist has been killed by bosung6332 (76561198962762118@steam) using SCP-939 playing as SCP-939-53.
2021-02-07 15:19:03.109 +09:00 | Game Event          | Class change   | Player scp OOOO (76561199122304501@steam) respawned as ChaosInsurgency.
2021-02-07 15:19:03.114 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as ChaosInsurgency.
2021-02-07 15:19:03.114 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as ChaosInsurgency!
2021-02-07 15:19:11.320 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Chaos Insurgency has been killed by DISCONNECT using WALL.
2021-02-07 15:19:11.321 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
2021-02-07 15:19:14.568 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53670.
2021-02-07 15:19:22.804 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:19:23.427 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:53670. Player ID assigned: 11. Auth token serial number: pqkBFFTS0bLMkdV4
2021-02-07 15:19:23.454 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 15:19:23.458 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 15:22:18.780 +09:00 | Kill                | Class change   | 재단학과 소속 NTF는무능 (76561199105332937@steam) playing as Facility Guard has been killed by scp OOOO (76561199122304501@steam) using Logicier playing as Chaos Insurgency.
2021-02-07 15:23:09.850 +09:00 | Kill                | Class change   | Benedit (76561199044409090@steam) playing as Facility Guard has been killed by scp OOOO (76561199122304501@steam) using E11 Standard Rifle playing as Chaos Insurgency.
2021-02-07 15:23:28.814 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 7. players.
2021-02-07 15:23:30.296 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 11. players.
2021-02-07 15:23:31.658 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 3. players.
2021-02-07 15:23:31.796 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 3. players.
