2021-02-07 22:02:56.425 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 22:02:59.010 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:56500.
2021-02-07 22:03:02.400 +09:00 | Connection update   | Networking     | 76561199023828452@steam preauthenticated from endpoint 121.148.243.68:59274.
2021-02-07 22:03:03.410 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:62595.
2021-02-07 22:03:03.447 +09:00 | Connection update   | Networking     | 76561199112011688@steam preauthenticated from endpoint 125.130.124.154:57540.
2021-02-07 22:03:03.467 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:49314.
2021-02-07 22:03:03.499 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:56819.
2021-02-07 22:03:03.505 +09:00 | Connection update   | Networking     | 76561199138514617@steam preauthenticated from endpoint 110.35.22.157:56557.
2021-02-07 22:03:03.511 +09:00 | Connection update   | Networking     | 76561198827084046@steam preauthenticated from endpoint 125.184.11.46:51349.
2021-02-07 22:03:03.522 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:51636.
2021-02-07 22:03:03.525 +09:00 | Connection update   | Networking     | 76561199123803734@steam preauthenticated from endpoint 220.77.122.70:58184.
2021-02-07 22:03:10.388 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:49314. Player ID assigned: 2. Auth token serial number: QHT82iprwzIlHgch
2021-02-07 22:03:10.440 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하고하고.
2021-02-07 22:03:10.695 +09:00 | Connection update   | Networking     | 76561199138514617@steam authenticated from endpoint 110.35.22.157:56557. Player ID assigned: 5. Auth token serial number: kqomAzoYg/LKo6Ik
2021-02-07 22:03:10.729 +09:00 | Connection update   | Networking     | Nickname of 76561199138514617@steam is now pp0527.
2021-02-07 22:03:10.750 +09:00 | Connection update   | Networking     | 76561199112011688@steam authenticated from endpoint 125.130.124.154:57540. Player ID assigned: 4. Auth token serial number: 7l1t6jjNMN2hWTe4
2021-02-07 22:03:10.872 +09:00 | Connection update   | Networking     | Nickname of 76561199112011688@steam is now 땅콩이 장인(마이크X).
2021-02-07 22:03:10.889 +09:00 | Connection update   | Networking     | 76561198857629393@steam authenticated from endpoint 221.141.217.143:56819. Player ID assigned: 3. Auth token serial number: vuRR4MaX9Acy36dY
2021-02-07 22:03:10.940 +09:00 | Connection update   | Networking     | Nickname of 76561198857629393@steam is now 크리.
2021-02-07 22:03:10.947 +09:00 | Connection update   | Permissions    | 크리 (76561198857629393@steam) has been assigned to group ADMIN.
2021-02-07 22:03:11.027 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:51636. Player ID assigned: 6. Auth token serial number: UQ46reosyqtd3JMm
2021-02-07 22:03:11.092 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-07 22:03:11.096 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-07 22:03:11.867 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:62595. Player ID assigned: 7. Auth token serial number: LDdReJyDwVHuZUfj
2021-02-07 22:03:11.898 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 22:03:11.906 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 22:03:15.748 +09:00 | Connection update   | Networking     | 76561199123803734@steam authenticated from endpoint 220.77.122.70:58184. Player ID assigned: 8. Auth token serial number: EnlKykq1l8aPFXOP
2021-02-07 22:03:15.809 +09:00 | Connection update   | Networking     | Nickname of 76561199123803734@steam is now hony1220.
2021-02-07 22:03:19.868 +09:00 | Connection update   | Networking     | 76561198827084046@steam authenticated from endpoint 125.184.11.46:51349. Player ID assigned: 9. Auth token serial number: zuO0QWds0RUhGNSE
2021-02-07 22:03:19.960 +09:00 | Connection update   | Networking     | Nickname of 76561198827084046@steam is now NOKK_녹크.
2021-02-07 22:03:19.961 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 125.184.11.46 sent Do Not Track signal.
