2021-02-07 14:46:29.727 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 14:46:31.895 +09:00 | Connection update   | Networking     | 76561198962762118@steam preauthenticated from endpoint 121.145.80.125:54648.
2021-02-07 14:46:34.682 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:58768.
2021-02-07 14:46:34.717 +09:00 | Connection update   | Networking     | 76561199092240842@steam preauthenticated from endpoint 1.249.167.160:54862.
2021-02-07 14:46:41.311 +09:00 | Connection update   | Networking     | 76561198962762118@steam authenticated from endpoint 121.145.80.125:54648. Player ID assigned: 2. Auth token serial number: Tr1KHafCusPkgGMU
2021-02-07 14:46:41.360 +09:00 | Connection update   | Networking     | Nickname of 76561198962762118@steam is now bosung6332.
2021-02-07 14:46:42.624 +09:00 | Connection update   | Networking     | 76561199092240842@steam authenticated from endpoint 1.249.167.160:54862. Player ID assigned: 3. Auth token serial number: 1xvmpUVrOWDyvua1
2021-02-07 14:46:42.668 +09:00 | Connection update   | Networking     | Nickname of 76561199092240842@steam is now WORKCHILD.
2021-02-07 14:46:42.994 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:58768. Player ID assigned: 4. Auth token serial number: ZeG0UmXD1jt3c25b
2021-02-07 14:46:43.079 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 14:46:43.086 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 14:47:05.290 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 14:47:06.304 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-07 14:47:06.304 +09:00 | Game Event          | Class change   | bosung6332 (76561198962762118@steam) spawned as SCP-096.
2021-02-07 14:47:06.304 +09:00 | Game Event          | Class change   | WORKCHILD (76561199092240842@steam) spawned as Facility Guard.
2021-02-07 14:47:06.307 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 14:47:06.322 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp096 | FacilityGuard | 
2021-02-07 14:47:08.696 +09:00 | Connection update   | Networking     | 76561198855058544@steam preauthenticated from endpoint 203.160.28.72:5155.
2021-02-07 14:47:08.931 +09:00 | Connection update   | Networking     | 76561199044409090@steam preauthenticated from endpoint 121.184.27.209:57171.
2021-02-07 14:47:16.358 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 14:47:17.257 +09:00 | Connection update   | Networking     | 76561198855058544@steam authenticated from endpoint 203.160.28.72:5155. Player ID assigned: 5. Auth token serial number: WtkTy1LlJeul0yhG
2021-02-07 14:47:17.352 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 14:47:17.472 +09:00 | Connection update   | Networking     | Nickname of 76561198855058544@steam is now Reaisjiopd.
2021-02-07 14:47:20.372 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 14:47:20.577 +09:00 | Connection update   | Networking     | 76561199044409090@steam authenticated from endpoint 121.184.27.209:57171. Player ID assigned: 6. Auth token serial number: vCPJpGDWwQrYH2AL
2021-02-07 14:47:20.617 +09:00 | Connection update   | Networking     | Nickname of 76561199044409090@steam is now Benedit.
2021-02-07 14:48:07.365 +09:00 | Game Event          | Logger         | Player WORKCHILD (76561199092240842@steam) threw a flash grenade.
2021-02-07 14:48:10.363 +09:00 | Game Event          | Logger         | Player WORKCHILD (76561199092240842@steam)'s flash grenade exploded.
