2021-02-07 22:50:55.833 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 22:51:06.107 +09:00 | Connection update   | Networking     | 76561199126354523@steam preauthenticated from endpoint 180.65.151.109:63265.
2021-02-07 22:51:06.423 +09:00 | Connection update   | Networking     | 76561199125108335@steam preauthenticated from endpoint 58.125.251.204:64422.
2021-02-07 22:51:06.693 +09:00 | Connection update   | Networking     | 76561198966079073@steam preauthenticated from endpoint 58.123.52.6:62081.
2021-02-07 22:51:06.760 +09:00 | Connection update   | Networking     | 76561198808870857@steam preauthenticated from endpoint 49.175.126.64:54336.
2021-02-07 22:51:06.784 +09:00 | Connection update   | Networking     | 76561198827084046@steam preauthenticated from endpoint 125.184.11.46:50617.
2021-02-07 22:51:06.943 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:60712.
2021-02-07 22:51:08.531 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:55349.
2021-02-07 22:51:13.624 +09:00 | Connection update   | Networking     | 76561199126354523@steam authenticated from endpoint 180.65.151.109:63265. Player ID assigned: 3. Auth token serial number: 6oGNK4ADuEa/Yenm
2021-02-07 22:51:13.658 +09:00 | Connection update   | Networking     | Nickname of 76561199126354523@steam is now 코나파라.
2021-02-07 22:51:13.676 +09:00 | Connection update   | Networking     | 76561199125108335@steam authenticated from endpoint 58.125.251.204:64422. Player ID assigned: 2. Auth token serial number: J/8rtkmTdjvKLxQw
2021-02-07 22:51:13.727 +09:00 | Connection update   | Networking     | Nickname of 76561199125108335@steam is now jojotlqkf090326.
2021-02-07 22:51:16.035 +09:00 | Connection update   | Networking     | 76561198966079073@steam authenticated from endpoint 58.123.52.6:62081. Player ID assigned: 5. Auth token serial number: avynoltAxXVxJiqI
2021-02-07 22:51:16.117 +09:00 | Connection update   | Networking     | Nickname of 76561198966079073@steam is now ysh223400.
2021-02-07 22:51:16.251 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:60712. Player ID assigned: 4. Auth token serial number: uefcNLSLinE19neT
2021-02-07 22:51:16.287 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 22:51:16.293 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 22:51:18.157 +09:00 | Connection update   | Networking     | 76561198808870857@steam authenticated from endpoint 49.175.126.64:54336. Player ID assigned: 6. Auth token serial number: EinsBGoQxlaVjian
2021-02-07 22:51:18.209 +09:00 | Connection update   | Networking     | Nickname of 76561198808870857@steam is now Tool 3 Second Cut.
