2021-02-07 20:07:34.889 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 20:07:57.971 +09:00 | Connection update   | Networking     | 76561198105291117@steam preauthenticated from endpoint 115.89.226.223:62424.
2021-02-07 20:07:58.101 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:63552.
2021-02-07 20:07:58.823 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:55869.
2021-02-07 20:08:05.116 +09:00 | Connection update   | Networking     | 76561198105291117@steam authenticated from endpoint 115.89.226.223:62424. Player ID assigned: 2. Auth token serial number: Pe6ANM47ueFKWix5
2021-02-07 20:08:05.180 +09:00 | Connection update   | Networking     | Nickname of 76561198105291117@steam is now AAAAAA.
2021-02-07 20:08:05.180 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 115.89.226.223 sent Do Not Track signal.
2021-02-07 20:08:05.875 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:63552. Player ID assigned: 3. Auth token serial number: usRa5kQct6TU0OHw
2021-02-07 20:08:05.920 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-07 20:08:05.925 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-07 20:08:09.664 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:55869. Player ID assigned: 4. Auth token serial number: 5oJE4Om4jZ5Yk4Ku
2021-02-07 20:08:09.731 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-07 20:08:09.738 +09:00 | Connection update   | Permissions    | 반란 Восстание (76561199074813952@steam) has been assigned to group ADMIN.
2021-02-07 20:08:28.455 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 20:08:29.467 +09:00 | Game Event          | Class change   | 눈사람 (76561198956540241@steam) spawned as Class-D Personnel.
2021-02-07 20:08:29.467 +09:00 | Game Event          | Class change   | AAAAAA (76561198105291117@steam) spawned as SCP-173.
2021-02-07 20:08:29.467 +09:00 | Game Event          | Class change   | 반란 Восстание (76561199074813952@steam) spawned as Facility Guard.
2021-02-07 20:08:29.472 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 20:08:29.496 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp173 | FacilityGuard | 
2021-02-07 20:08:53.043 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the god command (new status: 1) on 3. players.
2021-02-07 20:08:54.017 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the noclip command (new status: enable) on 3. players.
