2021-02-09 22:06:50.645 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 22:07:07.078 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:60875.
2021-02-09 22:07:14.027 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:60875. Player ID assigned: 2. Auth token serial number: LZ2ql3QnRutHBCx3
2021-02-09 22:07:14.086 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-09 22:08:29.677 +09:00 | Connection update   | Networking     | POMXC 76561198986042822@steam disconnected from IP address 59.22.246.228. Last class: Scp173 (SCP-173)
2021-02-09 22:08:37.217 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:51034.
2021-02-09 22:08:43.689 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:51034. Player ID assigned: 3. Auth token serial number: SG6JVLXDWs0DnSuZ
2021-02-09 22:08:43.739 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-09 22:10:02.110 +09:00 | Connection update   | Networking     | POMXC 76561198986042822@steam disconnected from IP address 59.22.246.228. Last class: Scp173 (SCP-173)
2021-02-09 22:10:11.648 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:55827.
2021-02-09 22:10:17.793 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:55827. Player ID assigned: 4. Auth token serial number: lK/FIWelhO4pMeIn
2021-02-09 22:10:17.843 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-09 22:13:10.017 +09:00 | Connection update   | Networking     | POMXC 76561198986042822@steam disconnected from IP address 59.22.246.228. Last class: Scp096 (SCP-096)
