2021-02-08 21:42:52.293 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 21:42:59.430 +09:00 | Connection update   | Networking     | 76561198996246348@steam preauthenticated from endpoint 218.233.81.202:55690.
2021-02-08 21:43:10.594 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:65510.
2021-02-08 21:43:10.747 +09:00 | Connection update   | Networking     | 76561198821550614@steam preauthenticated from endpoint 14.51.240.51:63492.
2021-02-08 21:43:10.778 +09:00 | Connection update   | Networking     | 76561198796582012@steam preauthenticated from endpoint 114.204.148.231:49655.
2021-02-08 21:43:11.165 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:55991.
2021-02-08 21:43:11.168 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:64576.
2021-02-08 21:43:11.171 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:52707.
2021-02-08 21:43:11.199 +09:00 | Connection update   | Networking     | 76561199059970572@steam preauthenticated from endpoint 116.33.28.133:63321.
2021-02-08 21:43:11.243 +09:00 | Connection update   | Networking     | 76561198885644675@steam preauthenticated from endpoint 118.91.91.94:55254.
2021-02-08 21:43:11.503 +09:00 | Connection update   | Networking     | 76561198347901294@steam preauthenticated from endpoint 121.187.215.31:49501.
2021-02-08 21:43:11.539 +09:00 | Connection update   | Networking     | 76561198929783572@steam preauthenticated from endpoint 125.177.133.151:60847.
2021-02-08 21:43:11.561 +09:00 | Connection update   | Networking     | 76561198436167182@steam preauthenticated from endpoint 124.57.39.183:52746.
2021-02-08 21:43:11.584 +09:00 | Connection update   | Networking     | 76561198168110147@steam preauthenticated from endpoint 58.228.8.152:49170.
2021-02-08 21:43:11.591 +09:00 | Connection update   | Networking     | 76561199117410133@steam preauthenticated from endpoint 220.84.120.225:49206.
2021-02-08 21:43:11.882 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:58991.
2021-02-08 21:43:13.657 +09:00 | Connection update   | Networking     | 76561199122772457@steam preauthenticated from endpoint 223.219.121.119:59516.
2021-02-08 21:43:14.516 +09:00 | Connection update   | Networking     | 76561198996246348@steam authenticated from endpoint 218.233.81.202:55690. Player ID assigned: 2. Auth token serial number: RMBvFXnxeFnSw/eE
2021-02-08 21:43:14.579 +09:00 | Connection update   | Networking     | Nickname of 76561198996246348@steam is now 123.
2021-02-08 21:43:16.469 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:65510. Player ID assigned: 3. Auth token serial number: KSYeQZudlc4/jbp1
2021-02-08 21:43:16.566 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-08 21:43:18.391 +09:00 | Connection update   | Networking     | 76561198796582012@steam authenticated from endpoint 114.204.148.231:49655. Player ID assigned: 4. Auth token serial number: X4LBedozT/9iFHTy
2021-02-08 21:43:18.456 +09:00 | Connection update   | Networking     | Nickname of 76561198796582012@steam is now 흐에.
2021-02-08 21:43:18.456 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 114.204.148.231 sent Do Not Track signal.
2021-02-08 21:43:18.619 +09:00 | Connection update   | Networking     | 76561198821550614@steam authenticated from endpoint 14.51.240.51:63492. Player ID assigned: 5. Auth token serial number: P37PSC9xjai4h1HH
2021-02-08 21:43:18.672 +09:00 | Connection update   | Networking     | Nickname of 76561198821550614@steam is now OㅁO.
2021-02-08 21:43:19.183 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:52707. Player ID assigned: 6. Auth token serial number: 8GtFNP50A6fj0c3V
2021-02-08 21:43:19.216 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-08 21:43:19.219 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-08 21:43:20.348 +09:00 | Connection update   | Networking     | 76561198347901294@steam authenticated from endpoint 121.187.215.31:49501. Player ID assigned: 8. Auth token serial number: tSWCecS1PbG0RKhU
2021-02-08 21:43:20.416 +09:00 | Connection update   | Networking     | Nickname of 76561198347901294@steam is now 야망.
2021-02-08 21:43:20.566 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:64576. Player ID assigned: 7. Auth token serial number: 68MLChV/LabVXD8N
2021-02-08 21:43:20.600 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-08 21:43:20.603 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-08 21:43:21.657 +09:00 | Connection update   | Networking     | 76561198929783572@steam authenticated from endpoint 125.177.133.151:60847. Player ID assigned: 9. Auth token serial number: XrmBygQLlkem2ip7
2021-02-08 21:43:21.757 +09:00 | Connection update   | Networking     | Nickname of 76561198929783572@steam is now 123.
2021-02-08 21:43:22.615 +09:00 | Connection update   | Networking     | 76561198168110147@steam authenticated from endpoint 58.228.8.152:49170. Player ID assigned: 11. Auth token serial number: vE15tnFiiWbueufK
2021-02-08 21:43:22.717 +09:00 | Connection update   | Networking     | Nickname of 76561198168110147@steam is now 어쩌라는거지.
2021-02-08 21:43:22.862 +09:00 | Connection update   | Networking     | 눈사람 76561198956540241@steam disconnected from IP address 175.116.70.90. Last class: Scp93989 (SCP-939-89)
2021-02-08 21:43:22.883 +09:00 | Connection update   | Networking     | 76561198436167182@steam authenticated from endpoint 124.57.39.183:52746. Player ID assigned: 10. Auth token serial number: aLk34yrq8yCvdmer
2021-02-08 21:43:23.033 +09:00 | Connection update   | Networking     | Nickname of 76561198436167182@steam is now 프로그.
2021-02-08 21:43:24.054 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:58991. Player ID assigned: 14. Auth token serial number: j4E02/PLADOERfnq
2021-02-08 21:43:24.138 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-08 21:43:24.188 +09:00 | Connection update   | Networking     | 76561199059970572@steam authenticated from endpoint 116.33.28.133:63321. Player ID assigned: 12. Auth token serial number: b7paW76Tg0msWcbx
2021-02-08 21:43:24.262 +09:00 | Connection update   | Networking     | Nickname of 76561199059970572@steam is now 김병만.
2021-02-08 21:43:24.270 +09:00 | Connection update   | Networking     | 76561199104262415@steam authenticated from endpoint 182.209.41.17:55991. Player ID assigned: 13. Auth token serial number: Rk4vQeiEnpmbFYfH
2021-02-08 21:43:24.321 +09:00 | Connection update   | Networking     | Nickname of 76561199104262415@steam is now 콩순이 남편.
2021-02-08 21:43:24.956 +09:00 | Connection update   | Networking     | 76561199117410133@steam authenticated from endpoint 220.84.120.225:49206. Player ID assigned: 15. Auth token serial number: vIWbeQbuV5tGbjE/
2021-02-08 21:43:25.057 +09:00 | Connection update   | Networking     | Nickname of 76561199117410133@steam is now 블랙devil.
2021-02-08 21:43:44.520 +09:00 | Connection update   | Networking     | 76561199122772457@steam authenticated from endpoint 223.219.121.119:59516. Player ID assigned: 16. Auth token serial number: LMzCLhoxt0Pzp7Bn
2021-02-08 21:43:44.621 +09:00 | Connection update   | Networking     | Nickname of 76561199122772457@steam is now nikumaki111.
2021-02-08 21:43:48.957 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | nikumaki111 (76561199122772457@steam) spawned as Class-D Personnel.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 123 (76561198929783572@steam) spawned as SCP-939-53.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | OㅁO (76561198821550614@steam) spawned as Facility Guard.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 김병만 (76561199059970572@steam) spawned as Class-D Personnel.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 반란 Восстание (76561199074813952@steam) spawned as Scientist.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 콩순이 남편 (76561199104262415@steam) spawned as Facility Guard.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 프로그 (76561198436167182@steam) spawned as Class-D Personnel.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 123 (76561198996246348@steam) spawned as SCP-173.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 블랙devil (76561199117410133@steam) spawned as Scientist.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | POMXC (76561198986042822@steam) spawned as Facility Guard.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 흐에 (76561198796582012@steam) spawned as Class-D Personnel.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 야망 (76561198347901294@steam) spawned as Class-D Personnel.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Facility Guard.
2021-02-08 21:43:49.967 +09:00 | Game Event          | Class change   | 어쩌라는거지 (76561198168110147@steam) spawned as Class-D Personnel.
2021-02-08 21:43:49.972 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-08 21:43:50.031 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93953 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | Scp173 | Scientist | FacilityGuard | ClassD | ClassD | FacilityGuard | ClassD | 
2021-02-08 21:44:19.062 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the goto command on 9 players.
2021-02-08 21:44:32.874 +09:00 | Kill                | Class change   | OㅁO (76561198821550614@steam) playing as Facility Guard has been killed by 123 (76561198996246348@steam) using SCP-173 playing as SCP-173.
2021-02-08 21:44:41.621 +09:00 | Kill                | Class change   | 반란 Восстание (76561199074813952@steam) playing as Scientist has been killed by 123 (76561198996246348@steam) using SCP-173 playing as SCP-173.
2021-02-08 21:46:13.017 +09:00 | Kill                | Class change   | 블랙devil (76561199117410133@steam) playing as Scientist has been killed by 123 (76561198996246348@steam) using SCP-173 playing as SCP-173.
2021-02-08 21:46:30.103 +09:00 | Game Event          | Logger         | Player 프로그 (76561198436167182@steam) threw a flash grenade.
2021-02-08 21:46:33.097 +09:00 | Game Event          | Logger         | Player 프로그 (76561198436167182@steam)'s flash grenade exploded.
2021-02-08 21:46:35.803 +09:00 | Game Event          | Logger         | Player 김병만 (76561199059970572@steam) threw a frag grenade.
2021-02-08 21:46:37.887 +09:00 | Game Event          | Logger         | Player 김병만 (76561199059970572@steam) threw a frag grenade.
2021-02-08 21:46:40.544 +09:00 | Game Event          | Logger         | Player 김병만 (76561199059970572@steam)'s frag grenade exploded.
2021-02-08 21:46:42.631 +09:00 | Game Event          | Logger         | Player 김병만 (76561199059970572@steam)'s frag grenade exploded.
2021-02-08 21:46:50.604 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 14) on 7. players.
2021-02-08 21:46:57.170 +09:00 | Game Event          | Logger         | Player 흐에 (76561198796582012@steam) threw a frag grenade.
2021-02-08 21:47:01.897 +09:00 | Game Event          | Logger         | Player 흐에 (76561198796582012@steam)'s frag grenade exploded.
2021-02-08 21:47:42.497 +09:00 | Game Event          | Logger         | Player 프로그 (76561198436167182@steam) threw a flash grenade.
2021-02-08 21:47:45.509 +09:00 | Game Event          | Logger         | Player 프로그 (76561198436167182@steam)'s flash grenade exploded.
2021-02-08 21:47:45.887 +09:00 | Kill                | Class change   | 흐에 (76561198796582012@steam) playing as Class-D Personnel has been killed by 123 (76561198996246348@steam) using SCP-173 playing as SCP-173.
2021-02-08 21:47:51.206 +09:00 | Kill                | Class change   | 김병만 (76561199059970572@steam) playing as Class-D Personnel has been killed by 123 (76561198996246348@steam) using SCP-173 playing as SCP-173.
2021-02-08 21:47:53.591 +09:00 | Kill                | Class change   | 프로그 (76561198436167182@steam) playing as Class-D Personnel has been killed by 123 (76561198996246348@steam) using SCP-173 playing as SCP-173.
2021-02-08 21:49:23.041 +09:00 | Connection update   | Networking     | 76561199098721529@steam preauthenticated from endpoint 222.125.11.214:33317.
2021-02-08 21:49:27.858 +09:00 | Game Event          | Class change   | Player 프로그 (76561198436167182@steam) respawned as NtfCommander.
2021-02-08 21:49:27.862 +09:00 | Game Event          | Class change   | Player OㅁO (76561198821550614@steam) respawned as NtfLieutenant.
2021-02-08 21:49:27.867 +09:00 | Game Event          | Class change   | Player 흐에 (76561198796582012@steam) respawned as NtfLieutenant.
2021-02-08 21:49:27.872 +09:00 | Game Event          | Class change   | Player 김병만 (76561199059970572@steam) respawned as NtfLieutenant.
2021-02-08 21:49:27.877 +09:00 | Game Event          | Class change   | Player 블랙devil (76561199117410133@steam) respawned as NtfCadet.
2021-02-08 21:49:27.882 +09:00 | Game Event          | Class change   | Player 반란 Восстание (76561199074813952@steam) respawned as NtfCadet.
2021-02-08 21:49:27.882 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 6 players as NineTailedFox!
2021-02-08 21:49:34.728 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 21:49:35.768 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 21:49:36.683 +09:00 | Connection update   | Networking     | 76561199098721529@steam authenticated from endpoint 222.125.11.214:33317. Player ID assigned: 17. Auth token serial number: 37kVombRRsJoubfm
2021-02-08 21:49:36.813 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 21:49:37.855 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 21:49:38.803 +09:00 | Connection update   | Networking     | Nickname of 76561199098721529@steam is now chunter7321.
2021-02-08 21:49:38.803 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 222.125.11.214 sent Do Not Track signal.
2021-02-08 21:49:48.795 +09:00 | Connection update   | Networking     | chunter7321 76561199098721529@steam disconnected from IP address 222.125.11.214. Last class: Spectator (Spectator)
2021-02-08 21:50:17.482 +09:00 | Game Event          | Logger         | Player 흐에 (76561198796582012@steam) threw a frag grenade.
2021-02-08 21:50:18.475 +09:00 | Game Event          | Logger         | Player 콩순이 남편 (76561199104262415@steam) threw a frag grenade.
2021-02-08 21:50:18.676 +09:00 | Game Event          | Logger         | Player POMXC (76561198986042822@steam) threw a frag grenade.
2021-02-08 21:50:20.156 +09:00 | Game Event          | Logger         | Player 프로그 (76561198436167182@steam) threw a frag grenade.
