2021-02-09 21:01:37.586 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 21:01:48.221 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:51177.
2021-02-09 21:01:48.489 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53754.
2021-02-09 21:01:48.799 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:56841.
2021-02-09 21:01:55.593 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:53754. Player ID assigned: 3. Auth token serial number: JKVej6zIu5RGCdbR
2021-02-09 21:01:55.610 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 21:01:55.614 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 21:01:56.397 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:56841. Player ID assigned: 4. Auth token serial number: DAiADwCvVilVC7TF
2021-02-09 21:01:56.430 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 사랑해요 댕댕씨.
2021-02-09 21:01:56.434 +09:00 | Connection update   | Permissions    | 사랑해요 댕댕씨 (76561198956540241@steam) has been assigned to group 관리자.
2021-02-09 21:01:56.531 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:51177. Player ID assigned: 2. Auth token serial number: XjcQxU2QUAw7Feon
2021-02-09 21:01:56.560 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하냥.
2021-02-09 21:01:56.564 +09:00 | Connection update   | Permissions    | 하냥 (76561199112849985@steam) has been assigned to group 서버2인자(관리자).
2021-02-09 21:02:13.191 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced a server event: FORCE_MTF_RESPAWN
2021-02-09 21:02:14.069 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced a server event: DETONATION_START
2021-02-09 21:02:14.069 +09:00 | Game Event          | Warhead        | Countdown started.
2021-02-09 21:02:17.826 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-09 21:02:18.835 +09:00 | Game Event          | Class change   | 사랑해요 댕댕씨 (76561198956540241@steam) spawned as Class-D Personnel.
2021-02-09 21:02:18.835 +09:00 | Game Event          | Class change   | 하냥 (76561199112849985@steam) spawned as SCP-096.
2021-02-09 21:02:18.835 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Facility Guard.
2021-02-09 21:02:18.839 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-09 21:02:18.851 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp096 | FacilityGuard | 
2021-02-09 21:02:27.814 +09:00 | Remote Admin        | Class change   | 사랑해요 댕댕씨 (76561198956540241@steam) ran the forceclass command (ID: 8 - Chaos Insurgency) on 4. players.
2021-02-09 21:02:30.550 +09:00 | Remote Admin        | Administrative | 사랑해요 댕댕씨 (76561198956540241@steam) ran the goto command on 3 players.
2021-02-09 21:02:36.360 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the goto command on 3 players.
2021-02-09 21:02:38.287 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Facility Guard has been killed by 사랑해요 댕댕씨 (76561198956540241@steam) using Logicier playing as Chaos Insurgency.
2021-02-09 21:02:38.349 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 1 | Chaos: 1 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
2021-02-09 21:02:44.826 +09:00 | Kill                | Class change   | 사랑해요 댕댕씨 (76561198956540241@steam) playing as Chaos Insurgency has been killed by 사랑해요 댕댕씨 (76561198956540241@steam) using SCP-096 playing as SCP-096.
2021-02-09 21:02:50.387 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Scp096 (SCP-096)
2021-02-09 21:02:50.390 +09:00 | Connection update   | Networking     | 하냥 76561199112849985@steam disconnected from IP address 211.187.127.126. Last class: Scp096 (SCP-096)
2021-02-09 21:02:50.402 +09:00 | Connection update   | Networking     | 사랑해요 댕댕씨 76561198956540241@steam disconnected from IP address 175.116.70.90. Last class: Spectator (Spectator)
