2021-02-05 18:13:59.592 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-05 18:14:14.475 +09:00 | Connection update   | Networking     | 76561199024614618@steam preauthenticated from endpoint 14.40.115.201:52833.
2021-02-05 18:14:14.697 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:50730.
2021-02-05 18:14:14.727 +09:00 | Connection update   | Networking     | 76561199133432179@steam preauthenticated from endpoint 1.251.62.252:51293.
2021-02-05 18:14:14.845 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:58437.
2021-02-05 18:14:15.493 +09:00 | Connection update   | Networking     | Banned player 76561199117410133@steam tried to connect from banned  endpoint 220.84.120.225:65309.
2021-02-05 18:14:16.578 +09:00 | Connection update   | Networking     | 76561198977674267@steam preauthenticated from endpoint 114.200.216.224:60228.
2021-02-05 18:14:21.701 +09:00 | Connection update   | Networking     | 76561199024614618@steam authenticated from endpoint 14.40.115.201:52833. Player ID assigned: 2. Auth token serial number: 0b78AjHcRGkE7NbQ
2021-02-05 18:14:21.732 +09:00 | Connection update   | Networking     | Nickname of 76561199024614618@steam is now 잼민이.
2021-02-05 18:14:22.860 +09:00 | Connection update   | Networking     | 76561199133432179@steam authenticated from endpoint 1.251.62.252:51293. Player ID assigned: 3. Auth token serial number: J67nEreLAwH2usBL
2021-02-05 18:14:22.909 +09:00 | Connection update   | Networking     | Nickname of 76561199133432179@steam is now niceboy88.
2021-02-05 18:14:22.998 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:58437. Player ID assigned: 4. Auth token serial number: t3PKFixkryYNwX42
2021-02-05 18:14:23.024 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:50730. Player ID assigned: 5. Auth token serial number: YUHW1T3skioHcZV4
2021-02-05 18:14:23.028 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-05 18:14:23.032 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-05 18:14:23.060 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 18:14:23.063 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 18:14:41.441 +09:00 | Connection update   | Networking     | 76561198977674267@steam authenticated from endpoint 114.200.216.224:60228. Player ID assigned: 6. Auth token serial number: RTuNKXHcp3LTMids
2021-02-05 18:14:41.490 +09:00 | Connection update   | Networking     | Nickname of 76561198977674267@steam is now 개떡같네.
2021-02-05 18:14:47.062 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-05 18:14:48.069 +09:00 | Game Event          | Class change   | niceboy88 (76561199133432179@steam) spawned as Class-D Personnel.
2021-02-05 18:14:48.069 +09:00 | Game Event          | Class change   | 눈사람 (76561198956540241@steam) spawned as SCP-939-89.
2021-02-05 18:14:48.069 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Facility Guard.
2021-02-05 18:14:48.069 +09:00 | Game Event          | Class change   | 개떡같네 (76561198977674267@steam) spawned as Class-D Personnel.
2021-02-05 18:14:48.069 +09:00 | Game Event          | Class change   | 잼민이 (76561199024614618@steam) spawned as Scientist.
2021-02-05 18:14:48.073 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-05 18:14:48.094 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93989 | FacilityGuard | ClassD | Scientist | 
2021-02-05 18:15:02.248 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:50122.
2021-02-05 18:15:08.688 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-05 18:15:09.698 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-05 18:15:09.937 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:50122. Player ID assigned: 7. Auth token serial number: p5AhMeZ1B36QBXYz
2021-02-05 18:15:09.992 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-05 18:16:13.758 +09:00 | Kill                | Class change   | 잼민이 (76561199024614618@steam) playing as Scientist has been killed by 눈사람 (76561198956540241@steam) using SCP-939 playing as SCP-939-89.
2021-02-05 18:16:32.899 +09:00 | Connection update   | Networking     | 76561198126242495@steam preauthenticated from endpoint 122.254.154.135:54058.
2021-02-05 18:16:38.074 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-05 18:16:38.803 +09:00 | Connection update   | Networking     | 76561198126242495@steam authenticated from endpoint 122.254.154.135:54058. Player ID assigned: 8. Auth token serial number: ubXBtXa4xqlzYnWv
2021-02-05 18:16:38.838 +09:00 | Connection update   | Networking     | Nickname of 76561198126242495@steam is now roki.
2021-02-05 18:17:02.984 +09:00 | Connection update   | Networking     | roki 76561198126242495@steam disconnected from IP address 122.254.154.135. Last class: Spectator (Spectator)
2021-02-05 18:17:39.722 +09:00 | Kill                | Class change   | 개떡같네 (76561198977674267@steam) playing as Class-D Personnel has been killed by 눈사람 (76561198956540241@steam) using SCP-939 playing as SCP-939-89.
2021-02-05 18:17:51.913 +09:00 | Kill                | Class change   | niceboy88 (76561199133432179@steam) playing as Class-D Personnel has been killed by 눈사람 (76561198956540241@steam) using SCP-939 playing as SCP-939-89.
