2021-02-08 15:42:28.914 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 15:42:50.929 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:53876.
2021-02-08 15:42:50.935 +09:00 | Connection update   | Networking     | 76561199073424187@steam preauthenticated from endpoint 222.232.222.56:60113.
2021-02-08 15:42:50.996 +09:00 | Connection update   | Networking     | 76561198953647041@steam preauthenticated from endpoint 61.37.232.131:56786.
2021-02-08 15:42:51.030 +09:00 | Connection update   | Networking     | 76561199066085465@steam preauthenticated from endpoint 221.156.224.119:63641.
2021-02-08 15:42:51.053 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:57788.
2021-02-08 15:42:51.128 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:53082.
2021-02-08 15:42:51.246 +09:00 | Connection update   | Networking     | 76561198973696304@steam preauthenticated from endpoint 180.69.181.43:55891.
2021-02-08 15:42:51.312 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:51167.
2021-02-08 15:42:51.433 +09:00 | Connection update   | Networking     | 76561199105332937@steam preauthenticated from endpoint 211.252.34.215:56267.
2021-02-08 15:42:51.570 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:57950.
2021-02-08 15:42:51.638 +09:00 | Connection update   | Networking     | 76561199126833476@steam preauthenticated from endpoint 211.246.183.235:51413.
2021-02-08 15:42:51.743 +09:00 | Connection update   | Networking     | 76561199053868330@steam preauthenticated from endpoint 125.185.109.151:60995.
2021-02-08 15:42:51.879 +09:00 | Connection update   | Networking     | 76561198886916642@steam preauthenticated from endpoint 121.186.217.191:59857.
2021-02-08 15:42:52.798 +09:00 | Connection update   | Networking     | 76561199044017038@steam preauthenticated from endpoint 112.158.107.38:54865.
2021-02-08 15:42:55.419 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:65199.
2021-02-08 15:42:57.438 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:53876. Player ID assigned: 2. Auth token serial number: 16sK2eRFguwPvYL8
2021-02-08 15:42:57.503 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-08 15:42:58.507 +09:00 | Connection update   | Networking     | 76561199073424187@steam authenticated from endpoint 222.232.222.56:60113. Player ID assigned: 3. Auth token serial number: pDFTAUmoSoba/qBH
2021-02-08 15:42:58.558 +09:00 | Connection update   | Networking     | Nickname of 76561199073424187@steam is now 음아잇.
2021-02-08 15:42:58.815 +09:00 | Connection update   | Networking     | 76561198953647041@steam authenticated from endpoint 61.37.232.131:56786. Player ID assigned: 4. Auth token serial number: xibmpaOBfD3tkQqF
2021-02-08 15:42:58.850 +09:00 | Connection update   | Networking     | Nickname of 76561198953647041@steam is now 각좀.
2021-02-08 15:42:58.850 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 61.37.232.131 sent Do Not Track signal.
2021-02-08 15:42:59.066 +09:00 | Connection update   | Networking     | 76561198973696304@steam authenticated from endpoint 180.69.181.43:55891. Player ID assigned: 6. Auth token serial number: Dt3mz9esgPZVE2rZ
2021-02-08 15:42:59.084 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:53082. Player ID assigned: 5. Auth token serial number: E5kojlicb2QHNfep
2021-02-08 15:42:59.135 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
