2021-02-09 14:01:43.717 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 14:01:50.798 +09:00 | Connection update   | Networking     | 76561199080675570@steam preauthenticated from endpoint 58.226.222.157:51583.
2021-02-09 14:01:54.510 +09:00 | Connection update   | Networking     | 76561199138317886@steam preauthenticated from endpoint 122.47.253.247:57789.
2021-02-09 14:01:54.561 +09:00 | Connection update   | Networking     | 76561199070035492@steam preauthenticated from endpoint 218.146.128.138:58107.
2021-02-09 14:01:54.578 +09:00 | Connection update   | Networking     | 76561198127014725@steam preauthenticated from endpoint 175.123.71.30:60491.
2021-02-09 14:01:54.581 +09:00 | Connection update   | Networking     | 76561199004716937@steam preauthenticated from endpoint 124.56.114.81:54763.
2021-02-09 14:01:54.679 +09:00 | Connection update   | Networking     | 76561199062608815@steam preauthenticated from endpoint 220.65.74.69:53983.
2021-02-09 14:01:54.682 +09:00 | Connection update   | Networking     | 76561198308894853@steam preauthenticated from endpoint 220.92.149.178:51400.
2021-02-09 14:01:54.729 +09:00 | Connection update   | Networking     | 76561199111942612@steam preauthenticated from endpoint 118.223.179.163:58704.
2021-02-09 14:01:54.783 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:57410.
2021-02-09 14:01:54.812 +09:00 | Connection update   | Networking     | 76561199074547285@steam preauthenticated from endpoint 211.244.160.34:50825.
2021-02-09 14:01:54.914 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:57362.
2021-02-09 14:01:55.051 +09:00 | Connection update   | Networking     | 76561199071968537@steam preauthenticated from endpoint 116.46.185.49:50340.
2021-02-09 14:01:55.119 +09:00 | Connection update   | Networking     | 76561198811674532@steam preauthenticated from endpoint 183.96.65.223:58475.
2021-02-09 14:01:55.506 +09:00 | Connection update   | Networking     | 76561199132876859@steam preauthenticated from endpoint 58.235.148.84:64326.
2021-02-09 14:01:58.503 +09:00 | Connection update   | Networking     | 76561199080675570@steam authenticated from endpoint 58.226.222.157:51583. Player ID assigned: 2. Auth token serial number: XWi6FgTO32T0knVU
2021-02-09 14:01:58.633 +09:00 | Connection update   | Networking     | Nickname of 76561199080675570@steam is now 북극여우 >ㅁ<.
2021-02-09 14:02:02.274 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:57410. Player ID assigned: 4. Auth token serial number: nmtjF74syec/puJn
2021-02-09 14:02:02.293 +09:00 | Connection update   | Networking     | 76561199138317886@steam authenticated from endpoint 122.47.253.247:57789. Player ID assigned: 5. Auth token serial number: xvrvP2Iofn/niGaf
2021-02-09 14:02:02.296 +09:00 | Connection update   | Networking     | 76561199070035492@steam authenticated from endpoint 218.146.128.138:58107. Player ID assigned: 6. Auth token serial number: eZqVCO9VmII47uhN
2021-02-09 14:02:02.308 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-09 14:02:02.343 +09:00 | Connection update   | Networking     | Nickname of 76561199138317886@steam is now 수류탄만 6개 ㅋㅋㅋㅋ.
2021-02-09 14:02:02.347 +09:00 | Connection update   | Networking     | Nickname of 76561199070035492@steam is now 학살자.
2021-02-09 14:02:02.353 +09:00 | Connection update   | Networking     | 76561198308894853@steam authenticated from endpoint 220.92.149.178:51400. Player ID assigned: 3. Auth token serial number: LdURAXuYRXfOYH2G
2021-02-09 14:02:02.406 +09:00 | Connection update   | Networking     | Nickname of 76561198308894853@steam is now 눈누난나.
2021-02-09 14:02:02.494 +09:00 | Connection update   | Networking     | 76561199004716937@steam authenticated from endpoint 124.56.114.81:54763. Player ID assigned: 7. Auth token serial number: aWpSRjVbK6UZchNI
2021-02-09 14:02:02.545 +09:00 | Connection update   | Networking     | Nickname of 76561199004716937@steam is now 가드는 더러워.
2021-02-09 14:02:03.325 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:57362. Player ID assigned: 9. Auth token serial number: JhXajDAEqwwnZmnY
2021-02-09 14:02:03.354 +09:00 | Connection update   | Networking     | 76561199074547285@steam authenticated from endpoint 211.244.160.34:50825. Player ID assigned: 8. Auth token serial number: DIExCjZxxd51CD7p
2021-02-09 14:02:03.377 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 14:02:03.378 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 14:02:03.390 +09:00 | Connection update   | Networking     | Nickname of 76561199074547285@steam is now 한국인입니다..
2021-02-09 14:02:04.305 +09:00 | Connection update   | Networking     | 76561199111942612@steam authenticated from endpoint 118.223.179.163:58704. Player ID assigned: 11. Auth token serial number: 8HfVzOW4FVnVnS4z
2021-02-09 14:02:04.356 +09:00 | Connection update   | Networking     | Nickname of 76561199111942612@steam is now SCP-배고파.
2021-02-09 14:02:04.677 +09:00 | Connection update   | Networking     | 76561198811674532@steam authenticated from endpoint 183.96.65.223:58475. Player ID assigned: 13. Auth token serial number: aoGJKtu6YaQpFZDS
2021-02-09 14:02:04.709 +09:00 | Connection update   | Networking     | Nickname of 76561198811674532@steam is now stubpy909.
2021-02-09 14:02:04.970 +09:00 | Connection update   | Networking     | 76561199062608815@steam authenticated from endpoint 220.65.74.69:53983. Player ID assigned: 14. Auth token serial number: HsqFDQVX2MZRLKOK
2021-02-09 14:02:05.019 +09:00 | Connection update   | Networking     | Nickname of 76561199062608815@steam is now fzlxlcldo047216.
2021-02-09 14:02:05.019 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 220.65.74.69 sent Do Not Track signal.
2021-02-09 14:02:05.204 +09:00 | Connection update   | Networking     | 76561198127014725@steam authenticated from endpoint 175.123.71.30:60491. Player ID assigned: 12. Auth token serial number: dCah6PuhruXNjHZB
2021-02-09 14:02:05.256 +09:00 | Connection update   | Networking     | Nickname of 76561198127014725@steam is now 콩나물국밥.
2021-02-09 14:02:06.164 +09:00 | Connection update   | Networking     | 76561199071968537@steam authenticated from endpoint 116.46.185.49:50340. Player ID assigned: 10. Auth token serial number: L1gxcP9mZowkylUo
2021-02-09 14:02:06.216 +09:00 | Connection update   | Networking     | Nickname of 76561199071968537@steam is now (korea )D-1269.
2021-02-09 14:02:08.864 +09:00 | Connection update   | Networking     | 콩나물국밥 76561198127014725@steam disconnected from IP address 175.123.71.30. Last class: Scp106 (SCP-106)
2021-02-09 14:02:09.854 +09:00 | Connection update   | Networking     | 76561199132876859@steam authenticated from endpoint 58.235.148.84:64326. Player ID assigned: 15. Auth token serial number: Gw6KtqHMhZmgIkAa
2021-02-09 14:02:09.888 +09:00 | Connection update   | Networking     | Nickname of 76561199132876859@steam is now pgjin72.
2021-02-09 14:02:23.806 +09:00 | Connection update   | Networking     | 76561198446660881@steam preauthenticated from endpoint 218.50.197.3:54874.
2021-02-09 14:02:28.129 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-09 14:02:29.138 +09:00 | Game Event          | Class change   | stubpy909 (76561198811674532@steam) spawned as Class-D Personnel.
2021-02-09 14:02:29.138 +09:00 | Game Event          | Class change   | fzlxlcldo047216 (76561199062608815@steam) spawned as SCP-173.
2021-02-09 14:02:29.138 +09:00 | Game Event          | Class change   | 수류탄만 6개 ㅋㅋㅋㅋ (76561199138317886@steam) spawned as Facility Guard.
2021-02-09 14:02:29.138 +09:00 | Game Event          | Class change   | 한국인입니다. (76561199074547285@steam) spawned as Class-D Personnel.
