2021-02-06 11:08:40.930 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 11:08:50.765 +09:00 | Connection update   | Networking     | 76561198343509779@steam preauthenticated from endpoint 61.73.12.50:64455.
2021-02-06 11:08:50.884 +09:00 | Connection update   | Networking     | 76561199086833020@steam preauthenticated from endpoint 122.38.183.20:58193.
2021-02-06 11:08:50.900 +09:00 | Connection update   | Networking     | 76561199030093565@steam preauthenticated from endpoint 125.180.34.30:58446.
2021-02-06 11:08:51.020 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:60521.
2021-02-06 11:08:51.086 +09:00 | Connection update   | Networking     | 76561199054908435@steam preauthenticated from endpoint 121.124.117.16:65215.
2021-02-06 11:08:51.123 +09:00 | Connection update   | Networking     | 76561198837855956@steam preauthenticated from endpoint 175.200.171.212:59968.
2021-02-06 11:08:51.191 +09:00 | Connection update   | Networking     | 76561199117410133@steam preauthenticated from endpoint 220.84.120.225:62663.
2021-02-06 11:08:51.544 +09:00 | Connection update   | Networking     | 76561199094106083@steam preauthenticated from endpoint 116.42.138.161:54787.
2021-02-06 11:08:52.313 +09:00 | Connection update   | Networking     | 76561199040251112@steam preauthenticated from endpoint 112.144.241.10:54200.
2021-02-06 11:08:57.725 +09:00 | Connection update   | Networking     | 76561198343509779@steam authenticated from endpoint 61.73.12.50:64455. Player ID assigned: 4. Auth token serial number: pDTsKmJtuPhbeKwk
2021-02-06 11:08:57.758 +09:00 | Connection update   | Networking     | Nickname of 76561198343509779@steam is now 오븐치즈스파게티.
2021-02-06 11:08:57.904 +09:00 | Connection update   | Networking     | 76561199030093565@steam authenticated from endpoint 125.180.34.30:58446. Player ID assigned: 3. Auth token serial number: UmaHt4cv/su7v0IV
2021-02-06 11:08:57.937 +09:00 | Connection update   | Networking     | Nickname of 76561199030093565@steam is now 마이크 먹음.
2021-02-06 11:08:58.056 +09:00 | Connection update   | Networking     | 76561198837855956@steam authenticated from endpoint 175.200.171.212:59968. Player ID assigned: 6. Auth token serial number: 7tf63vP8jq/PkSbD
2021-02-06 11:08:58.105 +09:00 | Connection update   | Networking     | Nickname of 76561198837855956@steam is now cksqls3266.
2021-02-06 11:08:58.892 +09:00 | Connection update   | Networking     | 76561199086833020@steam authenticated from endpoint 122.38.183.20:58193. Player ID assigned: 5. Auth token serial number: XDfUvN2sP2x8bLXU
2021-02-06 11:08:58.949 +09:00 | Connection update   | Networking     | Nickname of 76561199086833020@steam is now 고릴라.
2021-02-06 11:08:59.684 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:60521. Player ID assigned: 7. Auth token serial number: Z88/ICacwnMbLghS
2021-02-06 11:08:59.718 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 11:08:59.723 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 11:09:00.583 +09:00 | Connection update   | Networking     | 76561199054908435@steam authenticated from endpoint 121.124.117.16:65215. Player ID assigned: 8. Auth token serial number: U25kNzo9nbAbN6zN
2021-02-06 11:09:00.632 +09:00 | Connection update   | Networking     | Nickname of 76561199054908435@steam is now rladlgus79.
2021-02-06 11:09:02.159 +09:00 | Connection update   | Networking     | 76561199117410133@steam authenticated from endpoint 220.84.120.225:62663. Player ID assigned: 9. Auth token serial number: QGmjtC5vkHnrm0ey
2021-02-06 11:09:02.243 +09:00 | Connection update   | Networking     | Nickname of 76561199117410133@steam is now leemj10082009.
2021-02-06 11:09:10.328 +09:00 | Connection update   | Networking     | 76561199040251112@steam authenticated from endpoint 112.144.241.10:54200. Player ID assigned: 10. Auth token serial number: uiXSgARKvygQMUse
2021-02-06 11:09:10.462 +09:00 | Connection update   | Networking     | Nickname of 76561199040251112@steam is now sasn879.
2021-02-06 11:09:16.814 +09:00 | Connection update   | Networking     | 76561199094106083@steam authenticated from endpoint 116.42.138.161:54787. Player ID assigned: 11. Auth token serial number: Nk0LShseIoLNWZAG
2021-02-06 11:09:16.866 +09:00 | Connection update   | Networking     | Nickname of 76561199094106083@steam is now Space(노마이크).
2021-02-06 11:09:29.466 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | cksqls3266 (76561198837855956@steam) spawned as Class-D Personnel.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | 오븐치즈스파게티 (76561198343509779@steam) spawned as SCP-939-53.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | 마이크 먹음 (76561199030093565@steam) spawned as Facility Guard.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | sasn879 (76561199040251112@steam) spawned as Scientist.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | Space(노마이크) (76561199094106083@steam) spawned as Facility Guard.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | 고릴라 (76561199086833020@steam) spawned as Class-D Personnel.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | rladlgus79 (76561199054908435@steam) spawned as SCP-106.
2021-02-06 11:09:30.475 +09:00 | Game Event          | Class change   | leemj10082009 (76561199117410133@steam) spawned as Scientist.
2021-02-06 11:09:30.478 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-06 11:09:30.520 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93953 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | Scp106 | Scientist | 
2021-02-06 11:09:34.600 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by DISCONNECT using WALL.
2021-02-06 11:09:34.600 +09:00 | Connection update   | Networking     | (null) (no ID) disconnected from IP address 61.253.118.21. Last class: None (NOT SPAWNED)
2021-02-06 11:10:03.653 +09:00 | Kill                | Class change   | Space(노마이크) (76561199094106083@steam) playing as Facility Guard has been killed by 오븐치즈스파게티 (76561198343509779@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 11:10:41.571 +09:00 | Kill                | Class change   | 마이크 먹음 (76561199030093565@steam) playing as Facility Guard has been killed by 오븐치즈스파게티 (76561198343509779@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 11:10:46.965 +09:00 | Connection update   | Networking     | 76561199051207187@steam preauthenticated from endpoint 211.178.205.189:62204.
2021-02-06 11:10:56.941 +09:00 | Kill                | Class change   | leemj10082009 (76561199117410133@steam) playing as Scientist has been killed by Goldmilk777 (76561198254130933@steam) using USP playing as Class-D Personnel.
2021-02-06 11:10:57.969 +09:00 | Kill                | Class change   | sasn879 (76561199040251112@steam) playing as Scientist has been killed by Goldmilk777 (76561198254130933@steam) using USP playing as Class-D Personnel.
2021-02-06 11:10:59.521 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 11:11:00.337 +09:00 | Connection update   | Networking     | 76561199051207187@steam authenticated from endpoint 211.178.205.189:62204. Player ID assigned: 12. Auth token serial number: 8TE5srMhPA3eL1rU
2021-02-06 11:11:00.485 +09:00 | Connection update   | Networking     | Nickname of 76561199051207187@steam is now 세림.
2021-02-06 11:11:05.102 +09:00 | Connection update   | Networking     | 76561198041506126@steam preauthenticated from endpoint 211.245.218.84:63383.
2021-02-06 11:11:23.393 +09:00 | Connection update   | Networking     | 76561198041506126@steam authenticated from endpoint 211.245.218.84:63383. Player ID assigned: 13. Auth token serial number: JFPAtQ4ZCT/Moz3u
2021-02-06 11:11:23.426 +09:00 | Connection update   | Networking     | Nickname of 76561198041506126@steam is now 명당을 나온 통닭.
2021-02-06 11:11:32.633 +09:00 | Connection update   | Networking     | 76561199087358210@steam preauthenticated from endpoint 61.253.118.21:58903.
2021-02-06 11:11:45.969 +09:00 | Connection update   | Networking     | 76561199087358210@steam authenticated from endpoint 61.253.118.21:58903. Player ID assigned: 14. Auth token serial number: E0Q4snutrOPq1a9o
2021-02-06 11:11:46.020 +09:00 | Connection update   | Networking     | Nickname of 76561199087358210@steam is now msn0088.
2021-02-06 11:11:46.020 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 61.253.118.21 sent Do Not Track signal.
2021-02-06 11:12:01.143 +09:00 | Game Event          | Logger         | Player 고릴라 (76561199086833020@steam) threw a flash grenade.
2021-02-06 11:12:04.147 +09:00 | Game Event          | Logger         | Player 고릴라 (76561199086833020@steam)'s flash grenade exploded.
2021-02-06 11:12:24.402 +09:00 | Connection update   | Networking     | 세림 76561199051207187@steam disconnected from IP address 211.178.205.189. Last class: Spectator (Spectator)
2021-02-06 11:12:28.990 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by 오븐치즈스파게티 (76561198343509779@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 11:12:39.154 +09:00 | Connection update   | Networking     | 76561199060465826@steam preauthenticated from endpoint 49.165.207.142:59115.
2021-02-06 11:12:49.505 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 11:12:50.099 +09:00 | Connection update   | Networking     | 76561199060465826@steam authenticated from endpoint 49.165.207.142:59115. Player ID assigned: 15. Auth token serial number: fGyFkNO66MVWp9z6
2021-02-06 11:12:50.166 +09:00 | Connection update   | Networking     | Nickname of 76561199060465826@steam is now SCP096.
2021-02-06 11:13:11.409 +09:00 | Connection update   | Networking     | 76561198984258584@steam preauthenticated from endpoint 1.238.227.96:61955.
2021-02-06 11:13:12.146 +09:00 | Connection update   | Networking     | 76561199023828452@steam preauthenticated from endpoint 121.148.243.68:62870.
2021-02-06 11:13:16.453 +09:00 | Connection update   | Networking     | 76561198909975208@steam preauthenticated from endpoint 124.62.139.186:62509.
2021-02-06 11:13:17.338 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 11:13:18.254 +09:00 | Connection update   | Networking     | 76561199079010866@steam preauthenticated from endpoint 210.192.71.6:51267.
2021-02-06 11:13:18.333 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 11:13:18.741 +09:00 | Connection update   | Networking     | 76561198984258584@steam authenticated from endpoint 1.238.227.96:61955. Player ID assigned: 16. Auth token serial number: jGlsgHZrXtDqrc0U
2021-02-06 11:13:18.774 +09:00 | Connection update   | Networking     | Nickname of 76561198984258584@steam is now 명월.
2021-02-06 11:13:20.538 +09:00 | Connection update   | Networking     | 76561198906111601@steam preauthenticated from endpoint 112.156.177.83:62146.
2021-02-06 11:13:25.305 +09:00 | Connection update   | Networking     | 76561199052833278@steam preauthenticated from endpoint 14.7.79.43:61847.
2021-02-06 11:13:27.605 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 11:13:28.600 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 11:13:29.278 +09:00 | Connection update   | Networking     | 76561198906111601@steam authenticated from endpoint 112.156.177.83:62146. Player ID assigned: 18. Auth token serial number: DM/i/7mEX/CDFK3g
2021-02-06 11:13:29.313 +09:00 | Connection update   | Networking     | Nickname of 76561198906111601@steam is now 123.
2021-02-06 11:13:30.851 +09:00 | Connection update   | Networking     | 76561199023828452@steam authenticated from endpoint 121.148.243.68:62870. Player ID assigned: 17. Auth token serial number: khwN1WEwHrAzX5ng
2021-02-06 11:13:31.279 +09:00 | Connection update   | Networking     | Nickname of 76561199023828452@steam is now min seok.
2021-02-06 11:13:34.651 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 11:13:35.413 +09:00 | Connection update   | Networking     | 76561198909975208@steam authenticated from endpoint 124.62.139.186:62509. Player ID assigned: 19. Auth token serial number: hac95fLf4hOHgS2P
2021-02-06 11:13:35.446 +09:00 | Connection update   | Networking     | Nickname of 76561198909975208@steam is now 댕댕이.
2021-02-06 11:14:01.712 +09:00 | Connection update   | Networking     | 76561199079010866@steam authenticated from endpoint 210.192.71.6:51267. Player ID assigned: 21. Auth token serial number: 9MuISbztfu5v/EgL
2021-02-06 11:14:01.799 +09:00 | Connection update   | Networking     | Nickname of 76561199079010866@steam is now 지매.
2021-02-06 11:14:11.655 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by DISCONNECT using WALL.
2021-02-06 11:14:11.656 +09:00 | Connection update   | Networking     | (null) (no ID) disconnected from IP address 14.7.79.43. Last class: None (NOT SPAWNED)
2021-02-06 11:14:37.420 +09:00 | Game Event          | Class change   | Player 마이크 먹음 (76561199030093565@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.425 +09:00 | Game Event          | Class change   | Player 123 (76561198906111601@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.430 +09:00 | Game Event          | Class change   | Player 명당을 나온 통닭 (76561198041506126@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.437 +09:00 | Game Event          | Class change   | Player sasn879 (76561199040251112@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.444 +09:00 | Game Event          | Class change   | Player Space(노마이크) (76561199094106083@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.454 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.463 +09:00 | Game Event          | Class change   | Player 지매 (76561199079010866@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.470 +09:00 | Game Event          | Class change   | Player SCP096 (76561199060465826@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.477 +09:00 | Game Event          | Class change   | Player msn0088 (76561199087358210@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.483 +09:00 | Game Event          | Class change   | Player 명월 (76561198984258584@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.490 +09:00 | Game Event          | Class change   | Player leemj10082009 (76561199117410133@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.497 +09:00 | Game Event          | Class change   | Player min seok (76561199023828452@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.502 +09:00 | Game Event          | Class change   | Player 댕댕이 (76561198909975208@steam) respawned as ChaosInsurgency.
2021-02-06 11:14:37.502 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 13 players as ChaosInsurgency!
2021-02-06 11:14:57.272 +09:00 | Kill                | Class change   | cksqls3266 (76561198837855956@steam) playing as Class-D Personnel has been killed by WORLD using POCKET.
2021-02-06 11:15:16.357 +09:00 | Connection update   | Networking     | 76561199042817579@steam preauthenticated from endpoint 180.64.14.8:60061.
2021-02-06 11:15:17.102 +09:00 | Connection update   | Networking     | 76561199052833278@steam preauthenticated from endpoint 14.7.79.43:55708.
2021-02-06 11:15:20.983 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 10) on 3. players.
