2021-02-06 16:06:56.360 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 16:07:10.381 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:49946.
2021-02-06 16:07:10.631 +09:00 | Connection update   | Networking     | 76561199011047974@steam preauthenticated from endpoint 14.45.112.252:50745.
2021-02-06 16:07:10.635 +09:00 | Connection update   | Networking     | 76561198865520484@steam preauthenticated from endpoint 218.54.19.23:62782.
2021-02-06 16:07:11.135 +09:00 | Connection update   | Networking     | 76561198861785153@steam preauthenticated from endpoint 115.143.63.49:61856.
2021-02-06 16:07:12.198 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:54623.
2021-02-06 16:07:18.750 +09:00 | Connection update   | Networking     | 76561198865520484@steam authenticated from endpoint 218.54.19.23:62782. Player ID assigned: 3. Auth token serial number: 3tLgB5zr5QyNGHop
2021-02-06 16:07:18.801 +09:00 | Connection update   | Networking     | Nickname of 76561198865520484@steam is now 크에늬.
2021-02-06 16:07:18.801 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 218.54.19.23 sent Do Not Track signal.
2021-02-06 16:07:18.923 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:49946. Player ID assigned: 2. Auth token serial number: iYjcpx2DJhmtcxnw
2021-02-06 16:07:18.967 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-06 16:07:22.885 +09:00 | Connection update   | Networking     | 76561198861785153@steam authenticated from endpoint 115.143.63.49:61856. Player ID assigned: 5. Auth token serial number: wS8WDQ9rT6AftG3u
2021-02-06 16:07:22.937 +09:00 | Connection update   | Networking     | Nickname of 76561198861785153@steam is now ymo8220.
2021-02-06 16:07:23.112 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:54623. Player ID assigned: 4. Auth token serial number: RKZ00NJ3ghDFD31c
2021-02-06 16:07:23.147 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 16:07:23.151 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 16:07:27.443 +09:00 | Connection update   | Networking     | 크에늬 76561198865520484@steam disconnected from IP address 218.54.19.23. Last class: Tutorial (Tutorial)
2021-02-06 16:07:38.578 +09:00 | Connection update   | Networking     | 76561199011047974@steam authenticated from endpoint 14.45.112.252:50745. Player ID assigned: 6. Auth token serial number: 2hYAxcbmGxRNmW6H
2021-02-06 16:07:38.609 +09:00 | Connection update   | Networking     | Nickname of 76561199011047974@steam is now 유판.
2021-02-06 16:07:41.739 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-06 16:07:42.746 +09:00 | Game Event          | Class change   | 유판 (76561199011047974@steam) spawned as Class-D Personnel.
