2021-02-08 22:33:11.733 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 22:33:33.878 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:62877.
2021-02-08 22:33:33.884 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:53976.
2021-02-08 22:33:34.416 +09:00 | Connection update   | Networking     | 76561199132876859@steam preauthenticated from endpoint 58.235.148.84:51120.
2021-02-08 22:33:34.504 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:60863.
2021-02-08 22:33:34.742 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:50478.
2021-02-08 22:33:36.993 +09:00 | Connection update   | Networking     | 76561199122772457@steam preauthenticated from endpoint 223.219.121.119:65475.
2021-02-08 22:33:41.189 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:53976. Player ID assigned: 2. Auth token serial number: HjfsOVDsoXMKDBoC
2021-02-08 22:33:41.245 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-08 22:33:41.311 +09:00 | Connection update   | Permissions    | POMXC (76561198986042822@steam) has been assigned to group 임시 관리자.
2021-02-08 22:33:42.340 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:62877. Player ID assigned: 3. Auth token serial number: fsyy6vbWJzAwLgVv
2021-02-08 22:33:42.394 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo(잼민이 혐오).
2021-02-08 22:33:42.403 +09:00 | Connection update   | Permissions    | Science Yasuo(잼민이 혐오) (76561198392832602@steam) has been assigned to group 과학자.
2021-02-08 22:33:43.863 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:50478. Player ID assigned: 4. Auth token serial number: ak0lUstGFISl7zkb
2021-02-08 22:33:43.897 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-08 22:33:43.902 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-08 22:33:44.679 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:60863. Player ID assigned: 5. Auth token serial number: LL1LnFqeLdBIrTbi
