2021-02-06 21:22:10.662 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 21:22:24.585 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 127.0.0.1:59722.
2021-02-06 21:22:32.608 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 127.0.0.1:59722. Player ID assigned: 2. Auth token serial number: pL7fwz8wd9HKTZf6
2021-02-06 21:22:32.642 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 21:22:32.707 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 21:22:59.171 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 127.0.0.1. Last class: Tutorial (Tutorial)
2021-02-06 21:23:18.674 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:65074.
2021-02-06 21:23:26.490 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:65074. Player ID assigned: 3. Auth token serial number: 4TfUfECqjErcO6yI
2021-02-06 21:23:26.520 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 21:23:26.525 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 21:23:32.993 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Tutorial (Tutorial)
2021-02-06 21:24:15.533 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52792.
2021-02-06 21:24:23.106 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:52792. Player ID assigned: 4. Auth token serial number: qz9PZ7jm0POxWMXy
2021-02-06 21:24:23.137 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 21:24:23.140 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 21:24:32.233 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Tutorial (Tutorial)
