2021-02-05 22:12:15.702 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-05 22:12:34.292 +09:00 | Connection update   | Networking     | 76561199070531434@steam preauthenticated from endpoint 121.147.228.219:53592.
2021-02-05 22:12:34.567 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:50779.
2021-02-05 22:12:34.637 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:64408.
2021-02-05 22:12:34.655 +09:00 | Connection update   | Networking     | 76561198865520484@steam preauthenticated from endpoint 218.54.19.23:62072.
2021-02-05 22:12:35.003 +09:00 | Connection update   | Networking     | 76561199011047974@steam preauthenticated from endpoint 14.45.112.252:63688.
2021-02-05 22:12:35.257 +09:00 | Connection update   | Networking     | 76561199054908435@steam preauthenticated from endpoint 121.124.117.16:49528.
2021-02-05 22:12:40.776 +09:00 | Connection update   | Networking     | 76561199070531434@steam authenticated from endpoint 121.147.228.219:53592. Player ID assigned: 2. Auth token serial number: UF7CgeNHXfQTzwLK
2021-02-05 22:12:40.813 +09:00 | Connection update   | Networking     | Nickname of 76561199070531434@steam is now seohyeongwo.
2021-02-05 22:12:41.658 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:64408. Player ID assigned: 4. Auth token serial number: fpV2dOWYkeB4O2nP
2021-02-05 22:12:41.710 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-05 22:12:43.084 +09:00 | Connection update   | Networking     | 76561198865520484@steam authenticated from endpoint 218.54.19.23:62072. Player ID assigned: 3. Auth token serial number: EkhDPbIC3H24bIE2
2021-02-05 22:12:43.138 +09:00 | Connection update   | Networking     | Nickname of 76561198865520484@steam is now 크에늬.
2021-02-05 22:12:43.138 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 218.54.19.23 sent Do Not Track signal.
2021-02-05 22:12:43.493 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:50779. Player ID assigned: 5. Auth token serial number: 22fdHzVbCKbGy42N
2021-02-05 22:12:43.510 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 22:12:43.513 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 22:12:45.542 +09:00 | Connection update   | Networking     | 76561199054908435@steam authenticated from endpoint 121.124.117.16:49528. Player ID assigned: 6. Auth token serial number: ItlL9Kjqu8UBLhkt
2021-02-05 22:12:45.594 +09:00 | Connection update   | Networking     | Nickname of 76561199054908435@steam is now rladlgus79.
2021-02-05 22:12:52.195 +09:00 | Connection update   | Networking     | 76561199011047974@steam authenticated from endpoint 14.45.112.252:63688. Player ID assigned: 7. Auth token serial number: eWAMEKBxrueC2wh5
2021-02-05 22:12:52.243 +09:00 | Connection update   | Networking     | Nickname of 76561199011047974@steam is now 유판.
2021-02-05 22:13:08.196 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-05 22:13:09.203 +09:00 | Game Event          | Class change   | 크에늬 (76561198865520484@steam) spawned as Class-D Personnel.
2021-02-05 22:13:09.203 +09:00 | Game Event          | Class change   | rladlgus79 (76561199054908435@steam) spawned as SCP-106.
2021-02-05 22:13:09.203 +09:00 | Game Event          | Class change   | 유판 (76561199011047974@steam) spawned as Facility Guard.
2021-02-05 22:13:09.203 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-05 22:13:09.203 +09:00 | Game Event          | Class change   | seohyeongwo (76561199070531434@steam) spawned as Scientist.
2021-02-05 22:13:09.203 +09:00 | Game Event          | Class change   | Science Yasuo (76561198392832602@steam) spawned as Facility Guard.
2021-02-05 22:13:09.206 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-05 22:13:09.242 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp106 | FacilityGuard | ClassD | Scientist | FacilityGuard | 
2021-02-05 22:14:24.006 +09:00 | Kill                | Class change   | rladlgus79 (76561199054908435@steam) playing as SCP-106 has been killed by e683cae7-488b-4d4b-82c0-4bd61d835ab3 using TESLA.
2021-02-05 22:14:48.479 +09:00 | Connection update   | Networking     | rladlgus79 76561199054908435@steam disconnected from IP address 121.124.117.16. Last class: Spectator (Spectator)
2021-02-05 22:15:27.040 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 35) on 5. players.
2021-02-05 22:18:04.732 +09:00 | Kill                | Class change   | seohyeongwo (76561199070531434@steam) playing as Nine-Tailed Fox Scientist has been killed by 02b967a4-84b5-48fc-9e8c-a100effa2533 using TESLA.
2021-02-05 22:18:44.006 +09:00 | Kill                | Class change   | Science Yasuo (76561198392832602@steam) playing as Facility Guard has been killed by Goldmilk777 (76561198254130933@steam) using P90 playing as Class-D Personnel.
2021-02-05 22:19:08.711 +09:00 | Game Event          | Class change   | Player Science Yasuo (76561198392832602@steam) respawned as ChaosInsurgency.
2021-02-05 22:19:08.718 +09:00 | Game Event          | Class change   | Player seohyeongwo (76561199070531434@steam) respawned as ChaosInsurgency.
2021-02-05 22:19:08.718 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as ChaosInsurgency!
2021-02-05 22:20:39.754 +09:00 | Game Event          | Warhead        | 유판 (76561199011047974@steam) set the Alpha Warhead status to True.
2021-02-05 22:20:40.393 +09:00 | Game Event          | Warhead        | 유판 (76561199011047974@steam) set the Alpha Warhead status to False.
2021-02-05 22:21:20.205 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam) threw a frag grenade.
2021-02-05 22:21:24.942 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam)'s frag grenade exploded.
2021-02-05 22:21:24.942 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam) threw a frag grenade.
2021-02-05 22:21:27.063 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam) threw a frag grenade.
2021-02-05 22:21:29.681 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam)'s frag grenade exploded.
2021-02-05 22:21:31.801 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam)'s frag grenade exploded.
2021-02-05 22:21:37.478 +09:00 | Kill                | Class change   | 유판 (76561199011047974@steam) playing as Facility Guard has been killed by seohyeongwo (76561199070531434@steam) using Logicier playing as Chaos Insurgency.
2021-02-05 22:21:37.539 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 0 | Chaos: 4 | Facility Forces: 0 | D escaped percentage: 1 | S escaped percentage: : 1
2021-02-05 22:21:42.514 +09:00 | Game Event          | Warhead        | seohyeongwo (76561199070531434@steam) set the Alpha Warhead status to True.
2021-02-05 22:21:43.621 +09:00 | Game Event          | Logger         | Player 크에늬 (76561198865520484@steam) threw a flash grenade.
2021-02-05 22:21:44.324 +09:00 | Game Event          | Logger         | Player Goldmilk777 (76561198254130933@steam) threw a SCP-018 grenade.
2021-02-05 22:21:46.361 +09:00 | Game Event          | Logger         | Player Goldmilk777 (76561198254130933@steam) threw a frag grenade.
2021-02-05 22:21:46.629 +09:00 | Game Event          | Logger         | Player 크에늬 (76561198865520484@steam)'s flash grenade exploded.
2021-02-05 22:21:49.583 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by DISCONNECT using WALL.
2021-02-05 22:21:49.591 +09:00 | Kill                | Class change   | seohyeongwo (76561199070531434@steam) playing as Chaos Insurgency has been killed by DISCONNECT using WALL.
2021-02-05 22:21:49.593 +09:00 | Connection update   | Networking     | 유판 76561199011047974@steam disconnected from IP address 14.45.112.252. Last class: ClassD (Class-D Personnel)
2021-02-05 22:21:49.595 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: ChaosInsurgency (Chaos Insurgency)
2021-02-05 22:21:49.598 +09:00 | Connection update   | Networking     | seohyeongwo 76561199070531434@steam disconnected from IP address 121.147.228.219. Last class: Spectator (Spectator)
2021-02-05 22:21:49.614 +09:00 | Kill                | Class change   | Science Yasuo (76561198392832602@steam) playing as Chaos Insurgency has been killed by DISCONNECT using WALL.
2021-02-05 22:21:49.615 +09:00 | Connection update   | Networking     | Science Yasuo 76561198392832602@steam disconnected from IP address 124.153.148.198. Last class: Spectator (Spectator)
2021-02-05 22:21:49.625 +09:00 | Kill                | Class change   | 크에늬 (76561198865520484@steam) playing as Class-D Personnel has been killed by DISCONNECT using WALL.
2021-02-05 22:21:49.627 +09:00 | Connection update   | Networking     | 크에늬 76561198865520484@steam disconnected from IP address 218.54.19.23. Last class: Spectator (Spectator)
2021-02-05 22:21:51.102 +09:00 | Game Event          | Logger         | Player Goldmilk777 (76561198254130933@steam)'s frag grenade exploded.
