2021-02-09 20:59:22.666 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 20:59:42.015 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53751.
2021-02-09 20:59:42.218 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:54824.
2021-02-09 20:59:42.301 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:62391.
2021-02-09 20:59:49.605 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:53751. Player ID assigned: 3. Auth token serial number: G1vRsIRhOQaneRRb
2021-02-09 20:59:49.632 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 20:59:49.635 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 20:59:49.889 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:54824. Player ID assigned: 4. Auth token serial number: 8mNXjCe8TMGQ6qGF
2021-02-09 20:59:49.936 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 사랑해요 댕댕씨.
2021-02-09 20:59:49.939 +09:00 | Connection update   | Permissions    | 사랑해요 댕댕씨 (76561198956540241@steam) has been assigned to group 관리자.
2021-02-09 20:59:51.196 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:62391. Player ID assigned: 2. Auth token serial number: /NpK524HICgtDAfm
2021-02-09 20:59:51.242 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하냥.
2021-02-09 20:59:51.245 +09:00 | Connection update   | Permissions    | 하냥 (76561199112849985@steam) has been assigned to group 서버2인자(관리자).
2021-02-09 20:59:56.178 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced a server event: DETONATION_START
2021-02-09 20:59:56.178 +09:00 | Game Event          | Warhead        | Countdown started.
2021-02-09 21:00:12.987 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-09 21:00:14.001 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-09 21:00:14.001 +09:00 | Game Event          | Class change   | 하냥 (76561199112849985@steam) spawned as SCP-049.
2021-02-09 21:00:14.001 +09:00 | Game Event          | Class change   | 사랑해요 댕댕씨 (76561198956540241@steam) spawned as Facility Guard.
2021-02-09 21:00:14.003 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-09 21:00:14.015 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp049 | FacilityGuard | 
2021-02-09 21:00:38.330 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the goto command on 4 players.
2021-02-09 21:00:50.558 +09:00 | Kill                | Class change   | 사랑해요 댕댕씨 (76561198956540241@steam) playing as Facility Guard has been killed by 하냥 (76561199112849985@steam) using SCP-049 playing as SCP-049.
2021-02-09 21:00:55.220 +09:00 | Remote Admin        | Class change   | 하냥 (76561199112849985@steam) ran the forceclass command (ID: 0 - SCP-173) on 2. players.
2021-02-09 21:00:58.778 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the goto command on 3 players.
2021-02-09 21:01:01.018 +09:00 | Remote Admin        | Class change   | 사랑해요 댕댕씨 (76561198956540241@steam) ran the forceclass command (ID: 14 - Tutorial) on 4. players.
2021-02-09 21:01:03.481 +09:00 | Remote Admin        | Administrative | 사랑해요 댕댕씨 (76561198956540241@steam) ran the goto command on 3 players.
2021-02-09 21:01:19.671 +09:00 | Remote Admin        | Administrative | 사랑해요 댕댕씨 (76561198956540241@steam) ran the give command (ID: 24) on 4. players.
2021-02-09 21:01:22.336 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by 사랑해요 댕댕씨 (76561198956540241@steam) using Logicier playing as Tutorial.
2021-02-09 21:01:22.430 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 1 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
2021-02-09 21:01:34.448 +09:00 | Connection update   | Networking     | 하냥 76561199112849985@steam disconnected from IP address 211.187.127.126. Last class: Scp173 (SCP-173)
2021-02-09 21:01:34.450 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Scp173 (SCP-173)
2021-02-09 21:01:34.452 +09:00 | Connection update   | Networking     | 사랑해요 댕댕씨 76561198956540241@steam disconnected from IP address 175.116.70.90. Last class: Tutorial (Tutorial)
