2021-02-06 16:12:38.640 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 16:12:55.947 +09:00 | Connection update   | Networking     | 76561198947166953@steam preauthenticated from endpoint 123.215.190.37:50206.
2021-02-06 16:12:56.031 +09:00 | Connection update   | Networking     | 76561199011047974@steam preauthenticated from endpoint 14.45.112.252:55833.
2021-02-06 16:12:56.186 +09:00 | Connection update   | Networking     | 76561198865520484@steam preauthenticated from endpoint 218.54.19.23:58033.
2021-02-06 16:12:56.409 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:59223.
2021-02-06 16:12:56.865 +09:00 | Connection update   | Networking     | 76561198861785153@steam preauthenticated from endpoint 115.143.63.49:60463.
2021-02-06 16:12:57.563 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:59818.
2021-02-06 16:13:03.598 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:59223. Player ID assigned: 3. Auth token serial number: 8cCpaFojmDWdcpcj
2021-02-06 16:13:03.631 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-06 16:13:04.742 +09:00 | Connection update   | Networking     | 76561198865520484@steam authenticated from endpoint 218.54.19.23:58033. Player ID assigned: 2. Auth token serial number: 3a7DNxAEO32ltlch
2021-02-06 16:13:04.774 +09:00 | Connection update   | Networking     | Nickname of 76561198865520484@steam is now 크에늬.
2021-02-06 16:13:04.774 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 218.54.19.23 sent Do Not Track signal.
2021-02-06 16:13:08.958 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:59818. Player ID assigned: 4. Auth token serial number: FxMC5nykE6wij7pp
2021-02-06 16:13:08.991 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 16:13:08.994 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 16:13:09.688 +09:00 | Connection update   | Networking     | 76561198861785153@steam authenticated from endpoint 115.143.63.49:60463. Player ID assigned: 5. Auth token serial number: SN9aO7XSKme0MyIQ
2021-02-06 16:13:09.772 +09:00 | Connection update   | Networking     | Nickname of 76561198861785153@steam is now ymo8220.
2021-02-06 16:13:13.056 +09:00 | Connection update   | Networking     | 76561199011047974@steam authenticated from endpoint 14.45.112.252:55833. Player ID assigned: 6. Auth token serial number: 3/kd3VJ4mq9hb/7W
2021-02-06 16:13:13.090 +09:00 | Connection update   | Networking     | Nickname of 76561199011047974@steam is now 유판.
2021-02-06 16:13:14.012 +09:00 | Game Event          | Logger         | Player 크에늬 (76561198865520484@steam) threw a SCP-018 grenade.
2021-02-06 16:13:14.013 +09:00 | Game Event          | Logger         | Player Science Yasuo (76561198392832602@steam) threw a SCP-018 grenade.
2021-02-06 16:13:14.013 +09:00 | Game Event          | Logger         | Player Goldmilk777 (76561198254130933@steam) threw a SCP-018 grenade.
2021-02-06 16:13:14.013 +09:00 | Game Event          | Logger         | Player ymo8220 (76561198861785153@steam) threw a SCP-018 grenade.
2021-02-06 16:13:14.013 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam) threw a SCP-018 grenade.
2021-02-06 16:13:19.461 +09:00 | Connection update   | Networking     | 76561198947166953@steam authenticated from endpoint 123.215.190.37:50206. Player ID assigned: 7. Auth token serial number: 6ZejemDWRcZwUaCw
