2021-02-07 21:36:28.292 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 21:36:33.539 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:53119.
2021-02-07 21:36:40.239 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:53119. Player ID assigned: 2. Auth token serial number: PpEy7dpo/MJ2gvKW
2021-02-07 21:36:40.313 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-07 21:36:40.317 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-07 21:37:18.347 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 21:37:18.347 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) forced round start.
2021-02-07 21:37:18.693 +09:00 | Game Event          | Class change   | 눈사람 (76561198956540241@steam) spawned as Class-D Personnel.
2021-02-07 21:37:18.695 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 21:37:18.708 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | 
2021-02-07 21:37:22.217 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:52026.
2021-02-07 21:37:22.665 +09:00 | Remote Admin        | Class change   | 눈사람 (76561198956540241@steam) ran the forceclass command (ID: 9 - SCP-096) on 2. players.
2021-02-07 21:37:28.168 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) enraged himself as SCP 096.
2021-02-07 21:37:39.654 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:57871.
2021-02-07 21:37:43.053 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 21:37:43.936 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:52026. Player ID assigned: 3. Auth token serial number: zWLNFgSerKrRqBMq
2021-02-07 21:37:44.005 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-07 21:37:44.006 +09:00 | Connection update   | Permissions    | 반란 Восстание (76561199074813952@steam) has been assigned to group ADMIN.
2021-02-07 21:37:45.805 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 21:37:46.700 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:57871. Player ID assigned: 4. Auth token serial number: KTTofGVXH/CiRUBz
2021-02-07 21:37:46.752 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-07 21:37:57.054 +09:00 | Remote Admin        | Class change   | 눈사람 (76561198956540241@steam) ran the forceclass command (ID: 9 - SCP-096) on 2.3.4. players.
2021-02-07 21:38:06.136 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) enraged himself as SCP 096.
2021-02-07 21:38:47.302 +09:00 | Connection update   | Networking     | POMXC 76561198986042822@steam disconnected from IP address 59.22.246.228. Last class: Scp096 (SCP-096)
2021-02-07 21:39:06.288 +09:00 | Remote Admin        | Class change   | 반란 Восстание (76561199074813952@steam) ran the forceclass command (ID: 12 - Nine-Tailed Fox Commander) on 3. players.
2021-02-07 21:39:12.148 +09:00 | Remote Admin        | Administrative | 반란 Восстание (76561199074813952@steam) ran the give command (ID: 16) on 3. players.
2021-02-07 21:39:12.938 +09:00 | Remote Admin        | Administrative | 반란 Восстание (76561199074813952@steam) ran the give command (ID: 16) on 3. players.
2021-02-07 21:39:13.104 +09:00 | Remote Admin        | Administrative | 반란 Восстание (76561199074813952@steam) ran the give command (ID: 16) on 3. players.
2021-02-07 21:39:13.256 +09:00 | Remote Admin        | Administrative | 반란 Восстание (76561199074813952@steam) ran the give command (ID: 16) on 3. players.
2021-02-07 21:39:20.837 +09:00 | Remote Admin        | Administrative | 반란 Восстание (76561199074813952@steam) ran the goto command on 2 players.
2021-02-07 21:39:38.473 +09:00 | Kill                | Class change   | 눈사람 (76561198956540241@steam) playing as SCP-096 has been killed by 반란 Восстание (76561199074813952@steam) using MicroHID playing as Nine-Tailed Fox Commander.
2021-02-07 21:39:55.151 +09:00 | Remote Admin        | Class change   | 눈사람 (76561198956540241@steam) ran the forceclass command (ID: 9 - SCP-096) on 2. players.
