2021-02-09 21:49:21.582 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 21:49:41.165 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:58190.
2021-02-09 21:49:41.181 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:64560.
2021-02-09 21:49:41.304 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:53738.
2021-02-09 21:49:41.507 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:61205.
2021-02-09 21:49:47.674 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:64560. Player ID assigned: 2. Auth token serial number: cSvStDsudsbEtfzF
2021-02-09 21:49:47.706 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하냥.
2021-02-09 21:49:47.710 +09:00 | Connection update   | Permissions    | 하냥 (76561199112849985@steam) has been assigned to group 서버2인자(관리자).
2021-02-09 21:49:49.203 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:58190. Player ID assigned: 4. Auth token serial number: 7OsJi6iRJQc533mR
2021-02-09 21:49:49.237 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 21:49:49.241 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 21:49:49.628 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:53738. Player ID assigned: 3. Auth token serial number: GJ52jXkpoYGhoU8D
2021-02-09 21:49:49.677 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-09 21:49:49.681 +09:00 | Connection update   | Permissions    | Science Yasuo (76561198392832602@steam) has been assigned to group 과학자.
2021-02-09 21:49:49.778 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:61205. Player ID assigned: 5. Auth token serial number: qSwGhSh5DjLoSOUC
2021-02-09 21:49:49.829 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now Mini 049.
