2021-02-09 18:33:32.490 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 18:33:37.966 +09:00 | Connection update   | Networking     | 76561199043400671@steam preauthenticated from endpoint 58.238.197.130:63150.
2021-02-09 18:33:38.063 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:51894.
2021-02-09 18:33:38.066 +09:00 | Connection update   | Networking     | 76561199066085465@steam preauthenticated from endpoint 221.156.224.119:56651.
2021-02-09 18:33:38.213 +09:00 | Connection update   | Networking     | 76561198971793383@steam preauthenticated from endpoint 124.53.42.15:58364.
2021-02-09 18:33:38.247 +09:00 | Connection update   | Networking     | 76561199073424187@steam preauthenticated from endpoint 222.232.222.56:65065.
2021-02-09 18:33:38.265 +09:00 | Connection update   | Networking     | 76561199129723096@steam preauthenticated from endpoint 218.150.64.146:51395.
2021-02-09 18:33:38.382 +09:00 | Connection update   | Networking     | 76561199062019912@steam preauthenticated from endpoint 1.242.246.5:58396.
2021-02-09 18:33:39.024 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:61962.
2021-02-09 18:33:45.310 +09:00 | Connection update   | Networking     | 76561199043400671@steam authenticated from endpoint 58.238.197.130:63150. Player ID assigned: 2. Auth token serial number: W5rtdgNafE27oGs0
2021-02-09 18:33:45.362 +09:00 | Connection update   | Networking     | Nickname of 76561199043400671@steam is now junjjang0902.
2021-02-09 18:33:45.969 +09:00 | Connection update   | Networking     | 76561198971793383@steam authenticated from endpoint 124.53.42.15:58364. Player ID assigned: 3. Auth token serial number: UFrwzDYBA7INcYcY
2021-02-09 18:33:46.003 +09:00 | Connection update   | Networking     | Nickname of 76561198971793383@steam is now ges125.
2021-02-09 18:33:46.356 +09:00 | Connection update   | Networking     | 76561199129723096@steam authenticated from endpoint 218.150.64.146:51395. Player ID assigned: 7. Auth token serial number: E/P4EztlO4zWpczI
