2021-02-07 23:09:00.073 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 23:09:22.303 +09:00 | Connection update   | Networking     | 76561199125108335@steam preauthenticated from endpoint 58.125.251.204:55604.
2021-02-07 23:09:22.656 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:63272.
2021-02-07 23:09:23.106 +09:00 | Connection update   | Networking     | 76561198827084046@steam preauthenticated from endpoint 125.184.11.46:26283.
2021-02-07 23:09:30.047 +09:00 | Connection update   | Networking     | 76561199125108335@steam authenticated from endpoint 58.125.251.204:55604. Player ID assigned: 2. Auth token serial number: CG3Zk5BO05WhvCmA
2021-02-07 23:09:30.094 +09:00 | Connection update   | Networking     | Nickname of 76561199125108335@steam is now jojotlqkf090326.
2021-02-07 23:09:35.071 +09:00 | Connection update   | Networking     | 76561199104262415@steam authenticated from endpoint 182.209.41.17:63272. Player ID assigned: 3. Auth token serial number: qjYwu5RPQNfE5Gwd
2021-02-07 23:09:35.118 +09:00 | Connection update   | Networking     | Nickname of 76561199104262415@steam is now 콩순이 남편.
2021-02-07 23:09:35.118 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 182.209.41.17 sent Do Not Track signal.
2021-02-07 23:09:39.156 +09:00 | Connection update   | Networking     | 76561198827084046@steam authenticated from endpoint 125.184.11.46:26283. Player ID assigned: 4. Auth token serial number: dirVSgBK3FfqDn4o
2021-02-07 23:09:39.205 +09:00 | Connection update   | Networking     | Nickname of 76561198827084046@steam is now NOKK_녹크.
2021-02-07 23:09:39.205 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 125.184.11.46 sent Do Not Track signal.
2021-02-07 23:09:57.611 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 23:09:58.623 +09:00 | Game Event          | Class change   | NOKK_녹크 (76561198827084046@steam) spawned as Class-D Personnel.
2021-02-07 23:09:58.623 +09:00 | Game Event          | Class change   | jojotlqkf090326 (76561199125108335@steam) spawned as SCP-096.
2021-02-07 23:09:58.623 +09:00 | Game Event          | Class change   | 콩순이 남편 (76561199104262415@steam) spawned as Facility Guard.
2021-02-07 23:09:58.626 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 23:09:58.642 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp096 | FacilityGuard | 
2021-02-07 23:10:19.477 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:64976.
2021-02-07 23:10:36.324 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 23:10:36.466 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:64976. Player ID assigned: 5. Auth token serial number: bUruMbmwGxSe8INd
2021-02-07 23:10:36.497 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 23:10:36.504 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 23:10:40.559 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 6 - Scientist) on  players.
2021-02-07 23:10:42.411 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 6 - Scientist) on 5. players.
2021-02-07 23:10:50.040 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 5. players.
2021-02-07 23:10:52.211 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
2021-02-07 23:11:29.647 +09:00 | Game Event          | Logger         | Player 콩순이 남편 (76561199104262415@steam) threw a flash grenade.
2021-02-07 23:11:32.639 +09:00 | Game Event          | Logger         | Player 콩순이 남편 (76561199104262415@steam)'s flash grenade exploded.
2021-02-07 23:12:17.351 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52828.
2021-02-07 23:12:24.169 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 23:12:24.862 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:52828. Player ID assigned: 6. Auth token serial number: wK9yil9pRbEbh1Vr
2021-02-07 23:12:24.895 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 23:12:24.899 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 23:13:49.199 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) opened door GATE_A.
2021-02-07 23:13:50.204 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) opened door GATE_B.
2021-02-07 23:14:25.782 +09:00 | Kill                | Class change   | 콩순이 남편 (76561199104262415@steam) playing as Facility Guard has been killed by 콩순이 남편 (76561199104262415@steam) using SCP-096 playing as SCP-096.
2021-02-07 23:14:25.953 +09:00 | Kill                | Class change   | NOKK_녹크 (76561198827084046@steam) playing as Class-D Personnel has been killed by NOKK_녹크 (76561198827084046@steam) using SCP-096 playing as SCP-096.
2021-02-07 23:14:26.052 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 1 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
