2021-02-08 18:08:37.939 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 18:08:52.903 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:61181.
2021-02-08 18:08:53.020 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:59956.
2021-02-08 18:08:53.254 +09:00 | Connection update   | Networking     | 76561199043400671@steam preauthenticated from endpoint 58.238.197.130:64412.
2021-02-08 18:08:59.169 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:61181. Player ID assigned: 2. Auth token serial number: 6oLV44CzyPjXF77P
2021-02-08 18:08:59.198 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하고하고.
2021-02-08 18:08:59.201 +09:00 | Connection update   | Permissions    | 하고하고 (76561199112849985@steam) has been assigned to group ADMIN.
2021-02-08 18:09:00.726 +09:00 | Connection update   | Networking     | 76561199043400671@steam authenticated from endpoint 58.238.197.130:64412. Player ID assigned: 3. Auth token serial number: 9BKLywjawYmSzR/s
2021-02-08 18:09:00.775 +09:00 | Connection update   | Networking     | Nickname of 76561199043400671@steam is now junjjang0902.
2021-02-08 18:09:01.061 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:59956. Player ID assigned: 4. Auth token serial number: fB/kTbMZ5WkPGsOt
2021-02-08 18:09:01.095 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo(잼민이 혐오).
2021-02-08 18:09:01.101 +09:00 | Connection update   | Permissions    | Science Yasuo(잼민이 혐오) (76561198392832602@steam) has been assigned to group 과학자.
2021-02-08 18:09:23.181 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-08 18:09:24.183 +09:00 | Game Event          | Class change   | Science Yasuo(잼민이 혐오) (76561198392832602@steam) spawned as Class-D Personnel.
2021-02-08 18:09:24.183 +09:00 | Game Event          | Class change   | junjjang0902 (76561199043400671@steam) spawned as SCP-106.
2021-02-08 18:09:24.184 +09:00 | Game Event          | Class change   | 하고하고 (76561199112849985@steam) spawned as Facility Guard.
2021-02-08 18:09:24.186 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-08 18:09:24.197 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp106 | FacilityGuard | 
2021-02-08 18:09:37.003 +09:00 | Remote Admin        | Administrative | 하고하고 (76561199112849985@steam) ran the goto command on 3 players.
2021-02-08 18:10:57.931 +09:00 | Remote Admin        | Class change   | 하고하고 (76561199112849985@steam) ran the forceclass command (ID: 15 - Facility Guard) on 2. players.
2021-02-08 18:12:14.638 +09:00 | Connection update   | Networking     | 76561199117410133@steam preauthenticated from endpoint 220.84.120.225:64809.
