2021-02-06 13:03:09.719 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 13:03:21.375 +09:00 | Connection update   | Networking     | 76561198111394844@steam preauthenticated from endpoint 210.223.164.21:62477.
2021-02-06 13:03:21.460 +09:00 | Connection update   | Networking     | 76561199073424187@steam preauthenticated from endpoint 222.232.222.56:58879.
2021-02-06 13:03:21.480 +09:00 | Connection update   | Networking     | 76561199016843905@steam preauthenticated from endpoint 39.115.116.12:60577.
2021-02-06 13:03:21.502 +09:00 | Connection update   | Networking     | 76561198379489823@steam preauthenticated from endpoint 106.248.75.149:50202.
2021-02-06 13:03:21.510 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:59444.
2021-02-06 13:03:21.628 +09:00 | Connection update   | Networking     | 76561198863862176@steam preauthenticated from endpoint 116.123.184.244:58523.
2021-02-06 13:03:21.644 +09:00 | Connection update   | Networking     | 76561199073244403@steam preauthenticated from endpoint 115.23.97.68:1388.
2021-02-06 13:03:21.647 +09:00 | Connection update   | Networking     | 76561198143460199@steam preauthenticated from endpoint 222.97.234.207:53472.
2021-02-06 13:03:21.961 +09:00 | Connection update   | Networking     | 76561198279696606@steam preauthenticated from endpoint 58.238.250.210:54466.
2021-02-06 13:03:22.180 +09:00 | Connection update   | Networking     | 76561198986020648@steam preauthenticated from endpoint 211.54.184.115:53924.
2021-02-06 13:03:22.197 +09:00 | Connection update   | Networking     | 76561199119214358@steam preauthenticated from endpoint 61.47.196.73:11810.
2021-02-06 13:03:22.230 +09:00 | Connection update   | Networking     | 76561198886433658@steam preauthenticated from endpoint 221.164.61.4:61339.
2021-02-06 13:03:22.247 +09:00 | Connection update   | Networking     | 76561199111839499@steam preauthenticated from endpoint 1.252.171.13:58949.
2021-02-06 13:03:22.415 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:59170.
2021-02-06 13:03:22.587 +09:00 | Connection update   | Networking     | 76561198122172912@steam preauthenticated from endpoint 112.185.13.251:64630.
2021-02-06 13:03:23.213 +09:00 | Connection update   | Networking     | 76561199133012215@steam preauthenticated from endpoint 211.203.119.93:58704.
2021-02-06 13:03:28.866 +09:00 | Connection update   | Networking     | 76561199073424187@steam authenticated from endpoint 222.232.222.56:58879. Player ID assigned: 3. Auth token serial number: SeREZmXXlkIqmI05
2021-02-06 13:03:28.917 +09:00 | Connection update   | Networking     | Nickname of 76561199073424187@steam is now 음아잇.
2021-02-06 13:03:29.266 +09:00 | Connection update   | Networking     | 76561199016843905@steam authenticated from endpoint 39.115.116.12:60577. Player ID assigned: 6. Auth token serial number: 74lhji4FmnKm7sjR
2021-02-06 13:03:29.270 +09:00 | Connection update   | Networking     | 76561198143460199@steam authenticated from endpoint 222.97.234.207:53472. Player ID assigned: 4. Auth token serial number: VhRimcZ23bU1QuOQ
2021-02-06 13:03:29.334 +09:00 | Connection update   | Networking     | Nickname of 76561199016843905@steam is now (대충 지은 이름).
2021-02-06 13:03:29.342 +09:00 | Connection update   | Networking     | Nickname of 76561198143460199@steam is now dreams138.
2021-02-06 13:03:29.400 +09:00 | Connection update   | Networking     | 76561198379489823@steam authenticated from endpoint 106.248.75.149:50202. Player ID assigned: 7. Auth token serial number: TAeCCZkeqhtsJSCZ
2021-02-06 13:03:29.419 +09:00 | Connection update   | Networking     | 76561198111394844@steam authenticated from endpoint 210.223.164.21:62477. Player ID assigned: 2. Auth token serial number: nfIhj48uIvomKQmN
2021-02-06 13:03:29.460 +09:00 | Connection update   | Networking     | Nickname of 76561198379489823@steam is now 박준형.
2021-02-06 13:03:29.466 +09:00 | Connection update   | Networking     | Nickname of 76561198111394844@steam is now 정낑.
