2021-02-09 13:27:21.306 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 13:27:43.214 +09:00 | Connection update   | Networking     | 76561199101747881@steam preauthenticated from endpoint 1.251.222.125:52794.
2021-02-09 13:27:43.245 +09:00 | Connection update   | Networking     | 76561199107438179@steam preauthenticated from endpoint 112.148.61.24:65446.
2021-02-09 13:27:43.277 +09:00 | Connection update   | Networking     | 76561199004716937@steam preauthenticated from endpoint 124.56.114.81:53565.
2021-02-09 13:27:43.346 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:61297.
2021-02-09 13:27:43.396 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:56014.
2021-02-09 13:27:43.406 +09:00 | Connection update   | Networking     | 76561198863862176@steam preauthenticated from endpoint 116.123.184.244:62360.
2021-02-09 13:27:43.409 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52820.
2021-02-09 13:27:43.439 +09:00 | Connection update   | Networking     | 76561199099468755@steam preauthenticated from endpoint 39.112.32.138:55952.
2021-02-09 13:27:43.443 +09:00 | Connection update   | Networking     | 76561199071968537@steam preauthenticated from endpoint 116.46.185.49:64388.
2021-02-09 13:27:43.496 +09:00 | Connection update   | Networking     | 76561198430198314@steam preauthenticated from endpoint 118.222.214.60:65373.
2021-02-09 13:27:43.695 +09:00 | Connection update   | Networking     | 76561199100751006@steam preauthenticated from endpoint 182.224.78.243:65133.
2021-02-09 13:27:43.798 +09:00 | Connection update   | Networking     | 76561198811674532@steam preauthenticated from endpoint 183.96.65.223:56888.
2021-02-09 13:27:43.897 +09:00 | Connection update   | Networking     | 76561199062608815@steam preauthenticated from endpoint 220.65.74.69:52164.
2021-02-09 13:27:43.936 +09:00 | Connection update   | Networking     | 76561198886916642@steam preauthenticated from endpoint 121.186.217.191:53150.
2021-02-09 13:27:50.073 +09:00 | Connection update   | Networking     | 76561198857629393@steam authenticated from endpoint 221.141.217.143:61297. Player ID assigned: 3. Auth token serial number: 3H3dpkmuz/HVqpZY
2021-02-09 13:27:50.106 +09:00 | Connection update   | Networking     | Nickname of 76561198857629393@steam is now 크리.
2021-02-09 13:27:50.114 +09:00 | Connection update   | Permissions    | 크리 (76561198857629393@steam) has been assigned to group 관리자.
2021-02-09 13:27:50.231 +09:00 | Connection update   | Networking     | 76561198863862176@steam authenticated from endpoint 116.123.184.244:62360. Player ID assigned: 4. Auth token serial number: BdHS7A62iWBdlKgz
2021-02-09 13:27:50.277 +09:00 | Connection update   | Networking     | Nickname of 76561198863862176@steam is now junming0301.
2021-02-09 13:27:50.633 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:56014. Player ID assigned: 2. Auth token serial number: plauqyqvQiEoAtQD
2021-02-09 13:27:50.667 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하고찡.
2021-02-09 13:27:50.668 +09:00 | Connection update   | Permissions    | 하고찡 (76561199112849985@steam) has been assigned to group 관리자.
2021-02-09 13:27:50.976 +09:00 | Connection update   | Networking     | 76561199004716937@steam authenticated from endpoint 124.56.114.81:53565. Player ID assigned: 6. Auth token serial number: n8hn4LzCBmDwsHX2
2021-02-09 13:27:51.012 +09:00 | Connection update   | Networking     | 76561199107438179@steam authenticated from endpoint 112.148.61.24:65446. Player ID assigned: 5. Auth token serial number: mmroRjV5WIightcs
2021-02-09 13:27:51.027 +09:00 | Connection update   | Networking     | Nickname of 76561199004716937@steam is now 가드는 더러워.
2021-02-09 13:27:51.046 +09:00 | Connection update   | Networking     | Nickname of 76561199107438179@steam is now 세포까지카오스.
2021-02-09 13:27:51.254 +09:00 | Connection update   | Networking     | 76561199101747881@steam authenticated from endpoint 1.251.222.125:52794. Player ID assigned: 9. Auth token serial number: 2km4Fy8o64C1wO7g
2021-02-09 13:27:51.303 +09:00 | Connection update   | Networking     | Nickname of 76561199101747881@steam is now 돈없는스타.
2021-02-09 13:27:51.304 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 1.251.222.125 sent Do Not Track signal.
2021-02-09 13:27:52.117 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:52820. Player ID assigned: 8. Auth token serial number: LT9ehYSvBINLWfPr
2021-02-09 13:27:52.150 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 13:27:52.152 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 13:27:52.240 +09:00 | Connection update   | Networking     | 76561199099468755@steam authenticated from endpoint 39.112.32.138:55952. Player ID assigned: 10. Auth token serial number: B/snEWPfiRbatGQc
2021-02-09 13:27:52.288 +09:00 | Connection update   | Networking     | Nickname of 76561199099468755@steam is now a29899703.
2021-02-09 13:27:52.610 +09:00 | Connection update   | Networking     | 76561199071968537@steam authenticated from endpoint 116.46.185.49:64388. Player ID assigned: 7. Auth token serial number: GrFdT97339FsyIxi
2021-02-09 13:27:52.667 +09:00 | Connection update   | Networking     | Nickname of 76561199071968537@steam is now (korea )D-1269.
2021-02-09 13:27:52.713 +09:00 | Connection update   | Networking     | 76561198811674532@steam authenticated from endpoint 183.96.65.223:56888. Player ID assigned: 12. Auth token serial number: 5myqCDC3tloeXSWE
