2021-02-05 17:18:52.196 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-05 17:18:57.076 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:51863.
2021-02-05 17:18:57.092 +09:00 | Connection update   | Networking     | 76561198848548263@steam preauthenticated from endpoint 180.69.32.163:59772.
2021-02-05 17:18:57.179 +09:00 | Connection update   | Networking     | 76561198862536750@steam preauthenticated from endpoint 125.128.133.87:58864.
2021-02-05 17:18:57.261 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:50816.
2021-02-05 17:18:57.388 +09:00 | Connection update   | Networking     | 76561199099468755@steam preauthenticated from endpoint 39.112.32.138:65356.
2021-02-05 17:18:57.486 +09:00 | Connection update   | Networking     | 76561199066085465@steam preauthenticated from endpoint 221.156.224.119:60562.
2021-02-05 17:18:57.539 +09:00 | Connection update   | Networking     | 76561199135400812@steam preauthenticated from endpoint 182.213.144.167:64526.
2021-02-05 17:18:57.624 +09:00 | Connection update   | Networking     | 76561198979297897@steam preauthenticated from endpoint 125.128.133.88:63236.
2021-02-05 17:19:04.757 +09:00 | Connection update   | Networking     | 76561198862536750@steam authenticated from endpoint 125.128.133.87:58864. Player ID assigned: 2. Auth token serial number: zgwIUXiz/ukeVKT9
2021-02-05 17:19:04.788 +09:00 | Connection update   | Networking     | Nickname of 76561198862536750@steam is now sktws1.
2021-02-05 17:19:04.875 +09:00 | Connection update   | Networking     | 76561198979297897@steam authenticated from endpoint 125.128.133.88:63236. Player ID assigned: 6. Auth token serial number: sIkSoFssR2XH2C97
2021-02-05 17:19:04.920 +09:00 | Connection update   | Networking     | Nickname of 76561198979297897@steam is now 메이드 (ESP사용중)(어그.
2021-02-05 17:19:04.942 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:50816. Player ID assigned: 3. Auth token serial number: jqmkGvzXCPPO/LPj
2021-02-05 17:19:04.992 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-05 17:19:05.001 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-05 17:19:05.274 +09:00 | Connection update   | Networking     | 76561199135400812@steam authenticated from endpoint 182.213.144.167:64526. Player ID assigned: 4. Auth token serial number: toNanv9QaB3sSSB1
2021-02-05 17:19:05.323 +09:00 | Connection update   | Networking     | Nickname of 76561199135400812@steam is now 심심해.
2021-02-05 17:19:05.953 +09:00 | Connection update   | Networking     | 76561199099468755@steam authenticated from endpoint 39.112.32.138:65356. Player ID assigned: 7. Auth token serial number: Htbe2IJo4jBffHmG
2021-02-05 17:19:06.003 +09:00 | Connection update   | Networking     | Nickname of 76561199099468755@steam is now a29899703.
2021-02-05 17:19:06.038 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:51863. Player ID assigned: 5. Auth token serial number: kH7iDO5NJaRyayvL
2021-02-05 17:19:06.080 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 17:19:06.089 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 17:19:07.018 +09:00 | Connection update   | Networking     | 76561199066085465@steam authenticated from endpoint 221.156.224.119:60562. Player ID assigned: 8. Auth token serial number: DaXE/usp6/n3FoMB
2021-02-05 17:19:07.072 +09:00 | Connection update   | Networking     | Nickname of 76561199066085465@steam is now 쵸리.
2021-02-05 17:19:07.393 +09:00 | Connection update   | Networking     | 76561198848548263@steam authenticated from endpoint 180.69.32.163:59772. Player ID assigned: 9. Auth token serial number: vCfUiid15CnA4IYS
2021-02-05 17:19:07.444 +09:00 | Connection update   | Networking     | Nickname of 76561198848548263@steam is now 도전과제....
2021-02-05 17:19:29.658 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-05 17:19:30.668 +09:00 | Game Event          | Class change   | sktws1 (76561198862536750@steam) spawned as Class-D Personnel.
2021-02-05 17:19:30.668 +09:00 | Game Event          | Class change   | a29899703 (76561199099468755@steam) spawned as SCP-173.
2021-02-05 17:19:30.668 +09:00 | Game Event          | Class change   | 심심해 (76561199135400812@steam) spawned as Facility Guard.
2021-02-05 17:19:30.669 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-05 17:19:30.669 +09:00 | Game Event          | Class change   | 메이드 (ESP사용중)(어그 (76561198979297897@steam) spawned as Scientist.
2021-02-05 17:19:30.669 +09:00 | Game Event          | Class change   | 쵸리 (76561199066085465@steam) spawned as Facility Guard.
2021-02-05 17:19:30.669 +09:00 | Game Event          | Class change   | 눈사람 (76561198956540241@steam) spawned as Class-D Personnel.
2021-02-05 17:19:30.669 +09:00 | Game Event          | Class change   | 도전과제... (76561198848548263@steam) spawned as SCP-079.
2021-02-05 17:19:30.672 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-05 17:19:30.709 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp173 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | Scp079 | 
2021-02-05 17:19:59.796 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 1) on 3. players.
2021-02-05 17:20:02.440 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 1) on 2. players.
2021-02-05 17:20:03.853 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 1) on 5. players.
2021-02-05 17:20:22.902 +09:00 | Kill                | Class change   | 메이드 (ESP사용중)(어그 (76561198979297897@steam) playing as Scientist has been killed by 눈사람 (76561198956540241@steam) using Com15 playing as Class-D Personnel.
2021-02-05 17:21:13.286 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by DISCONNECT using WALL.
2021-02-05 17:21:13.293 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
2021-02-05 17:21:16.712 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:62481.
2021-02-05 17:21:21.173 +09:00 | Kill                | Class change   | 메이드 (ESP사용중)(어그 (76561198979297897@steam) playing as Class-D Personnel has been killed by DISCONNECT using WALL.
2021-02-05 17:21:21.175 +09:00 | Connection update   | Networking     | 메이드 (ESP사용중)(어그 76561198979297897@steam disconnected from IP address 125.128.133.88. Last class: Spectator (Spectator)
2021-02-05 17:21:24.910 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-05 17:21:24.963 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:62481. Player ID assigned: 10. Auth token serial number: 2dpD3GfX8d0ja6ZA
2021-02-05 17:21:24.979 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 17:21:24.983 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 17:21:30.217 +09:00 | Connection update   | Networking     | 76561198979297897@steam preauthenticated from endpoint 125.128.133.88:57574.
2021-02-05 17:21:37.523 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-05 17:21:37.664 +09:00 | Connection update   | Networking     | 76561198979297897@steam authenticated from endpoint 125.128.133.88:57574. Player ID assigned: 11. Auth token serial number: CpOvMdqu1kBmXXc1
2021-02-05 17:21:37.698 +09:00 | Connection update   | Networking     | Nickname of 76561198979297897@steam is now 메이드 (ESP사용중)(어그.
2021-02-05 17:21:42.902 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 1) on 10. players.
2021-02-05 17:21:43.878 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the god command (new status: 1) on 10. players.
2021-02-05 17:21:44.667 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the bypass mode command (new status: 1) on 10. players.
2021-02-05 17:21:45.435 +09:00 | Kill                | Class change   | sktws1 (76561198862536750@steam) playing as Class-D Personnel has been killed by a29899703 (76561199099468755@steam) using SCP-173 playing as SCP-173.
2021-02-05 17:23:51.344 +09:00 | Kill                | Class change   | 심심해 (76561199135400812@steam) playing as Facility Guard has been killed by a29899703 (76561199099468755@steam) using SCP-173 playing as SCP-173.
2021-02-05 17:23:51.363 +09:00 | Kill                | Class change   | 쵸리 (76561199066085465@steam) playing as Facility Guard has been killed by a29899703 (76561199099468755@steam) using SCP-173 playing as SCP-173.
2021-02-05 17:24:19.126 +09:00 | Connection update   | Networking     | 쵸리 76561199066085465@steam disconnected from IP address 221.156.224.119. Last class: Spectator (Spectator)
2021-02-05 17:25:22.665 +09:00 | Game Event          | Class change   | Player sktws1 (76561198862536750@steam) respawned as ChaosInsurgency.
2021-02-05 17:25:22.669 +09:00 | Game Event          | Class change   | Player 메이드 (ESP사용중)(어그 (76561198979297897@steam) respawned as ChaosInsurgency.
2021-02-05 17:25:22.673 +09:00 | Game Event          | Class change   | Player 심심해 (76561199135400812@steam) respawned as ChaosInsurgency.
2021-02-05 17:25:22.673 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 3 players as ChaosInsurgency!
2021-02-05 17:26:14.712 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on  players.
2021-02-05 17:27:01.611 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on 10. players.
2021-02-05 17:27:01.745 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on 10. players.
2021-02-05 17:27:01.864 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on 10. players.
2021-02-05 17:27:02.032 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on 10. players.
2021-02-05 17:27:02.166 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the overwatch command (new status: 0) on 10. players.
2021-02-05 17:28:13.136 +09:00 | Game Event          | Logger         | Player sktws1 (76561198862536750@steam) threw a frag grenade.
2021-02-05 17:28:17.860 +09:00 | Game Event          | Logger         | Player sktws1 (76561198862536750@steam)'s frag grenade exploded.
