2021-02-06 12:07:57.881 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 12:08:02.789 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:49244.
2021-02-06 12:08:02.802 +09:00 | Connection update   | Networking     | 76561198844062357@steam preauthenticated from endpoint 59.25.248.81:64207.
2021-02-06 12:08:02.868 +09:00 | Connection update   | Networking     | 76561198951918211@steam preauthenticated from endpoint 123.215.152.252:64898.
2021-02-06 12:08:02.907 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52469.
2021-02-06 12:08:02.999 +09:00 | Connection update   | Networking     | 76561198986020648@steam preauthenticated from endpoint 211.54.184.115:51350.
2021-02-06 12:08:03.028 +09:00 | Connection update   | Networking     | 76561198811600848@steam preauthenticated from endpoint 221.144.9.41:56754.
2021-02-06 12:08:03.062 +09:00 | Connection update   | Networking     | 76561198863862176@steam preauthenticated from endpoint 116.123.184.244:52475.
2021-02-06 12:08:03.093 +09:00 | Connection update   | Networking     | 76561198962514143@steam preauthenticated from endpoint 182.222.170.214:65134.
2021-02-06 12:08:03.137 +09:00 | Connection update   | Networking     | 76561199058256631@steam preauthenticated from endpoint 222.102.99.142:63469.
2021-02-06 12:08:03.223 +09:00 | Connection update   | Networking     | 76561199089343725@steam preauthenticated from endpoint 124.57.67.234:56961.
2021-02-06 12:08:03.230 +09:00 | Connection update   | Networking     | 76561199119214358@steam preauthenticated from endpoint 61.47.196.73:11533.
2021-02-06 12:08:09.525 +09:00 | Connection update   | Networking     | 76561198986042822@steam authenticated from endpoint 59.22.246.228:49244. Player ID assigned: 2. Auth token serial number: mfEIa1I8AI1jZHF1
2021-02-06 12:08:09.604 +09:00 | Connection update   | Networking     | Nickname of 76561198986042822@steam is now POMXC.
2021-02-06 12:08:10.885 +09:00 | Connection update   | Networking     | 76561198811600848@steam authenticated from endpoint 221.144.9.41:56754. Player ID assigned: 7. Auth token serial number: orrxOfxyq/CKL5Sx
2021-02-06 12:08:10.933 +09:00 | Connection update   | Networking     | Nickname of 76561198811600848@steam is now leehs530.
2021-02-06 12:08:10.969 +09:00 | Connection update   | Networking     | 76561198951918211@steam authenticated from endpoint 123.215.152.252:64898. Player ID assigned: 3. Auth token serial number: aQLPiSAZ0qHsYKUU
2021-02-06 12:08:11.012 +09:00 | Connection update   | Networking     | Nickname of 76561198951918211@steam is now 한글DCDC.
2021-02-06 12:08:11.013 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 123.215.152.252 sent Do Not Track signal.
2021-02-06 12:08:11.058 +09:00 | Connection update   | Networking     | 76561198863862176@steam authenticated from endpoint 116.123.184.244:52475. Player ID assigned: 4. Auth token serial number: IoVIi6CPKgVoGbxp
2021-02-06 12:08:11.094 +09:00 | Connection update   | Networking     | Nickname of 76561198863862176@steam is now junming0301.
2021-02-06 12:08:11.779 +09:00 | Connection update   | Networking     | 76561198844062357@steam authenticated from endpoint 59.25.248.81:64207. Player ID assigned: 8. Auth token serial number: MdBPe/uCB43L035H
2021-02-06 12:08:11.825 +09:00 | Connection update   | Networking     | Nickname of 76561198844062357@steam is now SK 텔레콤.
2021-02-06 12:08:11.911 +09:00 | Connection update   | Networking     | 76561198986020648@steam authenticated from endpoint 211.54.184.115:51350. Player ID assigned: 9. Auth token serial number: 4jpFA1y0TUUZ1CMc
2021-02-06 12:08:11.960 +09:00 | Connection update   | Networking     | Nickname of 76561198986020648@steam is now lsj99661450.
2021-02-06 12:08:11.993 +09:00 | Connection update   | Networking     | 76561198962514143@steam authenticated from endpoint 182.222.170.214:65134. Player ID assigned: 6. Auth token serial number: dTf0P/IuIiMweKEy
2021-02-06 12:08:12.027 +09:00 | Connection update   | Networking     | Nickname of 76561198962514143@steam is now 총먹은 또수.
2021-02-06 12:08:12.076 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:52469. Player ID assigned: 5. Auth token serial number: gYShJ7YpZafSCLrZ
2021-02-06 12:08:12.106 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 12:08:12.113 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 12:08:12.616 +09:00 | Connection update   | Networking     | 76561199058256631@steam authenticated from endpoint 222.102.99.142:63469. Player ID assigned: 11. Auth token serial number: 6CibgqUJI7eavh6Y
2021-02-06 12:08:12.668 +09:00 | Connection update   | Networking     | Nickname of 76561199058256631@steam is now 임정민.
