2021-02-07 19:50:27.680 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 19:50:38.242 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:53428.
2021-02-07 19:50:38.746 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:59540.
2021-02-07 19:50:38.781 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:56709.
2021-02-07 19:50:39.574 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:56361.
2021-02-07 19:50:46.567 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:53428. Player ID assigned: 2. Auth token serial number: 4xa1E/qmZWEVCKGh
2021-02-07 19:50:46.599 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-07 19:50:46.602 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-07 19:50:49.195 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:56709. Player ID assigned: 3. Auth token serial number: bX/BViVsSEVX/56D
2021-02-07 19:50:49.268 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-07 19:50:50.622 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:56361. Player ID assigned: 4. Auth token serial number: BLKHz9AVbT8atydS
2021-02-07 19:50:50.652 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 19:50:50.656 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 19:50:54.359 +09:00 | Connection update   | Networking     | 76561199104262415@steam authenticated from endpoint 182.209.41.17:59540. Player ID assigned: 5. Auth token serial number: D5KbDXtwgBBAl80S
