2021-02-09 21:44:26.854 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 21:44:42.185 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:56180.
2021-02-09 21:44:42.368 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:62433.
2021-02-09 21:44:42.426 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:50131.
2021-02-09 21:44:42.553 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:53702.
2021-02-09 21:44:48.989 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:56180. Player ID assigned: 2. Auth token serial number: ASDNOoJ5BqpBJA7B
2021-02-09 21:44:49.038 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now Mini 049.
2021-02-09 21:44:49.041 +09:00 | Connection update   | Permissions    | Mini 049 (76561198956540241@steam) has been assigned to group 고위 관리자.
2021-02-09 21:44:50.372 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:53702. Player ID assigned: 3. Auth token serial number: Uwln2qSsPdhXsj0u
2021-02-09 21:44:50.431 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하냥.
2021-02-09 21:44:50.436 +09:00 | Connection update   | Permissions    | 하냥 (76561199112849985@steam) has been assigned to group 서버2인자(관리자).
2021-02-09 21:44:50.603 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:50131. Player ID assigned: 4. Auth token serial number: 4GxMdAb6R283nzsE
2021-02-09 21:44:50.651 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-09 21:44:50.656 +09:00 | Connection update   | Permissions    | Science Yasuo (76561198392832602@steam) has been assigned to group 과학자.
2021-02-09 21:44:51.955 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:62433. Player ID assigned: 5. Auth token serial number: YpoXykFrfHDmlI/m
2021-02-09 21:44:51.986 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 21:44:51.989 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 21:45:13.526 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-09 21:45:14.534 +09:00 | Game Event          | Class change   | 하냥 (76561199112849985@steam) spawned as Class-D Personnel.
2021-02-09 21:45:14.535 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as SCP-173.
2021-02-09 21:45:14.535 +09:00 | Game Event          | Class change   | Mini 049 (76561198956540241@steam) spawned as Facility Guard.
2021-02-09 21:45:14.535 +09:00 | Game Event          | Class change   | Science Yasuo (76561198392832602@steam) spawned as Class-D Personnel.
2021-02-09 21:45:14.538 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-09 21:45:14.556 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp173 | FacilityGuard | ClassD | 
2021-02-09 21:45:19.824 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the god command (new status: 1) on 3. players.
2021-02-09 21:45:20.468 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the noclip command (new status: enable) on 3. players.
2021-02-09 21:45:22.958 +09:00 | Remote Admin        | Class change   | 하냥 (76561199112849985@steam) ran the forceclass command (ID: 14 - Tutorial) on 3. players.
2021-02-09 21:45:26.730 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the goto command on 2 players.
2021-02-09 21:46:11.467 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the bring command on 5. players.
2021-02-09 21:46:13.052 +09:00 | Game Event          | Logger         | Player Mini 049 (76561198956540241@steam) threw a flash grenade.
2021-02-09 21:46:16.047 +09:00 | Game Event          | Logger         | Player Mini 049 (76561198956540241@steam)'s flash grenade exploded.
2021-02-09 21:46:42.640 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 0 - SCP-173) on 5. players.
2021-02-09 21:46:50.809 +09:00 | Remote Admin        | Class change   | 하냥 (76561199112849985@steam) ran the forceclass command (ID: 1 - Class-D Personnel) on 3. players.
2021-02-09 21:46:59.587 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the god command (new status: 0) on 3. players.
2021-02-09 21:47:00.261 +09:00 | Remote Admin        | Administrative | 하냥 (76561199112849985@steam) ran the noclip command (new status: disable) on 3. players.
2021-02-09 21:47:46.258 +09:00 | Kill                | Class change   | Mini 049 (76561198956540241@steam) playing as Facility Guard has been killed by 27003210-b03c-415a-a17b-6fee9ff975bd using TESLA.
2021-02-09 21:48:01.861 +09:00 | Remote Admin        | Class change   | Mini 049 (76561198956540241@steam) ran the forceclass command (ID: 14 - Tutorial) on 2. players.
2021-02-09 21:49:00.431 +09:00 | Kill                | Class change   | Science Yasuo (76561198392832602@steam) playing as Class-D Personnel has been killed by Goldmilk777 (76561198254130933@steam) using SCP-173 playing as SCP-173.
2021-02-09 21:49:06.561 +09:00 | Kill                | Class change   | 하냥 (76561199112849985@steam) playing as Class-D Personnel has been killed by Goldmilk777 (76561198254130933@steam) using SCP-173 playing as SCP-173.
2021-02-09 21:49:06.622 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 1 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 1
2021-02-09 21:49:18.655 +09:00 | Connection update   | Networking     | 하냥 76561199112849985@steam disconnected from IP address 211.187.127.126. Last class: Spectator (Spectator)
2021-02-09 21:49:18.673 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Scp173 (SCP-173)
2021-02-09 21:49:18.676 +09:00 | Connection update   | Networking     | Science Yasuo 76561198392832602@steam disconnected from IP address 124.153.148.198. Last class: Scp173 (SCP-173)
