2021-02-06 18:42:04.127 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 18:42:23.637 +09:00 | Connection update   | Networking     | 76561199090360759@steam preauthenticated from endpoint 118.220.84.168:62969.
2021-02-06 18:42:23.702 +09:00 | Connection update   | Networking     | 76561199070531434@steam preauthenticated from endpoint 121.147.228.219:57783.
2021-02-06 18:42:23.785 +09:00 | Connection update   | Networking     | 76561199134469557@steam preauthenticated from endpoint 111.91.153.136:62151.
2021-02-06 18:42:23.919 +09:00 | Connection update   | Networking     | 76561198837915487@steam preauthenticated from endpoint 222.238.188.42:56953.
2021-02-06 18:42:23.937 +09:00 | Connection update   | Networking     | 76561199066085465@steam preauthenticated from endpoint 221.156.224.119:57198.
2021-02-06 18:42:24.033 +09:00 | Connection update   | Networking     | 76561198001566801@steam preauthenticated from endpoint 49.168.214.23:51713.
2021-02-06 18:42:24.050 +09:00 | Connection update   | Networking     | 76561198831839567@steam preauthenticated from endpoint 1.226.154.4:54013.
2021-02-06 18:42:24.250 +09:00 | Connection update   | Networking     | 76561198974821365@steam preauthenticated from endpoint 125.187.37.226:55277.
2021-02-06 18:42:24.339 +09:00 | Connection update   | Networking     | 76561199135964348@steam preauthenticated from endpoint 222.234.53.125:51778.
2021-02-06 18:42:24.356 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:55511.
2021-02-06 18:42:24.451 +09:00 | Connection update   | Networking     | 76561199062608815@steam preauthenticated from endpoint 220.65.74.69:65211.
2021-02-06 18:42:24.551 +09:00 | Connection update   | Networking     | 76561198027979258@steam preauthenticated from endpoint 125.133.2.123:54187.
2021-02-06 18:42:25.191 +09:00 | Connection update   | Networking     | 76561199031327219@steam preauthenticated from endpoint 182.229.180.107:59592.
2021-02-06 18:42:30.158 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by DISCONNECT using WALL.
2021-02-06 18:42:30.159 +09:00 | Connection update   | Networking     | (null) (no ID) disconnected from IP address 121.147.228.219. Last class: None (NOT SPAWNED)
2021-02-06 18:42:31.166 +09:00 | Connection update   | Networking     | 76561199134469557@steam authenticated from endpoint 111.91.153.136:62151. Player ID assigned: 4. Auth token serial number: UkhcrOmIVfMUI0fC
2021-02-06 18:42:32.165 +09:00 | Connection update   | Networking     | Nickname of 76561199134469557@steam is now scp9935.
2021-02-06 18:42:32.171 +09:00 | Connection update   | Networking     | 76561199090360759@steam authenticated from endpoint 118.220.84.168:62969. Player ID assigned: 2. Auth token serial number: MN1vZ2F4I9hLOxUG
2021-02-06 18:42:32.175 +09:00 | Connection update   | Networking     | 76561198831839567@steam authenticated from endpoint 1.226.154.4:54013. Player ID assigned: 5. Auth token serial number: q6DYtNsJ7m7/pPeQ
2021-02-06 18:42:32.179 +09:00 | Connection update   | Networking     | 76561198001566801@steam authenticated from endpoint 49.168.214.23:51713. Player ID assigned: 6. Auth token serial number: RiWJ0B/R0lPjOokW
2021-02-06 18:42:32.182 +09:00 | Connection update   | Networking     | 76561198837915487@steam authenticated from endpoint 222.238.188.42:56953. Player ID assigned: 8. Auth token serial number: 2Sjg5QA6UabAyj3C
2021-02-06 18:42:33.168 +09:00 | Connection update   | Networking     | Nickname of 76561198001566801@steam is now MYIL.
2021-02-06 18:42:33.180 +09:00 | Connection update   | Networking     | Nickname of 76561199090360759@steam is now O5인원.
2021-02-06 18:42:33.196 +09:00 | Connection update   | Networking     | Nickname of 76561198831839567@steam is now 레서판다.
2021-02-06 18:42:33.202 +09:00 | Connection update   | Networking     | Nickname of 76561198837915487@steam is now BerryV.
2021-02-06 18:42:33.208 +09:00 | Connection update   | Networking     | 76561199066085465@steam authenticated from endpoint 221.156.224.119:57198. Player ID assigned: 7. Auth token serial number: Q9X9w803CeP6KGu9
2021-02-06 18:42:34.196 +09:00 | Connection update   | Networking     | Nickname of 76561199066085465@steam is now 쵸리.
