2021-02-07 20:12:35.779 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 20:12:55.040 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:61634.
2021-02-07 20:12:55.711 +09:00 | Connection update   | Networking     | 76561198105291117@steam preauthenticated from endpoint 115.89.226.223:64630.
2021-02-07 20:12:55.726 +09:00 | Connection update   | Networking     | 76561198951918211@steam preauthenticated from endpoint 123.215.152.252:56768.
2021-02-07 20:12:55.731 +09:00 | Connection update   | Networking     | 76561199077095483@steam preauthenticated from endpoint 182.225.202.84:50790.
2021-02-07 20:12:55.997 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:62265.
2021-02-07 20:12:57.699 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:65047.
2021-02-07 20:13:02.627 +09:00 | Connection update   | Networking     | 76561198951918211@steam authenticated from endpoint 123.215.152.252:56768. Player ID assigned: 4. Auth token serial number: DxXvzaGYYFSyfg4j
2021-02-07 20:13:02.644 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:61634. Player ID assigned: 3. Auth token serial number: 7zW5xHJWRamyyhT6
2021-02-07 20:13:02.679 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 20:13:02.683 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 20:13:02.686 +09:00 | Connection update   | Networking     | Nickname of 76561198951918211@steam is now 헬리곱터.
2021-02-07 20:13:02.686 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 123.215.152.252 sent Do Not Track signal.
2021-02-07 20:13:03.474 +09:00 | Connection update   | Networking     | 76561198105291117@steam authenticated from endpoint 115.89.226.223:64630. Player ID assigned: 5. Auth token serial number: VCXXYEAa1rmHG6O2
2021-02-07 20:13:03.542 +09:00 | Connection update   | Networking     | Nickname of 76561198105291117@steam is now AAAAAA.
2021-02-07 20:13:03.543 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 115.89.226.223 sent Do Not Track signal.
2021-02-07 20:13:03.617 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:62265. Player ID assigned: 6. Auth token serial number: EVP68uuFTxm6i5K2
2021-02-07 20:13:03.679 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-07 20:13:03.682 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-07 20:13:04.186 +09:00 | Connection update   | Networking     | 76561199077095483@steam authenticated from endpoint 182.225.202.84:50790. Player ID assigned: 7. Auth token serial number: /Q5f6CxHg7n9VWE8
2021-02-07 20:13:04.219 +09:00 | Connection update   | Networking     | Nickname of 76561199077095483@steam is now 혼돈의 절대자.
2021-02-07 20:13:09.949 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:65047. Player ID assigned: 8. Auth token serial number: lKrfRXDml1iwnvKI
2021-02-07 20:13:10.015 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-07 20:13:10.019 +09:00 | Connection update   | Permissions    | 반란 Восстание (76561199074813952@steam) has been assigned to group ADMIN.
2021-02-07 20:13:25.944 +09:00 | Connection update   | Networking     | (null) (no ID) disconnected from IP address 182.209.41.17. Last class: None (NOT SPAWNED)
2021-02-07 20:13:28.072 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 20:13:29.080 +09:00 | Game Event          | Class change   | 헬리곱터 (76561198951918211@steam) spawned as Class-D Personnel.
2021-02-07 20:13:29.080 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as SCP-939-53.
2021-02-07 20:13:29.080 +09:00 | Game Event          | Class change   | 반란 Восстание (76561199074813952@steam) spawned as Facility Guard.
2021-02-07 20:13:29.081 +09:00 | Game Event          | Class change   | AAAAAA (76561198105291117@steam) spawned as Class-D Personnel.
2021-02-07 20:13:29.081 +09:00 | Game Event          | Class change   | 눈사람 (76561198956540241@steam) spawned as Scientist.
2021-02-07 20:13:29.081 +09:00 | Game Event          | Class change   | 혼돈의 절대자 (76561199077095483@steam) spawned as Facility Guard.
2021-02-07 20:13:29.083 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 20:13:29.110 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93953 | FacilityGuard | ClassD | Scientist | FacilityGuard | 
2021-02-07 20:13:36.381 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 16 - SCP-939-53) on 8. players.
2021-02-07 20:13:39.504 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 14 - Tutorial) on 3. players.
2021-02-07 20:13:50.977 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the god command (new status: 1) on 3. players.
2021-02-07 20:13:50.994 +09:00 | Connection update   | Networking     | 76561198154529093@steam preauthenticated from endpoint 175.211.161.110:58404.
2021-02-07 20:13:51.600 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the bypass mode command (new status: 1) on 3. players.
2021-02-07 20:13:53.149 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the noclip command (new status: enable) on 3. players.
2021-02-07 20:13:56.749 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the bring command on 3. players.
2021-02-07 20:13:58.281 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the bring command on 3. players.
2021-02-07 20:13:58.870 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the bring command on 3. players.
2021-02-07 20:14:01.665 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 20:14:01.943 +09:00 | Connection update   | Networking     | 76561198154529093@steam authenticated from endpoint 175.211.161.110:58404. Player ID assigned: 9. Auth token serial number: 1mWNgPFVUCYwqBjd
2021-02-07 20:14:01.975 +09:00 | Connection update   | Networking     | Nickname of 76561198154529093@steam is now 에녹.
2021-02-07 20:14:15.739 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:54613.
2021-02-07 20:14:22.023 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the noclip command (new status: enable) on 6. players.
2021-02-07 20:14:22.844 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the noclip command (new status: enable) on 6. players.
2021-02-07 20:14:33.911 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the noclip command (new status: disable) on 6. players.
2021-02-07 20:14:34.046 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the noclip command (new status: disable) on 6. players.
2021-02-07 20:14:34.213 +09:00 | Remote Admin        | Administrative | 눈사람 (76561198956540241@steam) ran the noclip command (new status: disable) on 6. players.
2021-02-07 20:14:35.905 +09:00 | Connection update   | Networking     | 에녹 76561198154529093@steam disconnected from IP address 175.211.161.110. Last class: Spectator (Spectator)
2021-02-07 20:14:37.316 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 20:14:38.045 +09:00 | Connection update   | Networking     | 76561199104262415@steam authenticated from endpoint 182.209.41.17:54613. Player ID assigned: 10. Auth token serial number: 9um9RaDK9jkxdqxb
2021-02-07 20:14:38.092 +09:00 | Connection update   | Networking     | Nickname of 76561199104262415@steam is now 콩순이 남편.
2021-02-07 20:14:38.092 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 182.209.41.17 sent Do Not Track signal.
2021-02-07 20:14:46.556 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the bypass mode command (new status: 0) on 3. players.
2021-02-07 20:14:47.473 +09:00 | Game Event          | Logger         | Player 혼돈의 절대자 (76561199077095483@steam) threw a flash grenade.
