2021-02-09 13:36:54.264 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-09 13:37:07.090 +09:00 | Connection update   | Networking     | 76561199074547285@steam preauthenticated from endpoint 211.244.160.34:64562.
2021-02-09 13:37:07.117 +09:00 | Connection update   | Networking     | 76561198430198314@steam preauthenticated from endpoint 118.222.214.60:50158.
2021-02-09 13:37:07.150 +09:00 | Connection update   | Networking     | 76561199071968537@steam preauthenticated from endpoint 116.46.185.49:61731.
2021-02-09 13:37:07.218 +09:00 | Connection update   | Networking     | 76561199107438179@steam preauthenticated from endpoint 112.148.61.24:57322.
2021-02-09 13:37:07.233 +09:00 | Connection update   | Networking     | 76561198302056601@steam preauthenticated from endpoint 61.81.82.180:56611.
2021-02-09 13:37:07.252 +09:00 | Connection update   | Networking     | 76561199112849985@steam preauthenticated from endpoint 211.187.127.126:50986.
2021-02-09 13:37:07.255 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:55541.
2021-02-09 13:37:07.368 +09:00 | Connection update   | Networking     | 76561198863862176@steam preauthenticated from endpoint 116.123.184.244:61952.
2021-02-09 13:37:07.387 +09:00 | Connection update   | Networking     | 76561199101747881@steam preauthenticated from endpoint 1.251.222.125:52115.
2021-02-09 13:37:07.469 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:60795.
2021-02-09 13:37:07.485 +09:00 | Connection update   | Networking     | 76561199004716937@steam preauthenticated from endpoint 124.56.114.81:60594.
2021-02-09 13:37:07.612 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:53602.
2021-02-09 13:37:07.678 +09:00 | Connection update   | Networking     | 76561198811674532@steam preauthenticated from endpoint 183.96.65.223:56851.
2021-02-09 13:37:07.726 +09:00 | Connection update   | Networking     | 76561199070334728@steam preauthenticated from endpoint 112.159.59.212:64556.
2021-02-09 13:37:07.791 +09:00 | Connection update   | Networking     | 76561199062608815@steam preauthenticated from endpoint 220.65.74.69:63083.
2021-02-09 13:37:14.278 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:55541. Player ID assigned: 2. Auth token serial number: 5eT2thxfOdFVuhEl
2021-02-09 13:37:14.312 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-09 13:37:14.993 +09:00 | Connection update   | Networking     | 76561198863862176@steam authenticated from endpoint 116.123.184.244:61952. Player ID assigned: 4. Auth token serial number: wKMyijRBTosol414
2021-02-09 13:37:15.028 +09:00 | Connection update   | Networking     | 76561199101747881@steam authenticated from endpoint 1.251.222.125:52115. Player ID assigned: 5. Auth token serial number: X2T1DkHp9p4IcY48
2021-02-09 13:37:15.042 +09:00 | Connection update   | Networking     | Nickname of 76561198863862176@steam is now junming0301.
2021-02-09 13:37:15.073 +09:00 | Connection update   | Networking     | Nickname of 76561199101747881@steam is now 돈없는스타.
2021-02-09 13:37:15.073 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 1.251.222.125 sent Do Not Track signal.
2021-02-09 13:37:15.155 +09:00 | Connection update   | Networking     | 76561199112849985@steam authenticated from endpoint 211.187.127.126:50986. Player ID assigned: 3. Auth token serial number: T/JtPBp0sGy7g9yL
2021-02-09 13:37:15.202 +09:00 | Connection update   | Networking     | Nickname of 76561199112849985@steam is now 하고찡.
2021-02-09 13:37:15.204 +09:00 | Connection update   | Permissions    | 하고찡 (76561199112849985@steam) has been assigned to group 관리자.
2021-02-09 13:37:15.309 +09:00 | Connection update   | Networking     | 76561199107438179@steam authenticated from endpoint 112.148.61.24:57322. Player ID assigned: 6. Auth token serial number: uCyZJ4xWCDvz57cJ
2021-02-09 13:37:15.314 +09:00 | Connection update   | Networking     | 76561198857629393@steam authenticated from endpoint 221.141.217.143:60795. Player ID assigned: 8. Auth token serial number: Epfa6rzNfrQC1aY5
2021-02-09 13:37:15.364 +09:00 | Connection update   | Networking     | Nickname of 76561199107438179@steam is now 세포까지카오스.
2021-02-09 13:37:15.377 +09:00 | Connection update   | Networking     | Nickname of 76561198857629393@steam is now 크리.
2021-02-09 13:37:15.379 +09:00 | Connection update   | Permissions    | 크리 (76561198857629393@steam) has been assigned to group 관리자.
2021-02-09 13:37:15.659 +09:00 | Connection update   | Networking     | 76561199074547285@steam authenticated from endpoint 211.244.160.34:64562. Player ID assigned: 9. Auth token serial number: /D5k9nNEeukmRhZR
2021-02-09 13:37:15.693 +09:00 | Connection update   | Networking     | Nickname of 76561199074547285@steam is now 한국인입니다..
2021-02-09 13:37:15.778 +09:00 | Connection update   | Networking     | 76561199004716937@steam authenticated from endpoint 124.56.114.81:60594. Player ID assigned: 10. Auth token serial number: 2SNI6h2UTlg5m2Dt
2021-02-09 13:37:15.788 +09:00 | Connection update   | Networking     | 76561199071968537@steam authenticated from endpoint 116.46.185.49:61731. Player ID assigned: 7. Auth token serial number: v3QhHSouDWuM3tNd
2021-02-09 13:37:15.814 +09:00 | Connection update   | Networking     | Nickname of 76561199004716937@steam is now 가드는 더러워.
2021-02-09 13:37:15.843 +09:00 | Connection update   | Networking     | Nickname of 76561199071968537@steam is now (korea )D-1269.
2021-02-09 13:37:16.047 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:53602. Player ID assigned: 12. Auth token serial number: dG4Iy9hzKzhFDB5S
2021-02-09 13:37:16.098 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 13:37:16.100 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 13:37:16.355 +09:00 | Connection update   | Networking     | 76561199070334728@steam authenticated from endpoint 112.159.59.212:64556. Player ID assigned: 11. Auth token serial number: wq3myPe2v7/OvMS0
2021-02-09 13:37:16.389 +09:00 | Connection update   | Networking     | Nickname of 76561199070334728@steam is now 코아류.
2021-02-09 13:37:16.740 +09:00 | Connection update   | Networking     | 76561198430198314@steam authenticated from endpoint 118.222.214.60:50158. Player ID assigned: 16. Auth token serial number: P7p43pampxZxcd/8
2021-02-09 13:37:16.791 +09:00 | Connection update   | Networking     | Nickname of 76561198430198314@steam is now oytttttt.
2021-02-09 13:37:16.975 +09:00 | Connection update   | Networking     | 76561198302056601@steam authenticated from endpoint 61.81.82.180:56611. Player ID assigned: 13. Auth token serial number: aleiYpd0YlJSkHYe
2021-02-09 13:37:17.025 +09:00 | Connection update   | Networking     | Nickname of 76561198302056601@steam is now 아니 잠깐만.......
2021-02-09 13:37:17.271 +09:00 | Connection update   | Networking     | 76561198811674532@steam authenticated from endpoint 183.96.65.223:56851. Player ID assigned: 14. Auth token serial number: VmOZZnnGhtJV0fyA
2021-02-09 13:37:17.321 +09:00 | Connection update   | Networking     | Nickname of 76561198811674532@steam is now stubpy909.
2021-02-09 13:37:18.054 +09:00 | Connection update   | Networking     | 76561199062608815@steam authenticated from endpoint 220.65.74.69:63083. Player ID assigned: 15. Auth token serial number: OG/b2va8wXRKD4hq
2021-02-09 13:37:18.088 +09:00 | Connection update   | Networking     | Nickname of 76561199062608815@steam is now fzlxlcldo047216.
2021-02-09 13:37:18.088 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 220.65.74.69 sent Do Not Track signal.
2021-02-09 13:37:30.057 +09:00 | Connection update   | Networking     | 크리 76561198857629393@steam disconnected from IP address 221.141.217.143. Last class: Scp93953 (SCP-939-53)
2021-02-09 13:37:39.568 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | junming0301 (76561198863862176@steam) spawned as SCP-939-89.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | fzlxlcldo047216 (76561199062608815@steam) spawned as Facility Guard.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | 세포까지카오스 (76561199107438179@steam) spawned as Class-D Personnel.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | 아니 잠깐만...... (76561198302056601@steam) spawned as Scientist.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | oytttttt (76561198430198314@steam) spawned as Facility Guard.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | (korea )D-1269 (76561199071968537@steam) spawned as Class-D Personnel.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | 가드는 더러워 (76561199004716937@steam) spawned as SCP-079.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | 한국인입니다. (76561199074547285@steam) spawned as Scientist.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | stubpy909 (76561198811674532@steam) spawned as Facility Guard.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | 돈없는스타 (76561199101747881@steam) spawned as Class-D Personnel.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | DSJ154 (76561199049341214@steam) spawned as Class-D Personnel.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | 하고찡 (76561199112849985@steam) spawned as Facility Guard.
2021-02-09 13:37:40.580 +09:00 | Game Event          | Class change   | 코아류 (76561199070334728@steam) spawned as Class-D Personnel.
2021-02-09 13:37:40.583 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-09 13:37:40.644 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93989 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | Scp079 | Scientist | FacilityGuard | ClassD | ClassD | FacilityGuard | ClassD | 
2021-02-09 13:38:04.179 +09:00 | Connection update   | Networking     | 76561199111942612@steam preauthenticated from endpoint 118.223.179.163:51042.
2021-02-09 13:38:20.865 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:38:20.970 +09:00 | Connection update   | Networking     | 76561199111942612@steam authenticated from endpoint 118.223.179.163:51042. Player ID assigned: 17. Auth token serial number: TeD2KTqyW5vlSNd3
2021-02-09 13:38:21.021 +09:00 | Connection update   | Networking     | Nickname of 76561199111942612@steam is now SCP-배고파.
2021-02-09 13:38:38.835 +09:00 | Connection update   | Networking     | 76561198795523050@steam preauthenticated from endpoint 59.8.246.97:65142.
2021-02-09 13:38:52.506 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:38:53.512 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:38:53.686 +09:00 | Connection update   | Networking     | 76561198795523050@steam authenticated from endpoint 59.8.246.97:65142. Player ID assigned: 18. Auth token serial number: 1pBqz4VJGjEH6PrA
2021-02-09 13:38:53.738 +09:00 | Connection update   | Networking     | Nickname of 76561198795523050@steam is now 빡겜.
2021-02-09 13:39:13.728 +09:00 | Connection update   | Networking     | 빡겜 76561198795523050@steam disconnected from IP address 59.8.246.97. Last class: Spectator (Spectator)
2021-02-09 13:39:32.601 +09:00 | Game Event          | Logger         | Player 하고찡 (76561199112849985@steam) threw a flash grenade.
2021-02-09 13:39:35.598 +09:00 | Game Event          | Logger         | Player 하고찡 (76561199112849985@steam)'s flash grenade exploded.
2021-02-09 13:39:38.127 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by junming0301 (76561198863862176@steam) using SCP-939 playing as SCP-939-89.
2021-02-09 13:39:43.310 +09:00 | Kill                | Class change   | 하고찡 (76561199112849985@steam) playing as Facility Guard has been killed by junming0301 (76561198863862176@steam) using SCP-939 playing as SCP-939-89.
2021-02-09 13:39:46.481 +09:00 | Connection update   | Networking     | 하고찡 76561199112849985@steam disconnected from IP address 211.187.127.126. Last class: Spectator (Spectator)
2021-02-09 13:42:15.440 +09:00 | Connection update   | Networking     | 76561199070035492@steam preauthenticated from endpoint 218.146.128.138:60482.
2021-02-09 13:42:27.984 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:42:28.765 +09:00 | Connection update   | Networking     | 76561199070035492@steam authenticated from endpoint 218.146.128.138:60482. Player ID assigned: 19. Auth token serial number: aWR2fFLUYe7ak5KW
2021-02-09 13:42:28.816 +09:00 | Connection update   | Networking     | Nickname of 76561199070035492@steam is now 학살자.
2021-02-09 13:42:58.104 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as NtfCommander.
2021-02-09 13:42:58.110 +09:00 | Game Event          | Class change   | Player 학살자 (76561199070035492@steam) respawned as NtfLieutenant.
2021-02-09 13:42:58.116 +09:00 | Game Event          | Class change   | Player SCP-배고파 (76561199111942612@steam) respawned as NtfLieutenant.
2021-02-09 13:42:58.116 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 3 players as NineTailedFox!
2021-02-09 13:43:14.225 +09:00 | Kill                | Class change   | 코아류 (76561199070334728@steam) playing as Class-D Personnel has been killed by 학살자 (76561199070035492@steam) using E11 Standard Rifle playing as Nine-Tailed Fox Lieutenant.
2021-02-09 13:43:23.939 +09:00 | Connection update   | Networking     | 코아류 76561199070334728@steam disconnected from IP address 112.159.59.212. Last class: Spectator (Spectator)
2021-02-09 13:44:00.229 +09:00 | Kill                | Class change   | junming0301 (76561198863862176@steam) playing as SCP-939-89 has been killed by (korea )D-1269 (76561199071968537@steam) using MicroHID playing as Nine-Tailed Fox Cadet.
2021-02-09 13:44:13.220 +09:00 | Game Event          | Logger         | Player 한국인입니다. (76561199074547285@steam) threw a SCP-018 grenade.
2021-02-09 13:44:26.582 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 12 - Nine-Tailed Fox Commander) on 19. players.
2021-02-09 13:44:27.621 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 12 - Nine-Tailed Fox Commander) on 17. players.
2021-02-09 13:44:28.679 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 12 - Nine-Tailed Fox Commander) on 15. players.
2021-02-09 13:44:29.568 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 12 - Nine-Tailed Fox Commander) on 14. players.
2021-02-09 13:44:29.637 +09:00 | Game Event          | Logger         | Player 한국인입니다. (76561199074547285@steam)'s SCP-018 grenade exploded.
2021-02-09 13:44:33.357 +09:00 | Game Event          | Logger         | Player 한국인입니다. (76561199074547285@steam) threw a frag grenade.
2021-02-09 13:44:38.097 +09:00 | Game Event          | Logger         | Player 한국인입니다. (76561199074547285@steam)'s frag grenade exploded.
2021-02-09 13:45:03.236 +09:00 | Kill                | Class change   | 가드는 더러워 (76561199004716937@steam) playing as SCP-079 has been killed by WORLD using RECONTAINMENT.
2021-02-09 13:45:21.613 +09:00 | Game Event          | Warhead        | 돈없는스타 (76561199101747881@steam) set the Alpha Warhead status to True.
2021-02-09 13:45:39.141 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: NtfCommander (Nine-Tailed Fox Commander)
2021-02-09 13:45:41.414 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:58639.
2021-02-09 13:45:50.558 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:45:50.635 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:58639. Player ID assigned: 20. Auth token serial number: rQzwOhtBszFAtO6r
2021-02-09 13:45:50.669 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-09 13:45:50.671 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-09 13:46:26.365 +09:00 | Connection update   | Networking     | 76561199132876859@steam preauthenticated from endpoint 58.235.148.84:52534.
2021-02-09 13:46:38.144 +09:00 | Game Event          | Warhead        | 아니 잠깐만...... (76561198302056601@steam) started the Alpha Warhead detonation.
2021-02-09 13:46:45.203 +09:00 | Game Event          | Logger         | Player stubpy909 (76561198811674532@steam) threw a frag grenade.
2021-02-09 13:46:49.948 +09:00 | Game Event          | Logger         | Player stubpy909 (76561198811674532@steam)'s frag grenade exploded.
2021-02-09 13:46:50.545 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:46:51.523 +09:00 | Connection update   | Networking     | 76561199132876859@steam authenticated from endpoint 58.235.148.84:52534. Player ID assigned: 21. Auth token serial number: yFnBiZ4vFSaSFLGy
2021-02-09 13:46:51.554 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:46:51.567 +09:00 | Connection update   | Networking     | Nickname of 76561199132876859@steam is now pgjin72.
2021-02-09 13:48:14.032 +09:00 | Connection update   | Networking     | 76561198127014725@steam preauthenticated from endpoint 175.123.71.30:64430.
2021-02-09 13:48:19.164 +09:00 | Game Event          | Warhead        | Warhead detonated.
2021-02-09 13:48:19.164 +09:00 | Remote Admin        | Administrative | LCZ decontamination has been disabled by detonation of the Alpha Warhead.
2021-02-09 13:48:27.088 +09:00 | Kill                | Class change   | DSJ154 (76561199049341214@steam) playing as Class-D Personnel has been killed by (korea )D-1269 (76561199071968537@steam) using P90 playing as Nine-Tailed Fox Cadet.
2021-02-09 13:48:27.164 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 0 | Chaos: 0 | Facility Forces: 11 | D escaped percentage: 0 | S escaped percentage: : 2
2021-02-09 13:48:29.385 +09:00 | Game Event          | Logger         | Player junming0301 (76561198863862176@steam) threw a frag grenade.
2021-02-09 13:48:31.750 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-09 13:48:32.123 +09:00 | Connection update   | Networking     | 76561198127014725@steam authenticated from endpoint 175.123.71.30:64430. Player ID assigned: 22. Auth token serial number: DCnjjPMt7e01cGwC
2021-02-09 13:48:32.161 +09:00 | Connection update   | Networking     | Nickname of 76561198127014725@steam is now 콩나물국밥.
2021-02-09 13:48:32.384 +09:00 | Game Event          | Logger         | Player oytttttt (76561198430198314@steam) threw a flash grenade.
2021-02-09 13:48:33.107 +09:00 | Game Event          | Logger         | Player 아니 잠깐만...... (76561198302056601@steam) threw a frag grenade.
2021-02-09 13:48:33.906 +09:00 | Teamkill            | Class change   | oytttttt (76561198430198314@steam) playing as Facility Guard has been killed by junming0301 (76561198863862176@steam) using E11 Standard Rifle playing as Nine-Tailed Fox Commander.
2021-02-09 13:48:34.119 +09:00 | Game Event          | Logger         | Player junming0301 (76561198863862176@steam)'s frag grenade exploded.
2021-02-09 13:48:34.167 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced a server event: FORCE_CI_RESPAWN
