2021-02-07 21:08:42.521 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 21:08:44.603 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:62663.
2021-02-07 21:08:44.633 +09:00 | Connection update   | Networking     | 76561199050299507@steam preauthenticated from endpoint 121.182.143.125:62181.
2021-02-07 21:08:44.752 +09:00 | Connection update   | Networking     | 76561199120350243@steam preauthenticated from endpoint 220.122.243.142:50189.
2021-02-07 21:08:44.772 +09:00 | Connection update   | Networking     | 76561198986042822@steam preauthenticated from endpoint 59.22.246.228:52124.
2021-02-07 21:08:44.800 +09:00 | Connection update   | Networking     | 76561199056968549@steam preauthenticated from endpoint 182.215.37.21:54103.
2021-02-07 21:08:44.816 +09:00 | Connection update   | Networking     | 76561199032118551@steam preauthenticated from endpoint 58.78.248.142:64400.
2021-02-07 21:08:44.820 +09:00 | Connection update   | Networking     | 76561198951918211@steam preauthenticated from endpoint 123.215.152.252:51887.
2021-02-07 21:08:45.041 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:50765.
2021-02-07 21:08:45.046 +09:00 | Connection update   | Networking     | 76561199112011688@steam preauthenticated from endpoint 125.130.124.154:50014.
2021-02-07 21:08:45.194 +09:00 | Connection update   | Networking     | 76561199101158373@steam preauthenticated from endpoint 211.53.244.191:54627.
2021-02-07 21:08:45.530 +09:00 | Connection update   | Networking     | 76561199061720157@steam preauthenticated from endpoint 125.182.253.185:63012.
