2021-02-07 15:26:21.114 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-07 15:26:26.124 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:57840.
2021-02-07 15:26:26.274 +09:00 | Connection update   | Networking     | 76561199058256631@steam preauthenticated from endpoint 222.102.99.142:50657.
2021-02-07 15:26:26.433 +09:00 | Connection update   | Networking     | 76561199078261195@steam preauthenticated from endpoint 121.184.220.94:65053.
2021-02-07 15:26:26.454 +09:00 | Connection update   | Networking     | 76561199105332937@steam preauthenticated from endpoint 211.252.34.215:54909.
2021-02-07 15:26:26.520 +09:00 | Connection update   | Networking     | 76561199122304501@steam preauthenticated from endpoint 1.228.5.194:56831.
2021-02-07 15:26:33.134 +09:00 | Connection update   | Networking     | 76561199078261195@steam authenticated from endpoint 121.184.220.94:65053. Player ID assigned: 2. Auth token serial number: 4by32sRKdnKMB9TI
2021-02-07 15:26:33.183 +09:00 | Connection update   | Networking     | Nickname of 76561199078261195@steam is now 한국사람.
2021-02-07 15:26:33.500 +09:00 | Connection update   | Networking     | 76561199122304501@steam authenticated from endpoint 1.228.5.194:56831. Player ID assigned: 4. Auth token serial number: XZy5daGVUflKl3cx
2021-02-07 15:26:33.551 +09:00 | Connection update   | Networking     | Nickname of 76561199122304501@steam is now scp OOOO.
2021-02-07 15:26:33.569 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:57840. Player ID assigned: 3. Auth token serial number: 5/QBB5YglaLiuCjn
2021-02-07 15:26:33.603 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 15:26:33.608 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 15:26:34.527 +09:00 | Connection update   | Networking     | 76561199058256631@steam authenticated from endpoint 222.102.99.142:50657. Player ID assigned: 5. Auth token serial number: wVwwVZdxSrTa0cWY
2021-02-07 15:26:34.563 +09:00 | Connection update   | Networking     | Nickname of 76561199058256631@steam is now 임정민.
2021-02-07 15:26:36.098 +09:00 | Connection update   | Networking     | 76561199105332937@steam authenticated from endpoint 211.252.34.215:54909. Player ID assigned: 6. Auth token serial number: hwSYlAN54uD6I/5/
2021-02-07 15:26:36.190 +09:00 | Connection update   | Networking     | Nickname of 76561199105332937@steam is now 재단학과 소속 NTF는무능.
2021-02-07 15:26:57.503 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-07 15:26:58.514 +09:00 | Game Event          | Class change   | 재단학과 소속 NTF는무능 (76561199105332937@steam) spawned as Class-D Personnel.
2021-02-07 15:26:58.514 +09:00 | Game Event          | Class change   | scp OOOO (76561199122304501@steam) spawned as SCP-939-89.
2021-02-07 15:26:58.514 +09:00 | Game Event          | Class change   | 한국사람 (76561199078261195@steam) spawned as Facility Guard.
2021-02-07 15:26:58.515 +09:00 | Game Event          | Class change   | 임정민 (76561199058256631@steam) spawned as Class-D Personnel.
2021-02-07 15:26:58.515 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Scientist.
2021-02-07 15:26:58.518 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-07 15:26:58.551 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93989 | FacilityGuard | ClassD | Scientist | 
2021-02-07 15:28:12.590 +09:00 | Connection update   | Networking     | 76561199044409090@steam preauthenticated from endpoint 121.184.27.209:52538.
2021-02-07 15:28:23.897 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:28:24.116 +09:00 | Connection update   | Networking     | 76561199044409090@steam authenticated from endpoint 121.184.27.209:52538. Player ID assigned: 7. Auth token serial number: W5WzGnHN5MPi00QQ
2021-02-07 15:28:24.151 +09:00 | Connection update   | Networking     | Nickname of 76561199044409090@steam is now Benedit.
2021-02-07 15:29:15.348 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Scientist has been killed by scp OOOO (76561199122304501@steam) using SCP-939 playing as SCP-939-89.
2021-02-07 15:30:08.052 +09:00 | Connection update   | Networking     | 76561198448343374@steam preauthenticated from endpoint 182.209.39.31:60165.
2021-02-07 15:30:11.709 +09:00 | Kill                | Class change   | 한국사람 (76561199078261195@steam) playing as Facility Guard has been killed by scp OOOO (76561199122304501@steam) using SCP-939 playing as SCP-939-89.
2021-02-07 15:30:14.130 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:30:15.137 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:30:15.746 +09:00 | Connection update   | Networking     | 76561198448343374@steam authenticated from endpoint 182.209.39.31:60165. Player ID assigned: 8. Auth token serial number: cwJkQNFL9o1aYUGl
2021-02-07 15:30:15.796 +09:00 | Connection update   | Networking     | Nickname of 76561198448343374@steam is now popo990900.
2021-02-07 15:30:30.089 +09:00 | Connection update   | Networking     | popo990900 76561198448343374@steam disconnected from IP address 182.209.39.31. Last class: Spectator (Spectator)
2021-02-07 15:31:07.016 +09:00 | Connection update   | Networking     | 76561199138508923@steam preauthenticated from endpoint 211.184.142.36:64119.
2021-02-07 15:31:14.088 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:31:14.293 +09:00 | Connection update   | Networking     | 76561199138508923@steam authenticated from endpoint 211.184.142.36:64119. Player ID assigned: 9. Auth token serial number: 65rPVm5oao7kYUtr
2021-02-07 15:31:14.344 +09:00 | Connection update   | Networking     | Nickname of 76561199138508923@steam is now SCP 재단 보호.
2021-02-07 15:32:32.786 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as NtfCommander.
2021-02-07 15:32:32.791 +09:00 | Game Event          | Class change   | Player Benedit (76561199044409090@steam) respawned as NtfLieutenant.
2021-02-07 15:32:32.796 +09:00 | Game Event          | Class change   | Player SCP 재단 보호 (76561199138508923@steam) respawned as NtfLieutenant.
2021-02-07 15:32:32.803 +09:00 | Game Event          | Class change   | Player 한국사람 (76561199078261195@steam) respawned as NtfLieutenant.
2021-02-07 15:32:32.803 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 4 players as NineTailedFox!
2021-02-07 15:32:57.031 +09:00 | Kill                | Class change   | 한국사람 (76561199078261195@steam) playing as Nine-Tailed Fox Lieutenant has been killed by DISCONNECT using WALL.
2021-02-07 15:32:57.036 +09:00 | Connection update   | Networking     | 한국사람 76561199078261195@steam disconnected from IP address 121.184.220.94. Last class: Spectator (Spectator)
2021-02-07 15:33:37.560 +09:00 | Kill                | Class change   | 재단학과 소속 NTF는무능 (76561199105332937@steam) playing as Class-D Personnel has been killed by Goldmilk777 (76561198254130933@steam) using E11 Standard Rifle playing as Nine-Tailed Fox Commander.
2021-02-07 15:34:21.274 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Nine-Tailed Fox Commander has been killed by DISCONNECT using WALL.
2021-02-07 15:34:21.276 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
2021-02-07 15:34:24.016 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:56358.
2021-02-07 15:34:32.894 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-07 15:34:33.117 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:56358. Player ID assigned: 10. Auth token serial number: 5UzzfLk281exlZs3
2021-02-07 15:34:33.151 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-07 15:34:33.155 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-07 15:35:05.456 +09:00 | Kill                | Class change   | SCP 재단 보호 (76561199138508923@steam) playing as Nine-Tailed Fox Lieutenant has been killed by 임정민 (76561199058256631@steam) using Logicier playing as Chaos Insurgency.
2021-02-07 15:35:10.652 +09:00 | Connection update   | Networking     | SCP 재단 보호 76561199138508923@steam disconnected from IP address 211.184.142.36. Last class: Spectator (Spectator)
2021-02-07 15:35:14.896 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 14 - Tutorial) on 10. players.
2021-02-07 15:35:22.147 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the DoorTp command (Door: NUKE_ARMORY) on 10. players.
2021-02-07 15:35:26.617 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 8) on 10. players.
2021-02-07 15:35:29.451 +09:00 | Game Event          | Warhead        | Goldmilk777 (76561198254130933@steam) set the Alpha Warhead status to True.
2021-02-07 15:35:31.236 +09:00 | Game Event          | Warhead        | Benedit (76561199044409090@steam) started the Alpha Warhead detonation.
2021-02-07 15:35:33.292 +09:00 | Remote Admin        | Class change   | Goldmilk777 (76561198254130933@steam) ran the forceclass command (ID: 2 - Spectator) on 10. players.
2021-02-07 15:35:48.417 +09:00 | Game Event          | Warhead        | scp OOOO (76561199122304501@steam) set the Alpha Warhead status to False.
2021-02-07 15:35:48.870 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-07 15:35:48.871 +09:00 | Game Event          | Warhead        | scp OOOO (76561199122304501@steam) cancelled the Alpha Warhead detonation.
2021-02-07 15:35:49.105 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-07 15:35:49.105 +09:00 | Game Event          | Warhead        | scp OOOO (76561199122304501@steam) cancelled the Alpha Warhead detonation.
2021-02-07 15:38:10.281 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as NtfCommander.
2021-02-07 15:38:10.281 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 1 players as NineTailedFox!
2021-02-07 15:38:21.603 +09:00 | Kill                | Class change   | 재단학과 소속 NTF는무능 (76561199105332937@steam) playing as Nine-Tailed Fox Commander has been killed by 임정민 (76561199058256631@steam) using E11 Standard Rifle playing as Chaos Insurgency.
2021-02-07 15:38:37.925 +09:00 | Kill                | Class change   | Benedit (76561199044409090@steam) playing as Nine-Tailed Fox Lieutenant has been killed by scp OOOO (76561199122304501@steam) using SCP-939 playing as SCP-939-89.
2021-02-07 15:39:40.376 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Nine-Tailed Fox Commander has been killed by 임정민 (76561199058256631@steam) using E11 Standard Rifle playing as Chaos Insurgency.
2021-02-07 15:39:40.471 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 1 | Chaos: 1 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 0
2021-02-07 15:39:45.621 +09:00 | Kill                | Class change   | 임정민 (76561199058256631@steam) playing as Chaos Insurgency has been killed by DISCONNECT using WALL.
2021-02-07 15:39:45.628 +09:00 | Kill                | Class change   | scp OOOO (76561199122304501@steam) playing as SCP-939-89 has been killed by DISCONNECT using WALL.
