2021-02-06 21:08:03.897 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 21:08:08.174 +09:00 | Connection update   | Networking     | 76561199101747881@steam preauthenticated from endpoint 1.251.222.125:52590.
2021-02-06 21:08:08.189 +09:00 | Connection update   | Networking     | 76561198814435778@steam preauthenticated from endpoint 58.127.147.155:50746.
2021-02-06 21:08:08.237 +09:00 | Connection update   | Networking     | 76561198271723943@steam preauthenticated from endpoint 115.161.221.245:55508.
2021-02-06 21:08:08.359 +09:00 | Connection update   | Networking     | 76561199049341214@steam preauthenticated from endpoint 175.113.6.103:60861.
2021-02-06 21:08:08.395 +09:00 | Connection update   | Networking     | 76561199027737989@steam preauthenticated from endpoint 123.111.124.89:56931.
2021-02-06 21:08:08.398 +09:00 | Connection update   | Networking     | 76561199104273912@steam preauthenticated from endpoint 211.52.195.9:51073.
2021-02-06 21:08:08.456 +09:00 | Connection update   | Networking     | 76561199106436842@steam preauthenticated from endpoint 49.169.47.38:57885.
2021-02-06 21:08:08.459 +09:00 | Connection update   | Networking     | 76561199029381014@steam preauthenticated from endpoint 175.206.33.124:57876.
2021-02-06 21:08:08.507 +09:00 | Connection update   | Networking     | 76561199101158373@steam preauthenticated from endpoint 211.53.244.159:63930.
2021-02-06 21:08:08.559 +09:00 | Connection update   | Networking     | 76561198354335938@steam preauthenticated from endpoint 121.125.174.210:50089.
2021-02-06 21:08:08.573 +09:00 | Connection update   | Networking     | 76561198954661077@steam preauthenticated from endpoint 14.42.204.38:58945.
2021-02-06 21:08:08.580 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:62093.
2021-02-06 21:08:08.596 +09:00 | Connection update   | Networking     | 76561198996368246@steam preauthenticated from endpoint 118.216.46.95:62302.
2021-02-06 21:08:08.606 +09:00 | Connection update   | Networking     | 76561198886433658@steam preauthenticated from endpoint 221.164.61.4:65366.
2021-02-06 21:08:08.650 +09:00 | Connection update   | Networking     | 76561197996799663@steam preauthenticated from endpoint 211.108.212.42:50184.
2021-02-06 21:08:08.672 +09:00 | Connection update   | Networking     | 76561199134469557@steam preauthenticated from endpoint 111.91.153.136:49288.
2021-02-06 21:08:08.735 +09:00 | Connection update   | Networking     | 76561199085928613@steam preauthenticated from endpoint 14.55.137.12:58713.
2021-02-06 21:08:08.767 +09:00 | Connection update   | Networking     | 76561198812199643@steam preauthenticated from endpoint 221.161.134.21:63169.
2021-02-06 21:08:08.770 +09:00 | Connection update   | Networking     | 76561199130763553@steam preauthenticated from endpoint 182.172.113.61:62140.
2021-02-06 21:08:08.786 +09:00 | Connection update   | Networking     | 76561198936092189@steam preauthenticated from endpoint 175.200.38.203:59931.
2021-02-06 21:08:08.791 +09:00 | Connection update   | Networking     | 76561198105911905@steam preauthenticated from endpoint 112.154.165.158:65085.
2021-02-06 21:08:08.872 +09:00 | Connection update   | Networking     | 76561199083623291@steam preauthenticated from endpoint 59.26.23.120:49905.
2021-02-06 21:08:08.876 +09:00 | Connection update   | Networking     | 76561198917699779@steam preauthenticated from endpoint 218.239.19.41:58997.
2021-02-06 21:08:08.880 +09:00 | Connection update   | Networking     | 76561199003215516@steam preauthenticated from endpoint 218.147.5.47:62528.
2021-02-06 21:08:08.899 +09:00 | Connection update   | Networking     | 76561198190661290@steam preauthenticated from endpoint 121.186.194.160:60382.
2021-02-06 21:08:09.149 +09:00 | Connection update   | Networking     | 76561199073692562@steam preauthenticated from endpoint 121.171.190.7:53602.
2021-02-06 21:08:09.428 +09:00 | Connection update   | Networking     | 76561198403641532@steam preauthenticated from endpoint 218.239.17.229:54395.
2021-02-06 21:08:09.526 +09:00 | Connection update   | Networking     | 76561199138103056@steam preauthenticated from endpoint 219.250.167.61:61805.
2021-02-06 21:08:09.540 +09:00 | Connection update   | Networking     | 76561199088276470@steam preauthenticated from endpoint 58.232.92.57:50693.
2021-02-06 21:08:09.733 +09:00 | Connection update   | Networking     | 76561199133012215@steam preauthenticated from endpoint 211.203.119.93:60286.
2021-02-06 21:08:15.064 +09:00 | Connection update   | Networking     | 76561199049341214@steam authenticated from endpoint 175.113.6.103:60861. Player ID assigned: 3. Auth token serial number: Fb2EmOc0Eo48YC/u
2021-02-06 21:08:15.122 +09:00 | Connection update   | Networking     | Nickname of 76561199049341214@steam is now DSJ154.
2021-02-06 21:08:15.897 +09:00 | Connection update   | Networking     | 76561198814435778@steam authenticated from endpoint 58.127.147.155:50746. Player ID assigned: 2. Auth token serial number: 8W1bWXA4TcIX6ft8
2021-02-06 21:08:15.979 +09:00 | Connection update   | Networking     | Nickname of 76561198814435778@steam is now coly10.
