2021-02-06 19:00:49.349 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 19:01:00.190 +09:00 | Connection update   | Networking     | 76561199003215516@steam preauthenticated from endpoint 218.147.5.47:64761.
2021-02-06 19:01:00.269 +09:00 | Connection update   | Networking     | 76561198974821365@steam preauthenticated from endpoint 125.187.37.226:52096.
2021-02-06 19:01:00.276 +09:00 | Connection update   | Networking     | 76561199134469557@steam preauthenticated from endpoint 111.91.153.136:52849.
2021-02-06 19:01:00.285 +09:00 | Connection update   | Networking     | 76561199090360759@steam preauthenticated from endpoint 118.220.84.168:60339.
2021-02-06 19:01:00.353 +09:00 | Connection update   | Networking     | 76561198001566801@steam preauthenticated from endpoint 49.168.214.23:59405.
2021-02-06 19:01:00.403 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:39404.
2021-02-06 19:01:00.421 +09:00 | Connection update   | Networking     | 76561199066085465@steam preauthenticated from endpoint 221.156.224.119:63056.
2021-02-06 19:01:00.537 +09:00 | Connection update   | Networking     | 76561199138508923@steam preauthenticated from endpoint 211.184.142.36:56679.
2021-02-06 19:01:00.873 +09:00 | Connection update   | Networking     | 76561198027979258@steam preauthenticated from endpoint 125.133.2.123:61027.
2021-02-06 19:01:07.829 +09:00 | Connection update   | Networking     | 76561199090360759@steam authenticated from endpoint 118.220.84.168:60339. Player ID assigned: 3. Auth token serial number: NkbtuRNi6jIaZ5t2
2021-02-06 19:01:07.846 +09:00 | Connection update   | Networking     | 76561199003215516@steam authenticated from endpoint 218.147.5.47:64761. Player ID assigned: 2. Auth token serial number: h3FLKXTGJjnPGBXT
2021-02-06 19:01:07.880 +09:00 | Connection update   | Networking     | Nickname of 76561199090360759@steam is now O5인원.
2021-02-06 19:01:07.896 +09:00 | Connection update   | Networking     | Nickname of 76561199003215516@steam is now kbs8956.
2021-02-06 19:01:07.930 +09:00 | Connection update   | Networking     | 76561199134469557@steam authenticated from endpoint 111.91.153.136:52849. Player ID assigned: 4. Auth token serial number: Dh1u6B4xsD7rIRwv
2021-02-06 19:01:07.998 +09:00 | Connection update   | Networking     | Nickname of 76561199134469557@steam is now scp9935.
2021-02-06 19:01:08.466 +09:00 | Connection update   | Networking     | 76561199138508923@steam authenticated from endpoint 211.184.142.36:56679. Player ID assigned: 5. Auth token serial number: TxCzhYR6JqpmzTr3
2021-02-06 19:01:08.498 +09:00 | Connection update   | Networking     | Nickname of 76561199138508923@steam is now prthqbdiwvzftk5726.
2021-02-06 19:01:09.799 +09:00 | Connection update   | Networking     | 76561198001566801@steam authenticated from endpoint 49.168.214.23:59405. Player ID assigned: 6. Auth token serial number: wDYTTQQsTUdHTsR9
2021-02-06 19:01:09.848 +09:00 | Connection update   | Networking     | Nickname of 76561198001566801@steam is now MYIL.
2021-02-06 19:01:09.854 +09:00 | Connection update   | Networking     | 76561199066085465@steam authenticated from endpoint 221.156.224.119:63056. Player ID assigned: 7. Auth token serial number: xjoj7RiNj0jVTeMD
2021-02-06 19:01:09.898 +09:00 | Connection update   | Networking     | Nickname of 76561199066085465@steam is now 쵸리.
2021-02-06 19:01:11.350 +09:00 | Connection update   | Networking     | 76561198974821365@steam authenticated from endpoint 125.187.37.226:52096. Player ID assigned: 8. Auth token serial number: ip9dhUnuJz0cnjj6
2021-02-06 19:01:11.385 +09:00 | Connection update   | Networking     | Nickname of 76561198974821365@steam is now 뉴비(컴퓨터 가끔 튕김).
2021-02-06 19:01:12.191 +09:00 | Connection update   | Networking     | 76561199104262415@steam authenticated from endpoint 182.209.41.17:39404. Player ID assigned: 10. Auth token serial number: fNfpF4yrAhShsB3j
2021-02-06 19:01:12.221 +09:00 | Connection update   | Networking     | Nickname of 76561199104262415@steam is now 콩순이 남편.
2021-02-06 19:01:12.221 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 182.209.41.17 sent Do Not Track signal.
2021-02-06 19:01:12.389 +09:00 | Connection update   | Networking     | 76561198027979258@steam authenticated from endpoint 125.133.2.123:61027. Player ID assigned: 9. Auth token serial number: aeTKsHQ7Sz2JJgVK
2021-02-06 19:01:12.474 +09:00 | Connection update   | Networking     | Nickname of 76561198027979258@steam is now douloveme.
2021-02-06 19:01:33.666 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | 뉴비(컴퓨터 가끔 튕김) (76561198974821365@steam) spawned as Class-D Personnel.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | MYIL (76561198001566801@steam) spawned as SCP-106.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | scp9935 (76561199134469557@steam) spawned as Facility Guard.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | 콩순이 남편 (76561199104262415@steam) spawned as Class-D Personnel.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | O5인원 (76561199090360759@steam) spawned as Scientist.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | douloveme (76561198027979258@steam) spawned as Facility Guard.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | 쵸리 (76561199066085465@steam) spawned as Class-D Personnel.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | kbs8956 (76561199003215516@steam) spawned as SCP-939-53.
2021-02-06 19:01:34.671 +09:00 | Game Event          | Class change   | prthqbdiwvzftk5726 (76561199138508923@steam) spawned as Scientist.
2021-02-06 19:01:34.674 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-06 19:01:34.699 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp106 | FacilityGuard | ClassD | Scientist | FacilityGuard | ClassD | Scp93953 | Scientist | 
2021-02-06 19:02:11.759 +09:00 | Kill                | Class change   | 쵸리 (76561199066085465@steam) playing as Class-D Personnel has been killed by DISCONNECT using WALL.
2021-02-06 19:02:11.761 +09:00 | Connection update   | Networking     | 쵸리 76561199066085465@steam disconnected from IP address 221.156.224.119. Last class: Spectator (Spectator)
2021-02-06 19:03:24.463 +09:00 | Connection update   | Networking     | 76561198984517094@steam preauthenticated from endpoint 218.54.223.59:50977.
2021-02-06 19:03:50.866 +09:00 | Kill                | Class change   | scp9935 (76561199134469557@steam) playing as Facility Guard has been killed by kbs8956 (76561199003215516@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 19:04:44.528 +09:00 | Kill                | Class change   | douloveme (76561198027979258@steam) playing as Facility Guard has been killed by kbs8956 (76561199003215516@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 19:04:45.033 +09:00 | Kill                | Class change   | 뉴비(컴퓨터 가끔 튕김) (76561198974821365@steam) playing as Class-D Personnel has been killed by O5인원 (76561199090360759@steam) using USP playing as Scientist.
2021-02-06 19:04:46.760 +09:00 | Connection update   | Networking     | 76561198984517094@steam authenticated from endpoint 218.54.223.59:50977. Player ID assigned: 11. Auth token serial number: g0O74Ca9Gkw4dOv2
2021-02-06 19:04:46.807 +09:00 | Connection update   | Networking     | Nickname of 76561198984517094@steam is now zqdf333.
