2021-02-05 21:27:42.097 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-05 21:28:20.797 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:54841.
2021-02-05 21:28:28.312 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:54841. Player ID assigned: 2. Auth token serial number: zJH5ohLNPCLA2giu
2021-02-05 21:28:28.345 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 21:28:28.413 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 21:32:36.805 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Tutorial (Tutorial)
2021-02-05 21:34:05.355 +09:00 | Connection update   | Networking     | 76561199078980794@steam preauthenticated from endpoint 116.46.201.90:59968.
2021-02-05 21:34:12.269 +09:00 | Connection update   | Networking     | 76561199078980794@steam authenticated from endpoint 116.46.201.90:59968. Player ID assigned: 3. Auth token serial number: QQMADskcSHum5FR8
2021-02-05 21:34:12.315 +09:00 | Connection update   | Networking     | Nickname of 76561199078980794@steam is now sdasdadasdaddasas.
2021-02-05 21:34:12.315 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 116.46.201.90 sent Do Not Track signal.
2021-02-05 21:34:25.610 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:52247.
2021-02-05 21:34:33.546 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:52247. Player ID assigned: 4. Auth token serial number: dPo9z6eagcJSeXnN
2021-02-05 21:34:33.580 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-05 21:34:33.589 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-05 21:34:36.369 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Tutorial (Tutorial)
2021-02-05 21:34:46.213 +09:00 | Connection update   | Networking     | sdasdadasdaddasas 76561199078980794@steam disconnected from IP address 116.46.201.90. Last class: Tutorial (Tutorial)
