2021-02-08 14:28:34.442 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-08 14:28:52.760 +09:00 | Connection update   | Networking     | 76561198842100926@steam preauthenticated from endpoint 49.166.247.19:54083.
2021-02-08 14:28:53.029 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:49333.
2021-02-08 14:28:53.353 +09:00 | Connection update   | Networking     | 76561198857629393@steam preauthenticated from endpoint 221.141.217.143:60105.
2021-02-08 14:28:53.571 +09:00 | Connection update   | Networking     | 76561199117410133@steam preauthenticated from endpoint 220.84.120.225:64568.
2021-02-08 14:28:53.658 +09:00 | Connection update   | Networking     | 76561199074813952@steam preauthenticated from endpoint 112.157.114.246:50811.
2021-02-08 14:29:00.456 +09:00 | Connection update   | Networking     | 76561198842100926@steam authenticated from endpoint 49.166.247.19:54083. Player ID assigned: 2. Auth token serial number: h1rdml7HQbxm8Epy
2021-02-08 14:29:00.506 +09:00 | Connection update   | Networking     | Nickname of 76561198842100926@steam is now thermall.
2021-02-08 14:29:00.523 +09:00 | Connection update   | Networking     | 76561198857629393@steam authenticated from endpoint 221.141.217.143:60105. Player ID assigned: 3. Auth token serial number: EiQS9WYGKMBd2jTC
2021-02-08 14:29:00.592 +09:00 | Connection update   | Networking     | Nickname of 76561198857629393@steam is now 크리.
2021-02-08 14:29:00.595 +09:00 | Connection update   | Permissions    | 크리 (76561198857629393@steam) has been assigned to group ADMIN.
2021-02-08 14:29:00.988 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:49333. Player ID assigned: 4. Auth token serial number: UASNDo4tefW6hK3J
2021-02-08 14:29:01.038 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-08 14:29:01.041 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-08 14:29:01.258 +09:00 | Connection update   | Networking     | 76561199053868330@steam preauthenticated from endpoint 125.185.109.151:50299.
2021-02-08 14:29:03.562 +09:00 | Connection update   | Networking     | 76561199074813952@steam authenticated from endpoint 112.157.114.246:50811. Player ID assigned: 5. Auth token serial number: 6Wc55sZIoaAZQHKZ
2021-02-08 14:29:03.630 +09:00 | Connection update   | Networking     | Nickname of 76561199074813952@steam is now 반란 Восстание.
2021-02-08 14:29:03.634 +09:00 | Connection update   | Permissions    | 반란 Восстание (76561199074813952@steam) has been assigned to group ADMIN.
2021-02-08 14:29:05.886 +09:00 | Connection update   | Networking     | 76561199117410133@steam authenticated from endpoint 220.84.120.225:64568. Player ID assigned: 6. Auth token serial number: oRZnA8flPRXeuv9p
2021-02-08 14:29:05.967 +09:00 | Connection update   | Networking     | Nickname of 76561199117410133@steam is now leemj10082009.
2021-02-08 14:29:18.636 +09:00 | Connection update   | Networking     | 크리 76561198857629393@steam disconnected from IP address 221.141.217.143. Last class: Scp106 (SCP-106)
2021-02-08 14:29:18.755 +09:00 | Connection update   | Networking     | 76561199053868330@steam authenticated from endpoint 125.185.109.151:50299. Player ID assigned: 7. Auth token serial number: uOs2zP2Dpx3chELM
2021-02-08 14:29:18.808 +09:00 | Connection update   | Networking     | Nickname of 76561199053868330@steam is now 달.
2021-02-08 14:29:26.742 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-08 14:29:27.751 +09:00 | Game Event          | Class change   | thermall (76561198842100926@steam) spawned as Class-D Personnel.
2021-02-08 14:29:27.751 +09:00 | Game Event          | Class change   | 달 (76561199053868330@steam) spawned as SCP-173.
2021-02-08 14:29:27.751 +09:00 | Game Event          | Class change   | 반란 Восстание (76561199074813952@steam) spawned as Facility Guard.
2021-02-08 14:29:27.751 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-08 14:29:27.751 +09:00 | Game Event          | Class change   | leemj10082009 (76561199117410133@steam) spawned as Scientist.
2021-02-08 14:29:27.754 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-08 14:29:27.775 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp173 | FacilityGuard | ClassD | Scientist | 
2021-02-08 14:29:50.338 +09:00 | Remote Admin        | Administrative | 반란 Восстание (76561199074813952@steam) ran the goto command on 4 players.
2021-02-08 14:30:02.323 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by 달 (76561199053868330@steam) using SCP-173 playing as SCP-173.
2021-02-08 14:30:23.084 +09:00 | Kill                | Class change   | 반란 Восстание (76561199074813952@steam) playing as Facility Guard has been killed by 달 (76561199053868330@steam) using SCP-173 playing as SCP-173.
2021-02-08 14:30:44.669 +09:00 | Kill                | Class change   | thermall (76561198842100926@steam) playing as Class-D Personnel has been killed by 달 (76561199053868330@steam) using SCP-173 playing as SCP-173.
2021-02-08 14:31:01.907 +09:00 | Connection update   | Networking     | 76561199057938163@steam preauthenticated from endpoint 121.173.26.47:59491.
2021-02-08 14:31:08.347 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-08 14:31:09.094 +09:00 | Connection update   | Networking     | 76561199057938163@steam authenticated from endpoint 121.173.26.47:59491. Player ID assigned: 8. Auth token serial number: 41AfzVnPGmB19Spq
2021-02-08 14:31:09.128 +09:00 | Connection update   | Networking     | Nickname of 76561199057938163@steam is now 붕까까.
2021-02-08 14:31:25.481 +09:00 | Kill                | Class change   | leemj10082009 (76561199117410133@steam) playing as Scientist has been killed by 달 (76561199053868330@steam) using SCP-173 playing as SCP-173.
2021-02-08 14:31:25.561 +09:00 | Game Event          | Logger         | Round finished! Anomalies: 1 | Chaos: 0 | Facility Forces: 0 | D escaped percentage: 0 | S escaped percentage: : 0
2021-02-08 14:31:34.909 +09:00 | Kill                | Class change   | 달 (76561199053868330@steam) playing as SCP-173 has been killed by WORLD using WALL.
2021-02-08 14:31:37.573 +09:00 | Connection update   | Networking     | 붕까까 76561199057938163@steam disconnected from IP address 121.173.26.47. Last class: Spectator (Spectator)
2021-02-08 14:31:37.575 +09:00 | Connection update   | Networking     | leemj10082009 76561199117410133@steam disconnected from IP address 220.84.120.225. Last class: Spectator (Spectator)
2021-02-08 14:31:37.588 +09:00 | Connection update   | Networking     | Goldmilk777 76561198254130933@steam disconnected from IP address 192.168.0.1. Last class: Spectator (Spectator)
2021-02-08 14:31:37.590 +09:00 | Connection update   | Networking     | thermall 76561198842100926@steam disconnected from IP address 49.166.247.19. Last class: Spectator (Spectator)
2021-02-08 14:31:37.605 +09:00 | Connection update   | Networking     | 달 76561199053868330@steam disconnected from IP address 125.185.109.151. Last class: Spectator (Spectator)
2021-02-08 14:31:37.607 +09:00 | Connection update   | Networking     | 반란 Восстание 76561199074813952@steam disconnected from IP address 112.157.114.246. Last class: Spectator (Spectator)
